Azimuth Angle,Radius Location,Drag_X,Drag_Y,Drag_Z,Drag_Mag
0.837758,2.34696,0,-3.48957,-0.0753417,3.49038
0.837758,3.01752,0,-5.73857,0.0674979,5.73896
0.837758,3.68808,0,-8.69141,0.288426,8.69619
0.837758,4.35864,0,-12.3635,0.594787,12.3778
0.837758,5.0292,0,-16.6932,0.986561,16.7223
0.837758,5.69976,0,-21.5167,1.45307,21.5657
0.837758,6.37032,0,-26.9818,2.00223,27.0559
0.855211,0.33528,0,-7.44496,-5.93892,9.52356
0.855211,1.00584,0,-7.78809,-1.66639,7.96437
0.855211,1.6764,0,-1.9725,-0.15911,1.9789
0.855211,2.34696,0,-3.49023,-0.0753426,3.49104
0.855211,3.01752,0,-5.73944,0.0674925,5.73984
0.855211,3.68808,0,-8.69248,0.288407,8.69727
0.855211,4.35864,0,-12.3648,0.594742,12.3791
0.855211,5.0292,0,-16.6945,0.986469,16.7236
0.855211,5.69976,0,-21.5181,1.45293,21.5671
0.855211,6.37032,0,-26.983,2.00201,27.0572
0.872665,0.33528,0,-7.4466,-5.93659,9.52339
0.872665,1.00584,0,-7.78803,-1.66587,7.9642
0.872665,1.6764,0,-1.9729,-0.159107,1.9793
0.872665,2.34696,0,-3.49087,-0.0753429,3.49168
0.872665,3.01752,0,-5.74029,0.0674876,5.74069
0.872665,3.68808,0,-8.69353,0.288389,8.69831
0.872665,4.35864,0,-12.366,0.594698,12.3803
0.872665,5.0292,0,-16.6957,0.98638,16.7248
0.872665,5.69976,0,-21.5194,1.45279,21.5684
0.872665,6.37032,0,-26.9843,2.00179,27.0584
0.890118,0.33528,0,-7.44819,-5.93429,9.5232
0.890118,1.00584,0,-7.78795,-1.66536,7.96402
0.890118,1.6764,0,-1.97329,-0.159103,1.97969
0.890118,2.34696,0,-3.49149,-0.0753428,3.4923
0.890118,3.01752,0,-5.74112,0.0674833,5.74151
0.890118,3.68808,0,-8.69454,0.288371,8.69932
0.890118,4.35864,0,-12.3672,0.594655,12.3815
0.890118,5.0292,0,-16.6969,0.986293,16.726
0.890118,5.69976,0,-21.5207,1.45265,21.5697
0.890118,6.37032,0,-26.9855,2.00158,27.0596
0.907571,0.33528,0,-7.44972,-5.93203,9.52299
0.907571,1.00584,0,-7.78785,-1.66486,7.96382
0.907571,1.6764,0,-1.97367,-0.159098,1.98007
0.907571,2.34696,0,-3.49209,-0.0753422,3.49291
0.907571,3.01752,0,-5.74192,0.0674795,5.74231
0.907571,3.68808,0,-8.69552,0.288354,8.7003
0.907571,4.35864,0,-12.3683,0.594613,12.3826
0.907571,5.0292,0,-16.698,0.986208,16.7271
0.907571,5.69976,0,-21.5219,1.45252,21.5709
0.907571,6.37032,0,-26.9866,2.00137,27.0607
0.925025,0.33528,0,-7.4512,-5.9298,9.52276
0.925025,1.00584,0,-7.78773,-1.66436,7.9636
0.925025,1.6764,0,-1.97404,-0.159094,1.98044
0.925025,2.34696,0,-3.49268,-0.0753411,3.49349
0.925025,3.01752,0,-5.74269,0.0674762,5.74309
0.925025,3.68808,0,-8.69646,0.288338,8.70124
0.925025,4.35864,0,-12.3694,0.594572,12.3837
0.925025,5.0292,0,-16.6991,0.986124,16.7282
0.925025,5.69976,0,-21.5231,1.45239,21.5721
0.925025,6.37032,0,-26.9877,2.00116,27.0618
0.942478,0.33528,0,-7.45263,-5.9276,9.52251
0.942478,1.00584,0,-7.78759,-1.66387,7.96336
0.942478,1.6764,0,-1.97439,-0.159088,1.98079
0.942478,2.34696,0,-3.49325,-0.0753395,3.49406
0.942478,3.01752,0,-5.74344,0.0674734,5.74384
0.942478,3.68808,0,-8.69738,0.288322,8.70215
0.942478,4.35864,0,-12.3704,0.594532,12.3847
0.942478,5.0292,0,-16.7002,0.986043,16.7293
0.942478,5.69976,0,-21.5243,1.45226,21.5732
0.942478,6.37032,0,-26.9887,2.00096,27.0628
0.959931,0.33528,0,-7.45401,-5.92544,9.52224
0.959931,1.00584,0,-7.78743,-1.66338,7.9631
0.959931,1.6764,0,-1.97474,-0.159083,1.98113
0.959931,2.34696,0,-3.49379,-0.0753375,3.4946
0.959931,3.01752,0,-5.74416,0.0674711,5.74456
0.959931,3.68808,0,-8.69825,0.288307,8.70303
0.959931,4.35864,0,-12.3714,0.594493,12.3857
0.959931,5.0292,0,-16.7012,0.985962,16.7303
0.959931,5.69976,0,-21.5253,1.45213,21.5743
0.959931,6.37032,0,-26.9896,2.00076,27.0637
0.977384,0.33528,0,-7.45533,-5.92331,9.52195
0.977384,1.00584,0,-7.78725,-1.6629,7.96282
0.977384,1.6764,0,-1.97507,-0.159076,1.98146
0.977384,2.34696,0,-3.49432,-0.0753351,3.49513
0.977384,3.01752,0,-5.74486,0.0674691,5.74525
0.977384,3.68808,0,-8.69909,0.288292,8.70387
0.977384,4.35864,0,-12.3724,0.594455,12.3867
0.977384,5.0292,0,-16.7021,0.985883,16.7312
0.977384,5.69976,0,-21.5263,1.452,21.5753
0.977384,6.37032,0,-26.9905,2.00057,27.0645
0.994838,0.33528,0,-7.4566,-5.92123,9.52164
0.994838,1.00584,0,-7.78706,-1.66243,7.96253
0.994838,1.6764,0,-1.97538,-0.15907,1.98178
0.994838,2.34696,0,-3.49483,-0.0753322,3.49564
0.994838,3.01752,0,-5.74552,0.0674675,5.74592
0.994838,3.68808,0,-8.69989,0.288278,8.70467
0.994838,4.35864,0,-12.3733,0.594417,12.3876
0.994838,5.0292,0,-16.703,0.985806,16.7321
0.994838,5.69976,0,-21.5273,1.45188,21.5762
0.994838,6.37032,0,-26.9913,2.00037,27.0653
1.01229,0.33528,0,-7.45781,-5.91918,9.52132
1.01229,1.00584,0,-7.78684,-1.66196,7.96222
1.01229,1.6764,0,-1.97569,-0.159063,1.98208
1.01229,2.34696,0,-3.49531,-0.0753289,3.49612
1.01229,3.01752,0,-5.74616,0.0674664,5.74655
1.01229,3.68808,0,-8.70066,0.288264,8.70543
1.01229,4.35864,0,-12.3741,0.59438,12.3884
1.01229,5.0292,0,-16.7039,0.98573,16.7329
1.01229,5.69976,0,-21.5282,1.45176,21.5771
1.01229,6.37032,0,-26.9921,2.00018,27.0661
1.02974,0.33528,0,-7.45896,-5.91716,9.52097
1.02974,1.00584,0,-7.7866,-1.66149,7.96189
1.02974,1.6764,0,-1.97598,-0.159055,1.98237
1.02974,2.34696,0,-3.49578,-0.0753253,3.49659
1.02974,3.01752,0,-5.74676,0.0674655,5.74716
1.02974,3.68808,0,-8.70138,0.288251,8.70615
1.02974,4.35864,0,-12.375,0.594344,12.3892
1.02974,5.0292,0,-16.7047,0.985655,16.7337
1.02974,5.69976,0,-21.529,1.45164,21.5779
1.02974,6.37032,0,-26.9927,2,27.0667
1.0472,0.33528,0,-7.46006,-5.91519,9.52061
1.0472,1.00584,0,-7.78635,-1.66104,7.96155
1.0472,1.6764,0,-1.97626,-0.159048,1.98265
1.0472,2.34696,0,-3.49622,-0.0753212,3.49703
1.0472,3.01752,0,-5.74734,0.067465,5.74773
1.0472,3.68808,0,-8.70206,0.288238,8.70683
1.0472,4.35864,0,-12.3757,0.594308,12.39
1.0472,5.0292,0,-16.7054,0.985581,16.7345
1.0472,5.69976,0,-21.5297,1.45152,21.5786
1.0472,6.37032,0,-26.9933,1.99981,27.0673
1.06465,0.33528,0,-7.4611,-5.91326,9.52022
1.06465,1.00584,0,-7.78607,-1.66059,7.96118
1.06465,1.6764,0,-1.97652,-0.159039,1.98291
1.06465,2.34696,0,-3.49664,-0.0753168,3.49745
1.06465,3.01752,0,-5.74788,0.0674647,5.74828
1.06465,3.68808,0,-8.7027,0.288225,8.70748
1.06465,4.35864,0,-12.3764,0.594272,12.3907
1.06465,5.0292,0,-16.7061,0.985508,16.7351
1.06465,5.69976,0,-21.5304,1.4514,21.5793
1.06465,6.37032,0,-26.9939,1.99963,27.0678
1.0821,0.33528,0,-7.46209,-5.91137,9.51982
1.0821,1.00584,0,-7.78578,-1.66015,7.9608
1.0821,1.6764,0,-1.97677,-0.159031,1.98316
1.0821,2.34696,0,-3.49704,-0.075312,3.49785
1.0821,3.01752,0,-5.7484,0.0674648,5.74879
1.0821,3.68808,0,-8.70331,0.288213,8.70808
1.0821,4.35864,0,-12.3771,0.594238,12.3913
1.0821,5.0292,0,-16.7067,0.985436,16.7357
1.0821,5.69976,0,-21.531,1.45129,21.5799
1.0821,6.37032,0,-26.9943,1.99945,27.0683
1.09956,0.33528,0,-7.46301,-5.90951,9.5194
1.09956,1.00584,0,-7.78546,-1.65971,7.96041
1.09956,1.6764,0,-1.97701,-0.159022,1.98339
1.09956,2.34696,0,-3.49741,-0.0753069,3.49822
1.09956,3.01752,0,-5.74888,0.0674651,5.74927
1.09956,3.68808,0,-8.70386,0.288201,8.70863
1.09956,4.35864,0,-12.3777,0.594203,12.3919
1.09956,5.0292,0,-16.7072,0.985366,16.7363
1.09956,5.69976,0,-21.5316,1.45117,21.5804
1.09956,6.37032,0,-26.9947,1.99928,27.0686
1.11701,0.33528,0,-7.46388,-5.9077,9.51895
1.11701,1.00584,0,-7.78513,-1.65929,7.95999
1.11701,1.6764,0,-1.97723,-0.159012,1.98361
1.11701,2.34696,0,-3.49777,-0.0753014,3.49858
1.11701,3.01752,0,-5.74932,0.0674656,5.74972
1.11701,3.68808,0,-8.70438,0.288189,8.70915
1.11701,4.35864,0,-12.3782,0.594169,12.3925
1.11701,5.0292,0,-16.7077,0.985296,16.7368
1.11701,5.69976,0,-21.532,1.45106,21.5809
1.11701,6.37032,0,-26.995,1.99911,27.0689
1.13446,0.33528,0,-7.46469,-5.90593,9.51849
1.13446,1.00584,0,-7.78478,-1.65887,7.95956
1.13446,1.6764,0,-1.97744,-0.159002,1.98382
1.13446,2.34696,0,-3.4981,-0.0752956,3.49891
1.13446,3.01752,0,-5.74974,0.0674664,5.75013
1.13446,3.68808,0,-8.70485,0.288177,8.70962
1.13446,4.35864,0,-12.3787,0.594135,12.393
1.13446,5.0292,0,-16.7082,0.985227,16.7372
1.13446,5.69976,0,-21.5324,1.45095,21.5812
1.13446,6.37032,0,-26.9952,1.99894,27.0691
1.15192,0.33528,0,-7.46545,-5.90421,9.51801
1.15192,1.00584,0,-7.78441,-1.65846,7.95912
1.15192,1.6764,0,-1.97763,-0.158992,1.98401
1.15192,2.34696,0,-3.4984,-0.0752894,3.49921
1.15192,3.01752,0,-5.75012,0.0674673,5.75051
1.15192,3.68808,0,-8.70527,0.288165,8.71004
1.15192,4.35864,0,-12.3791,0.594102,12.3934
1.15192,5.0292,0,-16.7085,0.985158,16.7375
1.15192,5.69976,0,-21.5327,1.45084,21.5815
1.15192,6.37032,0,-26.9953,1.99877,27.0692
1.16937,0.33528,0,-7.46614,-5.90253,9.51752
1.16937,1.00584,0,-7.78402,-1.65805,7.95865
1.16937,1.6764,0,-1.97781,-0.158982,1.98419
1.16937,2.34696,0,-3.49868,-0.0752829,3.49949
1.16937,3.01752,0,-5.75047,0.0674685,5.75086
1.16937,3.68808,0,-8.70565,0.288154,8.71042
1.16937,4.35864,0,-12.3795,0.594068,12.3938
1.16937,5.0292,0,-16.7088,0.985091,16.7378
1.16937,5.69976,0,-21.5329,1.45073,21.5818
1.16937,6.37032,0,-26.9953,1.9986,27.0692
1.18682,0.33528,0,-7.46678,-5.90089,9.517
1.18682,1.00584,0,-7.78362,-1.65766,7.95817
1.18682,1.6764,0,-1.97797,-0.158971,1.98435
1.18682,2.34696,0,-3.49894,-0.0752761,3.49975
1.18682,3.01752,0,-5.75078,0.0674699,5.75117
1.18682,3.68808,0,-8.70599,0.288143,8.71075
1.18682,4.35864,0,-12.3798,0.594035,12.3941
1.18682,5.0292,0,-16.709,0.985024,16.7381
1.18682,5.69976,0,-21.5331,1.45063,21.5819
1.18682,6.37032,0,-26.9953,1.99844,27.0691
1.20428,0.33528,0,-7.46735,-5.89929,9.51646
1.20428,1.00584,0,-7.78319,-1.65727,7.95768
1.20428,1.6764,0,-1.97812,-0.158959,1.9845
1.20428,2.34696,0,-3.49917,-0.0752689,3.49998
1.20428,3.01752,0,-5.75105,0.0674714,5.75145
1.20428,3.68808,0,-8.70627,0.288132,8.71104
1.20428,4.35864,0,-12.3801,0.594002,12.3943
1.20428,5.0292,0,-16.7092,0.984958,16.7382
1.20428,5.69976,0,-21.5332,1.45052,21.582
1.20428,6.37032,0,-26.9951,1.99828,27.069
1.22173,0.33528,0,-7.46787,-5.89774,9.51591
1.22173,1.00584,0,-7.78275,-1.65689,7.95716
1.22173,1.6764,0,-1.97825,-0.158948,1.98463
1.22173,2.34696,0,-3.49938,-0.0752615,3.50019
1.22173,3.01752,0,-5.7513,0.0674731,5.75169
1.22173,3.68808,0,-8.70651,0.288121,8.71128
1.22173,4.35864,0,-12.3803,0.59397,12.3945
1.22173,5.0292,0,-16.7093,0.984893,16.7383
1.22173,5.69976,0,-21.5331,1.45042,21.5819
1.22173,6.37032,0,-26.9949,1.99812,27.0687
1.23918,0.33528,0,-7.46833,-5.89624,9.51533
1.23918,1.00584,0,-7.78229,-1.65653,7.95664
1.23918,1.6764,0,-1.97837,-0.158935,1.98474
1.23918,2.34696,0,-3.49956,-0.0752537,3.50037
1.23918,3.01752,0,-5.7515,0.067475,5.7519
1.23918,3.68808,0,-8.7067,0.28811,8.71147
1.23918,4.35864,0,-12.3804,0.593937,12.3947
1.23918,5.0292,0,-16.7093,0.984829,16.7383
1.23918,5.69976,0,-21.533,1.45031,21.5818
1.23918,6.37032,0,-26.9945,1.99796,27.0684
1.25664,0.33528,0,-7.46873,-5.89478,9.51474
1.25664,1.00584,0,-7.7818,-1.65617,7.95609
1.25664,1.6764,0,-1.97847,-0.158923,1.98484
1.25664,2.34696,0,-3.49972,-0.0752457,3.50053
1.25664,3.01752,0,-5.75167,0.0674771,5.75207
1.25664,3.68808,0,-8.70685,0.288099,8.71161
1.25664,4.35864,0,-12.3805,0.593905,12.3947
1.25664,5.0292,0,-16.7093,0.984765,16.7383
1.25664,5.69976,0,-21.5329,1.45021,21.5816
1.25664,6.37032,0,-26.9941,1.9978,27.068
1.27409,0.33528,0,-7.46906,-5.89337,9.51413
1.27409,1.00584,0,-7.78131,-1.65581,7.95553
1.27409,1.6764,0,-1.97856,-0.15891,1.98493
1.27409,2.34696,0,-3.49985,-0.0752373,3.50066
1.27409,3.01752,0,-5.7518,0.0674793,5.7522
1.27409,3.68808,0,-8.70694,0.288088,8.71171
1.27409,4.35864,0,-12.3805,0.593873,12.3948
1.27409,5.0292,0,-16.7092,0.984701,16.7381
1.27409,5.69976,0,-21.5326,1.45011,21.5814
1.27409,6.37032,0,-26.9936,1.99765,27.0674
1.29154,0.33528,0,-7.46934,-5.892,9.5135
1.29154,1.00584,0,-7.78079,-1.65547,7.95495
1.29154,1.6764,0,-1.97863,-0.158897,1.985
1.29154,2.34696,0,-3.49996,-0.0752286,3.50077
1.29154,3.01752,0,-5.7519,0.0674816,5.7523
1.29154,3.68808,0,-8.70699,0.288077,8.71175
1.29154,4.35864,0,-12.3805,0.593841,12.3947
1.29154,5.0292,0,-16.709,0.984639,16.738
1.29154,5.69976,0,-21.5322,1.45001,21.581
1.29154,6.37032,0,-26.993,1.9975,27.0668
1.309,0.33528,0,-7.46956,-5.89068,9.51286
1.309,1.00584,0,-7.78025,-1.65514,7.95436
1.309,1.6764,0,-1.97868,-0.158883,1.98505
1.309,2.34696,0,-3.50004,-0.0752196,3.50085
1.309,3.01752,0,-5.75196,0.0674841,5.75236
1.309,3.68808,0,-8.70698,0.288067,8.71175
1.309,4.35864,0,-12.3804,0.593809,12.3946
1.309,5.0292,0,-16.7087,0.984577,16.7377
1.309,5.69976,0,-21.5318,1.44991,21.5806
1.309,6.37032,0,-26.9923,1.99735,27.0661
1.32645,0.33528,0,-7.46972,-5.88941,9.51219
1.32645,1.00584,0,-7.7797,-1.65481,7.95375
1.32645,1.6764,0,-1.97872,-0.158869,1.98509
1.32645,2.34696,0,-3.5001,-0.0752102,3.5009
1.32645,3.01752,0,-5.75198,0.0674868,5.75238
1.32645,3.68808,0,-8.70693,0.288056,8.71169
1.32645,4.35864,0,-12.3802,0.593777,12.3944
1.32645,5.0292,0,-16.7084,0.984516,16.7373
1.32645,5.69976,0,-21.5313,1.44981,21.58
1.32645,6.37032,0,-26.9915,1.99721,27.0653
1.3439,0.33528,0,-7.46981,-5.88818,9.51151
1.3439,1.00584,0,-7.77912,-1.6545,7.95312
1.3439,1.6764,0,-1.97875,-0.158855,1.98511
1.3439,2.34696,0,-3.50012,-0.0752006,3.50093
1.3439,3.01752,0,-5.75197,0.0674897,5.75236
1.3439,3.68808,0,-8.70682,0.288046,8.71159
1.3439,4.35864,0,-12.3799,0.593746,12.3942
1.3439,5.0292,0,-16.708,0.984456,16.7369
1.3439,5.69976,0,-21.5307,1.44972,21.5794
1.3439,6.37032,0,-26.9906,1.99706,27.0644
1.36136,0.33528,0,-7.46985,-5.88701,9.51081
1.36136,1.00584,0,-7.77853,-1.65419,7.95248
1.36136,1.6764,0,-1.97875,-0.15884,1.98512
1.36136,2.34696,0,-3.50013,-0.0751906,3.50093
1.36136,3.01752,0,-5.75191,0.0674927,5.75231
1.36136,3.68808,0,-8.70667,0.288036,8.71143
1.36136,4.35864,0,-12.3796,0.593714,12.3939
1.36136,5.0292,0,-16.7075,0.984396,16.7364
1.36136,5.69976,0,-21.53,1.44962,21.5787
1.36136,6.37032,0,-26.9896,1.99692,27.0634
1.37881,0.33528,0,-7.46983,-5.88588,9.51009
1.37881,1.00584,0,-7.77792,-1.6539,7.95182
1.37881,1.6764,0,-1.97875,-0.158825,1.98511
1.37881,2.34696,0,-3.5001,-0.0751804,3.50091
1.37881,3.01752,0,-5.75182,0.0674959,5.75222
1.37881,3.68808,0,-8.70646,0.288026,8.71123
1.37881,4.35864,0,-12.3793,0.593683,12.3935
1.37881,5.0292,0,-16.7069,0.984337,16.7359
1.37881,5.69976,0,-21.5292,1.44953,21.5779
1.37881,6.37032,0,-26.9885,1.99678,27.0623
1.39626,0.33528,0,-7.46974,-5.8848,9.50936
1.39626,1.00584,0,-7.7773,-1.65361,7.95115
1.39626,1.6764,0,-1.97872,-0.15881,1.98508
1.39626,2.34696,0,-3.50005,-0.0751697,3.50086
1.39626,3.01752,0,-5.75169,0.0674993,5.75209
1.39626,3.68808,0,-8.70621,0.288016,8.71097
1.39626,4.35864,0,-12.3788,0.593653,12.3931
1.39626,5.0292,0,-16.7063,0.984279,16.7353
1.39626,5.69976,0,-21.5283,1.44944,21.577
1.39626,6.37032,0,-26.9873,1.99665,27.0611
1.41372,0.33528,0,-7.46959,-5.88377,9.5086
1.41372,1.00584,0,-7.77665,-1.65333,7.95046
1.41372,1.6764,0,-1.97868,-0.158794,1.98504
1.41372,2.34696,0,-3.49997,-0.0751588,3.50078
1.41372,3.01752,0,-5.75152,0.0675029,5.75192
1.41372,3.68808,0,-8.7059,0.288006,8.71066
1.41372,4.35864,0,-12.3783,0.593622,12.3926
1.41372,5.0292,0,-16.7056,0.984222,16.7345
1.41372,5.69976,0,-21.5273,1.44935,21.5761
1.41372,6.37032,0,-26.986,1.99651,27.0598
1.43117,0.33528,0,-7.46939,-5.88278,9.50783
1.43117,1.00584,0,-7.77599,-1.65306,7.94976
1.43117,1.6764,0,-1.97862,-0.158778,1.98498
1.43117,2.34696,0,-3.49987,-0.0751475,3.50067
1.43117,3.01752,0,-5.75132,0.0675067,5.75171
1.43117,3.68808,0,-8.70554,0.287996,8.7103
1.43117,4.35864,0,-12.3778,0.593592,12.392
1.43117,5.0292,0,-16.7048,0.984166,16.7338
1.43117,5.69976,0,-21.5263,1.44926,21.575
1.43117,6.37032,0,-26.9846,1.99638,27.0584
1.44862,0.33528,0,-7.46912,-5.88185,9.50704
1.44862,1.00584,0,-7.77531,-1.65281,7.94903
1.44862,1.6764,0,-1.97855,-0.158761,1.98491
1.44862,2.34696,0,-3.49974,-0.0751358,3.50054
1.44862,3.01752,0,-5.75107,0.0675108,5.75147
1.44862,3.68808,0,-8.70513,0.287987,8.70989
1.44862,4.35864,0,-12.3772,0.593562,12.3914
1.44862,5.0292,0,-16.7039,0.984112,16.7329
1.44862,5.69976,0,-21.5251,1.44917,21.5739
1.44862,6.37032,0,-26.9831,1.99626,27.0569
1.46608,0.33528,0,-7.46879,-5.88097,9.50624
1.46608,1.00584,0,-7.77461,-1.65256,7.9483
1.46608,1.6764,0,-1.97846,-0.158744,1.98482
1.46608,2.34696,0,-3.49958,-0.0751238,3.50038
1.46608,3.01752,0,-5.75079,0.0675151,5.75119
1.46608,3.68808,0,-8.70467,0.287978,8.70943
1.46608,4.35864,0,-12.3765,0.593533,12.3907
1.46608,5.0292,0,-16.703,0.984058,16.732
1.46608,5.69976,0,-21.5239,1.44908,21.5726
1.46608,6.37032,0,-26.9816,1.99613,27.0553
1.48353,0.33528,0,-7.4684,-5.88013,9.50542
1.48353,1.00584,0,-7.77172,-1.65186,7.94533
1.48353,1.6764,0,-1.97835,-0.158726,1.98471
1.48353,2.34696,0,-3.49939,-0.0751114,3.5002
1.48353,3.01752,0,-5.75047,0.0675197,5.75087
1.48353,3.68808,0,-8.70415,0.287969,8.70892
1.48353,4.35864,0,-12.3757,0.593504,12.3899
1.48353,5.0292,0,-16.702,0.984005,16.731
1.48353,5.69976,0,-21.5226,1.449,21.5713
1.48353,6.37032,0,-26.9799,1.99601,27.0536
1.50098,0.33528,0,-7.46795,-5.87935,9.50458
1.50098,1.00584,0,-7.76884,-1.65117,7.94237
1.50098,1.6764,0,-1.97823,-0.158709,1.98459
1.50098,2.34696,0,-3.49918,-0.0750986,3.49999
1.50098,3.01752,0,-5.75011,0.0675246,5.75051
1.50098,3.68808,0,-8.70359,0.28796,8.70835
1.50098,4.35864,0,-12.3749,0.593476,12.3891
1.50098,5.0292,0,-16.7009,0.983954,16.7299
1.50098,5.69976,0,-21.5212,1.44892,21.5699
1.50098,6.37032,0,-26.9781,1.99589,27.0518
1.51844,0.33528,0,-7.46744,-5.87861,9.50373
1.51844,1.00584,0,-7.76633,-1.65058,7.93979
1.51844,1.6764,0,-1.97809,-0.15869,1.98445
1.51844,2.34696,0,-3.49894,-0.0750854,3.49975
1.51844,3.01752,0,-5.74971,0.0675298,5.75011
1.51844,3.68808,0,-8.70297,0.287952,8.70774
1.51844,4.35864,0,-12.374,0.593448,12.3882
1.51844,5.0292,0,-16.6998,0.983904,16.7287
1.51844,5.69976,0,-21.5197,1.44884,21.5684
1.51844,6.37032,0,-26.9762,1.99578,27.0499
1.53589,0.33528,0,-7.46687,-5.87793,9.50285
1.53589,1.00584,0,-7.7642,-1.65008,7.9376
1.53589,1.6764,0,-1.97793,-0.158672,1.98429
1.53589,2.34696,0,-3.49868,-0.0750718,3.49948
1.53589,3.01752,0,-5.74928,0.0675354,5.74967
1.53589,3.68808,0,-8.70231,0.287944,8.70707
1.53589,4.35864,0,-12.373,0.593421,12.3873
1.53589,5.0292,0,-16.6986,0.983855,16.7275
1.53589,5.69976,0,-21.5181,1.44876,21.5668
1.53589,6.37032,0,-26.9743,1.99567,27.048
1.55334,0.33528,0,-7.46624,-5.8773,9.50197
1.55334,1.00584,0,-7.76244,-1.64967,7.9358
1.55334,1.6764,0,-1.97776,-0.158653,1.98412
1.55334,2.34696,0,-3.49838,-0.0750578,3.49919
1.55334,3.01752,0,-5.7488,0.0675413,5.7492
1.55334,3.68808,0,-8.70159,0.287937,8.70635
1.55334,4.35864,0,-12.372,0.593395,12.3862
1.55334,5.0292,0,-16.6973,0.983808,16.7262
1.55334,5.69976,0,-21.5164,1.44868,21.5651
1.55334,6.37032,0,-26.9722,1.99556,27.0459
1.5708,0.33528,0,-7.46555,-5.87671,9.50106
1.5708,1.00584,0,-7.76106,-1.64936,7.93439
1.5708,1.6764,0,-1.97757,-0.158633,1.98393
1.5708,2.34696,0,-3.49807,-0.0750434,3.49887
1.5708,3.01752,0,-5.74829,0.0675477,5.74869
1.5708,3.68808,0,-8.70082,0.28793,8.70559
1.5708,4.35864,0,-12.3709,0.593369,12.3852
1.5708,5.0292,0,-16.6959,0.983763,16.7248
1.5708,5.69976,0,-21.5147,1.44861,21.5634
1.5708,6.37032,0,-26.97,1.99546,27.0437
1.58825,0.33528,0,-7.4648,-5.87618,9.50014
1.58825,1.00584,0,-7.76006,-1.64914,7.93336
1.58825,1.6764,0,-1.97737,-0.158613,1.98372
1.58825,2.34696,0,-3.49772,-0.0750285,3.49852
1.58825,3.01752,0,-5.74774,0.0675544,5.74814
1.58825,3.68808,0,-8.70001,0.287924,8.70477
1.58825,4.35864,0,-12.3698,0.593345,12.384
1.58825,5.0292,0,-16.6944,0.98372,16.7234
1.58825,5.69976,0,-21.5128,1.44854,21.5615
1.58825,6.37032,0,-26.9678,1.99536,27.0415
1.6057,0.33528,0,-7.46399,-5.8757,9.49921
1.6057,1.00584,0,-7.75943,-1.64901,7.93272
1.6057,1.6764,0,-1.97715,-0.158593,1.9835
1.6057,2.34696,0,-3.49735,-0.0750131,3.49815
1.6057,3.01752,0,-5.74715,0.0675617,5.74755
1.6057,3.68808,0,-8.69914,0.287918,8.7039
1.6057,4.35864,0,-12.3686,0.593321,12.3828
1.6057,5.0292,0,-16.6929,0.983678,16.7219
1.6057,5.69976,0,-21.5109,1.44848,21.5596
1.6057,6.37032,0,-26.9654,1.99527,27.0392
1.62316,0.33528,0,-7.46312,-5.87527,9.49826
1.62316,1.00584,0,-7.75917,-1.64898,7.93246
1.62316,1.6764,0,-1.97691,-0.158572,1.98326
1.62316,2.34696,0,-3.49695,-0.0749972,3.49775
1.62316,3.01752,0,-5.74653,0.0675694,5.74692
1.62316,3.68808,0,-8.69822,0.287913,8.70299
1.62316,4.35864,0,-12.3673,0.593299,12.3815
1.62316,5.0292,0,-16.6913,0.983639,16.7203
1.62316,5.69976,0,-21.5089,1.44841,21.5576
1.62316,6.37032,0,-26.963,1.99518,27.0367
1.64061,0.33528,0,-7.46219,-5.87489,9.49729
1.64061,1.00584,0,-7.75928,-1.64904,7.93258
1.64061,1.6764,0,-1.97666,-0.158551,1.98301
1.64061,2.34696,0,-3.49652,-0.0749809,3.49733
1.64061,3.01752,0,-5.74586,0.0675776,5.74626
1.64061,3.68808,0,-8.69726,0.287909,8.70202
1.64061,4.35864,0,-12.366,0.593278,12.3802
1.64061,5.0292,0,-16.6897,0.983602,16.7187
1.64061,5.69976,0,-21.5068,1.44835,21.5555
1.64061,6.37032,0,-26.9605,1.9951,27.0342
1.65806,0.33528,0,-7.4612,-5.87456,9.49631
1.65806,1.00584,0,-7.75976,-1.64919,7.93308
1.65806,1.6764,0,-1.97639,-0.158529,1.98274
1.65806,2.34696,0,-3.49607,-0.074964,3.49688
1.65806,3.01752,0,-5.74516,0.0675864,5.74556
1.65806,3.68808,0,-8.69624,0.287906,8.701
1.65806,4.35864,0,-12.3646,0.593258,12.3788
1.65806,5.0292,0,-16.688,0.983567,16.7169
1.65806,5.69976,0,-21.5046,1.44829,21.5533
1.65806,6.37032,0,-26.9579,1.99502,27.0316
1.67552,0.33528,0,-7.46015,-5.87428,9.49531
1.67552,1.00584,0,-7.7606,-1.64943,7.93395
1.67552,1.6764,0,-1.97611,-0.158507,1.98245
1.67552,2.34696,0,-3.4956,-0.0749466,3.4964
1.67552,3.01752,0,-5.74443,0.0675958,5.74483
1.67552,3.68808,0,-8.69518,0.287903,8.69994
1.67552,4.35864,0,-12.3632,0.593239,12.3774
1.67552,5.0292,0,-16.6862,0.983535,16.7151
1.67552,5.69976,0,-21.5024,1.44824,21.5511
1.67552,6.37032,0,-26.9552,1.99495,27.0289
1.69297,0.33528,0,-7.45904,-5.87405,9.4943
1.69297,1.00584,0,-7.76181,-1.64976,7.9352
1.69297,1.6764,0,-1.9758,-0.158484,1.98215
