Azimuth Angle,Radius Location,Moment_X,Moment_Y,Moment_Z,Moment_Mag
0.802851,1.6764,-147.108,141.509,23.3372,205.451
0.802851,2.34696,-103.935,100.535,-7.03547,144.774
0.802851,3.01752,105.42,-100.192,-68.1455,160.61
0.802851,3.68808,550.809,-528.018,-164.639,780.577
0.802851,4.35864,1302.02,-1250.22,-301.442,1830.07
0.802851,5.0292,2442.87,-2347.58,-485.318,3422.61
0.802851,5.69976,4105.81,-3947.71,-728.409,5742.18
0.802851,6.37032,6367.57,-6124.63,-1035.07,8895.42
0.820305,0.33528,-17.8346,16.6199,0.460848,24.3826
0.820305,1.00584,-69.2599,64.4525,5.53224,94.7716
0.820305,1.6764,-149.553,138.896,23.3946,205.439
0.820305,2.34696,-105.661,98.7,-7.03625,144.76
0.820305,3.01752,107.172,-98.2911,-68.3399,160.678
0.820305,3.68808,559.958,-518.183,-165.22,780.618
0.820305,4.35864,1323.64,-1227.01,-302.661,1830.08
0.820305,5.0292,2483.46,-2304.1,-487.498,3422.59
0.820305,5.69976,4174.02,-3874.67,-731.977,5742.06
0.820305,6.37032,6473.36,-6011.4,-1040.52,8895.17
0.837758,0.33528,-18.123,16.3066,0.46366,24.3836
0.837758,1.00584,-70.3862,63.2392,5.55674,94.7855
0.837758,1.6764,-151.951,136.24,23.4509,205.427
0.837758,2.34696,-107.354,96.8348,-7.03713,144.746
0.837758,3.01752,108.892,-96.3598,-68.5306,160.746
0.837758,3.68808,568.935,-508.19,-165.79,780.66
0.837758,4.35864,1344.85,-1203.43,-303.856,1830.08
0.837758,5.0292,2523.28,-2259.92,-489.635,3422.56
0.837758,5.69976,4240.94,-3800.45,-735.477,5741.95
0.837758,6.37032,6577.15,-5896.35,-1045.87,8894.93
0.855211,0.33528,-18.4057,15.9882,0.466419,24.3846
0.855211,1.00584,-71.491,62.006,5.58077,94.799
0.855211,1.6764,-154.302,133.542,23.5059,205.415
0.855211,2.34696,-109.013,94.9404,-7.03811,144.731
0.855211,3.01752,110.578,-94.3984,-68.7176,160.813
0.855211,3.68808,577.736,-498.041,-166.349,780.702
0.855211,4.35864,1365.65,-1179.48,-305.028,1830.09
0.855211,5.0292,2562.32,-2215.04,-491.731,3422.53
0.855211,5.69976,4306.56,-3725.07,-738.907,5741.83
0.855211,6.37032,6678.92,-5779.5,-1051.11,8894.68
0.872665,0.33528,-18.6829,15.6648,0.469123,24.3856
0.872665,1.00584,-72.5739,60.7532,5.60433,94.8121
0.872665,1.6764,-156.605,130.804,23.5597,205.402
0.872665,2.34696,-110.639,93.0173,-7.03918,144.716
0.872665,3.01752,112.23,-92.4074,-68.9009,160.879
0.872665,3.68808,586.36,-487.739,-166.896,780.744
0.872665,4.35864,1386.03,-1155.18,-306.176,1830.1
0.872665,5.0292,2600.58,-2169.49,-493.783,3422.51
0.872665,5.69976,4370.85,-3648.56,-742.266,5741.71
0.872665,6.37032,6778.63,-5660.88,-1056.24,8894.44
0.890118,0.33528,-18.9544,15.3366,0.471771,24.3865
0.890118,1.00584,-73.6347,59.4812,5.62742,94.8249
0.890118,1.6764,-158.86,128.026,23.6122,205.389
0.890118,2.34696,-112.23,91.0662,-7.04034,144.701
0.890118,3.01752,113.848,-90.3874,-69.0803,160.945
0.890118,3.68808,594.802,-477.287,-167.432,780.785
0.890118,4.35864,1405.99,-1130.52,-307.299,1830.11
0.890118,5.0292,2638.03,-2123.28,-495.791,3422.48
0.890118,5.69976,4433.79,-3570.93,-745.553,5741.59
0.890118,6.37032,6876.24,-5540.54,-1061.26,8894.19
0.907571,0.33528,-19.22,15.0037,0.474363,24.3874
0.907571,1.00584,-74.673,58.1904,5.65001,94.8372
0.907571,1.6764,-161.066,125.208,23.6634,205.376
0.907571,2.34696,-113.787,89.0878,-7.04157,144.685
0.907571,3.01752,115.431,-88.339,-69.2559,161.01
0.907571,3.68808,603.061,-466.688,-167.956,780.826
0.907571,4.35864,1425.5,-1105.51,-308.397,1830.12
0.907571,5.0292,2674.67,-2076.42,-497.755,3422.45
0.907571,5.69976,4495.36,-3492.21,-748.768,5741.47
0.907571,6.37032,6971.74,-5418.52,-1066.17,8893.94
0.925025,0.33528,-19.4798,14.6661,0.476898,24.3882
0.925025,1.00584,-75.6884,56.8812,5.67211,94.8492
0.925025,1.6764,-163.222,122.352,23.7134,205.362
0.925025,2.34696,-115.309,87.0827,-7.04287,144.669
0.925025,3.01752,116.977,-86.2628,-69.4274,161.075
0.925025,3.68808,611.134,-455.946,-168.467,780.866
0.925025,4.35864,1444.58,-1080.16,-309.471,1830.12
0.925025,5.0292,2710.48,-2028.92,-499.673,3422.42
0.925025,5.69976,4555.55,-3412.43,-751.909,5741.35
0.925025,6.37032,7065.09,-5294.84,-1070.96,8893.69
0.942478,0.33528,-19.7336,14.324,0.479375,24.389
0.942478,1.00584,-76.6806,55.554,5.6937,94.8608
0.942478,1.6764,-165.327,119.459,23.7621,205.349
0.942478,2.34696,-116.795,85.0514,-7.04424,144.653
0.942478,3.01752,118.488,-84.1592,-69.595,161.138
0.942478,3.68808,619.017,-445.063,-168.967,780.906
0.942478,4.35864,1463.21,-1054.49,-310.518,1830.13
0.942478,5.0292,2745.46,-1980.81,-501.546,3422.38
0.942478,5.69976,4614.34,-3331.6,-754.974,5741.23
0.942478,6.37032,7156.26,-5169.54,-1075.65,8893.44
0.959931,0.33528,-19.9814,13.9775,0.481792,24.3897
0.959931,1.00584,-77.6492,54.2093,5.71478,94.872
0.959931,1.6764,-167.381,116.53,23.8094,205.335
0.959931,2.34696,-118.245,82.9948,-7.04567,144.636
0.959931,3.01752,119.961,-82.029,-69.7584,161.201
0.959931,3.68808,626.71,-434.044,-169.455,780.944
0.959931,4.35864,1481.39,-1028.49,-311.54,1830.13
0.959931,5.0292,2779.59,-1932.08,-503.373,3422.35
0.959931,5.69976,4671.69,-3249.76,-757.964,5741.1
0.959931,6.37032,7245.22,-5042.67,-1080.21,8893.18
0.977384,0.33528,-20.223,13.6267,0.484149,24.3904
0.977384,1.00584,-78.594,52.8473,5.73533,94.8828
0.977384,1.6764,-169.383,113.564,23.8554,205.321
0.977384,2.34696,-119.658,80.9133,-7.04714,144.619
0.977384,3.01752,121.398,-79.8727,-69.9177,161.262
0.977384,3.68808,634.208,-422.891,-169.929,780.982
0.977384,4.35864,1499.12,-1002.18,-312.535,1830.13
0.977384,5.0292,2812.86,-1882.77,-505.152,3422.31
0.977384,5.69976,4727.61,-3166.93,-760.878,5740.96
0.977384,6.37032,7331.95,-4914.26,-1084.66,8892.91
0.994838,0.33528,-20.4585,13.2716,0.486444,24.391
0.994838,1.00584,-79.5146,51.4687,5.75535,94.8932
0.994838,1.6764,-171.333,110.565,23.9001,205.307
0.994838,2.34696,-121.035,78.8078,-7.04867,144.602
0.994838,3.01752,122.796,-77.6909,-70.0728,161.323
0.994838,3.68808,641.51,-411.607,-170.392,781.018
0.994838,4.35864,1516.38,-975.558,-313.504,1830.14
0.994838,5.0292,2845.26,-1832.88,-506.884,3422.26
0.994838,5.69976,4782.07,-3083.13,-763.713,5740.83
0.994838,6.37032,7416.41,-4784.35,-1088.99,8892.64
1.01229,0.33528,-20.6876,12.9125,0.488678,24.3916
1.01229,1.00584,-80.4107,50.0737,5.77483,94.9031
1.01229,1.6764,-173.23,107.531,23.9434,205.292
1.01229,2.34696,-122.375,76.6788,-7.05023,144.585
1.01229,3.01752,124.156,-75.4844,-70.2236,161.382
1.01229,3.68808,648.613,-400.197,-170.841,781.053
1.01229,4.35864,1533.17,-948.639,-314.446,1830.13
1.01229,5.0292,2876.78,-1782.43,-508.568,3422.22
1.01229,5.69976,4835.05,-2998.38,-766.469,5740.68
1.01229,6.37032,7498.58,-4652.99,-1093.2,8892.36
1.02974,0.33528,-20.9105,12.5493,0.49085,24.3921
1.02974,1.00584,-81.282,48.6629,5.79377,94.9126
1.02974,1.6764,-175.074,104.465,23.9854,205.278
1.02974,2.34696,-123.677,74.527,-7.05182,144.568
1.02974,3.01752,125.478,-73.2537,-70.3701,161.439
1.02974,3.68808,655.516,-388.663,-171.277,781.086
1.02974,4.35864,1549.48,-921.429,-315.36,1830.13
1.02974,5.0292,2907.42,-1731.43,-510.203,3422.17
1.02974,5.69976,4886.53,-2912.72,-769.146,5740.53
1.02974,6.37032,7578.43,-4520.2,-1097.29,8892.07
1.0472,0.33528,-21.1269,12.1823,0.492957,24.3925
1.0472,1.00584,-82.1282,47.2366,5.81215,94.9217
1.0472,1.6764,-176.863,101.367,24.026,205.263
1.0472,2.34696,-124.941,72.3532,-7.05344,144.551
1.0472,3.01752,126.76,-70.9996,-70.5122,161.496
1.0472,3.68808,662.215,-377.009,-171.7,781.118
1.0472,4.35864,1565.32,-893.938,-316.247,1830.13
1.0472,5.0292,2937.15,-1679.9,-511.789,3422.11
1.0472,5.69976,4936.51,-2826.18,-771.743,5740.38
1.0472,6.37032,7655.95,-4386.04,-1101.26,8891.77
1.06465,0.33528,-21.3368,11.8115,0.495,24.3929
1.06465,1.00584,-82.9491,45.7954,5.82997,94.9303
1.06465,1.6764,-178.597,98.2385,24.0652,205.248
1.06465,2.34696,-126.166,70.1579,-7.05509,144.533
1.06465,3.01752,128.002,-68.7227,-70.6499,161.551
1.06465,3.68808,668.708,-365.239,-172.11,781.148
1.06465,4.35864,1580.67,-866.172,-317.106,1830.12
1.06465,5.0292,2965.97,-1627.87,-513.325,3422.05
1.06465,5.69976,4984.95,-2738.77,-774.258,5740.22
1.06465,6.37032,7731.1,-4250.54,-1105.1,8891.47
1.0821,0.33528,-21.5401,11.4371,0.496978,24.3933
1.0821,1.00584,-83.7444,44.3397,5.84722,94.9385
1.0821,1.6764,-180.276,95.08,24.103,205.233
1.0821,2.34696,-127.353,67.9419,-7.05674,144.516
1.0821,3.01752,129.203,-66.4237,-70.7831,161.604
1.0821,3.68808,674.994,-353.356,-172.507,781.176
1.0821,4.35864,1595.53,-838.142,-317.937,1830.11
1.0821,5.0292,2993.88,-1575.33,-514.81,3421.99
1.0821,5.69976,5031.86,-2650.52,-776.69,5740.05
1.0821,6.37032,7803.86,-4113.75,-1108.82,8891.15
1.09956,0.33528,-21.7369,11.0592,0.498891,24.3936
1.09956,1.00584,-84.5137,42.87,5.86389,94.9463
1.09956,1.6764,-181.9,91.8926,24.1395,205.218
1.09956,2.34696,-128.502,65.7058,-7.05841,144.498
1.09956,3.01752,130.365,-64.1033,-70.9117,161.656
1.09956,3.68808,681.07,-341.364,-172.89,781.202
1.09956,4.35864,1609.9,-809.854,-318.74,1830.09
1.09956,5.0292,3020.86,-1522.31,-516.245,3421.92
1.09956,5.69976,5077.21,-2561.47,-779.04,5739.87
1.09956,6.37032,7874.2,-3975.7,-1112.41,8890.82
1.11701,0.33528,-21.927,10.6778,0.500736,24.3938
1.11701,1.00584,-85.2569,41.3866,5.87998,94.9535
1.11701,1.6764,-183.467,88.6773,24.1745,205.203
1.11701,2.34696,-129.61,63.4504,-7.06009,144.48
1.11701,3.01752,131.485,-61.7623,-71.0357,161.706
1.11701,3.68808,686.934,-329.267,-173.259,781.226
1.11701,4.35864,1623.77,-781.319,-319.513,1830.08
1.11701,5.0292,3046.9,-1468.83,-517.629,3421.84
1.11701,5.69976,5120.99,-2471.64,-781.306,5739.69
1.11701,6.37032,7942.12,-3836.45,-1115.87,8890.48
1.13446,0.33528,-22.1103,10.2931,0.502514,24.394
1.13446,1.00584,-85.9737,39.8902,5.89548,94.9603
1.13446,1.6764,-184.978,85.4352,24.208,205.188
1.13446,2.34696,-130.679,61.1763,-7.06177,144.463
1.13446,3.01752,132.563,-59.4013,-71.1552,161.754
1.13446,3.68808,692.585,-317.068,-173.614,781.248
1.13446,4.35864,1637.14,-752.545,-320.258,1830.06
1.13446,5.0292,3072,-1414.89,-518.961,3421.76
1.13446,5.69976,5163.19,-2381.06,-783.488,5739.49
1.13446,6.37032,8007.57,-3696.02,-1119.2,8890.13
1.15192,0.33528,-22.2868,9.90532,0.504225,24.3941
1.15192,1.00584,-86.6639,38.3811,5.91038,94.9667
1.15192,1.6764,-186.431,82.1673,24.2402,205.172
1.15192,2.34696,-131.709,58.8843,-7.06344,144.445
1.15192,3.01752,133.599,-57.0211,-71.2699,161.801
1.15192,3.68808,698.021,-304.772,-173.955,781.268
1.15192,4.35864,1650,-723.541,-320.974,1830.03
1.15192,5.0292,3096.15,-1360.53,-520.241,3421.67
1.15192,5.69976,5203.79,-2289.75,-785.584,5739.29
1.15192,6.37032,8070.55,-3554.48,-1122.41,8889.77
1.16937,0.33528,-22.4565,9.51444,0.505866,24.3942
1.16937,1.00584,-87.3271,36.8599,5.92468,94.9725
1.16937,1.6764,-187.827,78.8745,24.2709,205.156
1.16937,2.34696,-132.697,56.5751,-7.06511,144.427
1.16937,3.01752,134.594,-54.6225,-71.3799,161.846
1.16937,3.68808,703.239,-292.381,-174.283,781.285
1.16937,4.35864,1662.34,-694.316,-321.66,1830.01
1.16937,5.0292,3119.34,-1305.75,-521.468,3421.58
1.16937,5.69976,5242.77,-2197.74,-787.594,5739.08
1.16937,6.37032,8131.04,-3411.86,-1125.48,8889.39
1.18682,0.33528,-22.6193,9.12063,0.507439,24.3942
1.18682,1.00584,-87.9633,35.327,5.93838,94.9779
1.18682,1.6764,-189.164,75.558,24.3002,205.141
1.18682,2.34696,-133.646,54.2493,-7.06676,144.41
1.18682,3.01752,135.545,-52.2063,-71.4851,161.889
1.18682,3.68808,708.238,-279.9,-174.596,781.3
1.18682,4.35864,1674.18,-664.879,-322.317,1829.98
1.18682,5.0292,3141.56,-1250.58,-522.642,3421.48
1.18682,5.69976,5280.14,-2105.07,-789.518,5738.86
1.18682,6.37032,8189.01,-3268.2,-1128.42,8889
1.20428,0.33528,-22.7751,8.72401,0.508941,24.3941
1.20428,1.00584,-88.5721,33.783,5.95146,94.9828
1.20428,1.6764,-190.443,72.2186,24.328,205.125
1.20428,2.34696,-134.554,51.9077,-7.0684,144.392
1.20428,3.01752,136.453,-49.7731,-71.5856,161.93
1.20428,3.68808,713.017,-267.334,-174.894,781.312
1.20428,4.35864,1685.49,-635.24,-322.943,1829.94
1.20428,5.0292,3162.81,-1195.02,-523.763,3421.37
1.20428,5.69976,5315.87,-2011.76,-791.354,5738.63
1.20428,6.37032,8244.45,-3123.56,-1131.23,8888.6
1.22173,0.33528,-22.9239,8.3247,0.510374,24.394
1.22173,1.00584,-89.1535,32.2282,5.96393,94.9872
1.22173,1.6764,-191.664,68.8576,24.3543,205.109
1.22173,2.34696,-135.42,49.551,-7.07002,144.374
1.22173,3.01752,137.318,-47.3239,-71.6812,161.969
1.22173,3.68808,717.574,-254.685,-175.179,781.322
1.22173,4.35864,1696.28,-605.406,-323.54,1829.9
1.22173,5.0292,3183.08,-1139.1,-524.83,3421.26
1.22173,5.69976,5349.95,-1917.84,-793.103,5738.39
1.22173,6.37032,8297.33,-2977.97,-1133.9,8888.18
1.23918,0.33528,-23.0656,7.92285,0.511735,24.3938
1.23918,1.00584,-89.7071,30.6633,5.97577,94.9911
1.23918,1.6764,-192.825,65.4758,24.3792,205.092
1.23918,2.34696,-136.246,47.1799,-7.07163,144.357
1.23918,3.01752,138.14,-44.8593,-71.7719,162.007
1.23918,3.68808,721.907,-241.958,-175.449,781.329
1.23918,4.35864,1706.54,-575.389,-324.106,1829.86
1.23918,5.0292,3202.36,-1082.84,-525.843,3421.14
1.23918,5.69976,5382.38,-1823.34,-794.763,5738.14
1.23918,6.37032,8347.65,-2831.48,-1136.44,8887.75
1.25664,0.33528,-23.2003,7.51855,0.513025,24.3936
1.25664,1.00584,-90.2328,29.0887,5.98698,94.9945
1.25664,1.6764,-193.927,62.0744,24.4025,205.076
1.25664,2.34696,-137.03,44.7951,-7.0732,144.339
1.25664,3.01752,138.917,-42.3802,-71.8577,162.042
1.25664,3.68808,726.016,-229.156,-175.704,781.334
1.25664,4.35864,1716.27,-545.197,-324.642,1829.82
1.25664,5.0292,3220.65,-1026.24,-526.801,3421.01
1.25664,5.69976,5413.14,-1728.29,-796.335,5737.88
1.25664,6.37032,8395.39,-2684.14,-1138.84,8887.3
1.27409,0.33528,-23.3278,7.11196,0.514242,24.3933
1.27409,1.00584,-90.7305,27.505,5.99756,94.9974
1.27409,1.6764,-194.968,58.6545,24.4244,205.06
1.27409,2.34696,-137.772,42.3974,-7.07475,144.322
1.27409,3.01752,139.65,-39.8874,-71.9386,162.075
1.27409,3.68808,729.898,-216.285,-175.944,781.336
1.27409,4.35864,1725.48,-514.84,-325.147,1829.77
1.27409,5.0292,3237.94,-969.341,-527.705,3420.87
1.27409,5.69976,5442.23,-1632.72,-797.817,5737.61
1.27409,6.37032,8440.53,-2535.99,-1141.11,8886.84
1.29154,0.33528,-23.4481,6.70318,0.515388,24.3929
1.29154,1.00584,-91.1999,25.9126,6.0075,94.9998
1.29154,1.6764,-195.95,55.217,24.4448,205.043
1.29154,2.34696,-138.473,39.9875,-7.07628,144.305
1.29154,3.01752,140.339,-37.3817,-72.0145,162.106
1.29154,3.68808,733.552,-203.347,-176.17,781.335
1.29154,4.35864,1734.14,-484.326,-325.621,1829.71
1.29154,5.0292,3254.23,-912.146,-528.554,3420.73
1.29154,5.69976,5469.63,-1536.65,-799.209,5737.33
1.29154,6.37032,8483.06,-2387.08,-1143.24,8886.36
1.309,0.33528,-23.5613,6.29235,0.51646,24.3925
1.309,1.00584,-91.6409,24.312,6.01681,95.0018
1.309,1.6764,-196.871,51.7631,24.4637,205.027
1.309,2.34696,-139.131,37.566,-7.07777,144.287
1.309,3.01752,140.983,-34.864,-72.0854,162.136
1.309,3.68808,736.979,-190.347,-176.381,781.332
1.309,4.35864,1742.27,-453.667,-326.065,1829.66
1.309,5.0292,3269.51,-854.677,-529.347,3420.58
1.309,5.69976,5495.34,-1440.13,-800.51,5737.03
1.309,6.37032,8522.97,-2237.45,-1145.23,8885.87
1.32645,0.33528,-23.6671,5.87961,0.51746,24.392
1.32645,1.00584,-92.0534,22.7039,6.02547,95.0032
1.32645,1.6764,-197.731,48.2938,24.4811,205.01
1.32645,2.34696,-139.747,35.1339,-7.07924,144.27
1.32645,3.01752,141.582,-32.335,-72.1513,162.163
1.32645,3.68808,740.175,-177.289,-176.578,781.326
1.32645,4.35864,1749.86,-422.871,-326.477,1829.59
1.32645,5.0292,3283.78,-796.952,-530.085,3420.42
1.32645,5.69976,5519.35,-1343.18,-801.721,5736.73
1.32645,6.37032,8560.24,-2087.16,-1147.09,8885.36
1.3439,0.33528,-23.7657,5.46507,0.518385,24.3915
1.3439,1.00584,-92.4372,21.0886,6.03348,95.004
1.3439,1.6764,-198.53,44.8102,24.497,204.994
1.3439,2.34696,-140.321,32.6917,-7.08067,144.253
1.3439,3.01752,142.135,-29.7956,-72.2122,162.188
1.3439,3.68808,743.141,-164.178,-176.759,781.317
1.3439,4.35864,1756.9,-391.948,-326.858,1829.53
1.3439,5.0292,3297.02,-738.988,-530.767,3420.26
1.3439,5.69976,5541.65,-1245.83,-802.841,5736.42
1.3439,6.37032,8594.86,-1936.25,-1148.8,8884.84
1.36136,0.33528,-23.8569,5.04887,0.519237,24.3909
1.36136,1.00584,-92.7922,19.4667,6.04084,95.0044
1.36136,1.6764,-199.268,41.3134,24.5114,204.977
1.36136,2.34696,-140.852,30.2402,-7.08207,144.236
1.36136,3.01752,142.644,-27.2466,-72.268,162.211
1.36136,3.68808,745.875,-151.017,-176.925,781.305
1.36136,4.35864,1763.4,-360.908,-327.208,1829.46
1.36136,5.0292,3309.25,-680.804,-531.393,3420.09
1.36136,5.69976,5562.23,-1148.1,-803.869,5736.09
1.36136,6.37032,8626.83,-1784.77,-1150.37,8884.31
1.37881,0.33528,-23.9408,4.63113,0.520014,24.3902
1.37881,1.00584,-93.1183,17.8388,6.04754,95.0043
1.37881,1.6764,-199.945,37.8045,24.5242,204.96
1.37881,2.34696,-141.34,27.7802,-7.08344,144.218
1.37881,3.01752,143.107,-24.6888,-72.3188,162.231
1.37881,3.68808,748.377,-137.81,-177.076,781.291
1.37881,4.35864,1769.36,-329.761,-327.526,1829.38
1.37881,5.0292,3320.45,-622.419,-531.963,3419.91
1.37881,5.69976,5581.1,-1050.04,-804.806,5735.76
1.37881,6.37032,8656.13,-1632.76,-1151.81,8883.76
1.39626,0.33528,-24.0174,4.212,0.520717,24.3895
1.39626,1.00584,-93.4154,16.2053,6.05359,95.0036
1.39626,1.6764,-200.56,34.2846,24.5355,204.943
1.39626,2.34696,-141.786,25.3123,-7.08479,144.201
1.39626,3.01752,143.524,-22.1232,-72.3645,162.25
1.39626,3.68808,750.646,-124.562,-177.212,781.274
1.39626,4.35864,1774.76,-298.515,-327.812,1829.3
1.39626,5.0292,3330.62,-563.851,-532.476,3419.72
1.39626,5.69976,5598.24,-951.673,-805.65,5735.42
1.39626,6.37032,8682.75,-1480.27,-1153.1,8883.19
1.41372,0.33528,-24.0865,3.7916,0.521345,24.3887
1.41372,1.00584,-93.6833,14.5668,6.05898,95.0024
1.41372,1.6764,-201.113,30.7547,24.5453,204.926
1.41372,2.34696,-142.188,22.8375,-7.0861,144.184
1.41372,3.01752,143.895,-19.5506,-72.405,162.267
1.41372,3.68808,752.681,-111.277,-177.333,781.255
1.41372,4.35864,1779.62,-267.182,-328.067,1829.22
1.41372,5.0292,3339.76,-505.117,-532.933,3419.53
1.41372,5.69976,5613.64,-853.026,-806.402,5735.06
1.41372,6.37032,8706.7,-1327.35,-1154.26,8882.61
1.43117,0.33528,-24.1482,3.37006,0.521898,24.3878
1.43117,1.00584,-93.922,12.9239,6.06371,95.0008
1.43117,1.6764,-201.603,27.2159,24.5536,204.909
1.43117,2.34696,-142.547,20.3563,-7.08738,144.168
1.43117,3.01752,144.221,-16.9717,-72.4405,162.282
1.43117,3.68808,754.482,-97.9593,-177.438,781.232
1.43117,4.35864,1783.92,-235.771,-328.29,1829.14
1.43117,5.0292,3347.87,-446.237,-533.333,3419.33
1.43117,5.69976,5627.32,-754.133,-807.061,5734.7
1.43117,6.37032,8727.95,-1174.05,-1155.27,8882.01
1.44862,0.33528,-24.2025,2.94751,0.522375,24.3869
1.44862,1.00584,-94.1315,11.277,6.06778,94.9985
1.44862,1.6764,-202.032,23.6694,24.5603,204.891
1.44862,2.34696,-142.863,17.8695,-7.08863,144.151
1.44862,3.01752,144.501,-14.3875,-72.4708,162.294
1.44862,3.68808,756.049,-84.6127,-177.529,781.208
1.44862,4.35864,1787.67,-204.292,-328.482,1829.05
1.44862,5.0292,3354.94,-387.229,-533.676,3419.12
1.44862,5.69976,5639.25,-655.025,-807.628,5734.32
1.44862,6.37032,8746.51,-1020.41,-1156.14,8881.41
1.46608,0.33528,-24.2493,2.5241,0.522777,24.386
1.46608,1.00584,-94.3116,9.62669,6.07119,94.9958
1.46608,1.6764,-202.399,20.1163,24.5655,204.874
1.46608,2.34696,-143.136,15.378,-7.08986,144.134
1.46608,3.01752,144.734,-11.7988,-72.496,162.305
1.46608,3.68808,757.38,-71.2416,-177.604,781.18
1.46608,4.35864,1790.87,-172.755,-328.641,1828.95
1.46608,5.0292,3360.98,-328.112,-533.963,3418.91
1.46608,5.69976,5649.44,-555.732,-808.101,5733.94
1.46608,6.37032,8762.37,-866.493,-1156.87,8880.78
1.48353,0.33528,-24.2887,2.09994,0.523104,24.3849
1.48353,1.00584,-94.4713,7.97401,6.08002,95.0019
1.48353,1.6764,-202.703,16.5576,24.5691,204.856
1.48353,2.34696,-143.365,12.8824,-7.09107,144.117
1.48353,3.01752,144.922,-9.20647,-72.5161,162.314
1.48353,3.68808,758.475,-57.8502,-177.664,781.151
1.48353,4.35864,1793.52,-141.169,-328.769,1828.86
1.48353,5.0292,3365.97,-268.903,-534.192,3418.69
1.48353,5.69976,5657.89,-456.285,-808.482,5733.55
1.48353,6.37032,8775.53,-712.332,-1157.46,8880.15
1.50098,0.33528,-24.3206,1.67517,0.523355,24.3838
1.50098,1.00584,-94.6014,6.31866,6.08816,95.0075
1.50098,1.6764,-202.944,12.9945,24.5712,204.839
1.50098,2.34696,-143.55,10.3834,-7.09226,144.1
1.50098,3.01752,145.064,-6.61132,-72.5311,162.32
1.50098,3.68808,759.336,-44.4429,-177.709,781.118
1.50098,4.35864,1795.6,-109.544,-328.864,1828.76
1.50098,5.0292,3369.92,-209.623,-534.365,3418.46
1.50098,5.69976,5664.59,-356.717,-808.769,5733.14
1.50098,6.37032,8785.98,-557.982,-1157.9,8879.5
1.51844,0.33528,-24.345,1.24994,0.52353,24.3827
1.51844,1.00584,-94.7005,4.66116,6.09451,95.0108
1.51844,1.6764,-203.123,9.42809,24.5717,204.821
1.51844,2.34696,-143.692,7.88196,-7.09343,144.083
1.51844,3.01752,145.159,-4.01421,-72.5409,162.325
1.51844,3.68808,759.96,-31.0237,-177.738,781.084
1.51844,4.35864,1797.14,-77.8908,-328.928,1828.65
1.51844,5.0292,3372.84,-150.288,-534.48,3418.23
1.51844,5.69976,5669.54,-257.057,-808.963,5732.73
1.51844,6.37032,8793.73,-403.489,-1158.21,8878.84
1.53589,0.33528,-24.3619,0.824357,0.523629,24.3815
1.53589,1.00584,-94.7684,3.00212,6.09908,95.0119
1.53589,1.6764,-203.24,5.85943,24.5707,204.803
1.53589,2.34696,-143.791,5.3787,-7.09458,144.066
1.53589,3.01752,145.209,-1.416,-72.5456,162.328
1.53589,3.68808,760.348,-17.5969,-177.752,781.047
1.53589,4.35864,1798.12,-46.2188,-328.96,1828.55
1.53589,5.0292,3374.71,-90.9177,-534.538,3417.99
1.53589,5.69976,5672.75,-157.337,-809.064,5732.31
1.53589,6.37032,8798.76,-248.902,-1158.37,8878.17
1.55334,0.33528,-24.3713,0.398572,0.523653,24.3802
1.55334,1.00584,-94.8051,1.34217,6.10187,95.0108
1.55334,1.6764,-203.293,2.28964,24.5681,204.785
1.55334,2.34696,-143.845,2.87441,-7.09573,144.049
1.55334,3.01752,145.212,1.18249,-72.5452,162.329
1.55334,3.68808,760.501,-4.16673,-177.751,781.009
1.55334,4.35864,1798.54,-14.5379,-328.96,1828.44
1.55334,5.0292,3375.54,-31.5307,-534.54,3417.75
1.55334,5.69976,5674.21,-57.5873,-809.072,5731.89
1.55334,6.37032,8801.09,-94.2685,-1158.39,8877.49
1.5708,0.33528,-24.3733,-0.0272874,0.5236,24.3789
1.5708,1.00584,-94.8106,-0.318051,6.10288,95.0074
1.5708,1.6764,-203.285,-1.28015,24.5639,204.767
1.5708,2.34696,-143.857,0.369853,-7.09687,144.032
1.5708,3.01752,145.17,3.7804,-72.5397,162.329
1.5708,3.68808,760.418,9.26263,-177.735,780.968
1.5708,4.35864,1798.41,17.1421,-328.928,1828.32
1.5708,5.0292,3375.33,27.8546,-534.484,3417.5
1.5708,5.69976,5673.92,42.1603,-808.986,5731.46
1.5708,6.37032,8800.7,60.3627,-1158.26,8876.8
1.58825,0.33528,-24.3677,-0.453087,0.523472,24.3775
1.58825,1.00584,-94.785,-1.97793,6.10211,95.0018
1.58825,1.6764,-203.213,-4.84884,24.5582,204.749
1.58825,2.34696,-143.824,-2.13422,-7.09802,144.015
1.58825,3.01752,145.082,6.37692,-72.5291,162.327
1.58825,3.68808,760.1,22.687,-177.703,780.926
1.58825,4.35864,1797.72,48.8113,-328.864,1828.21
1.58825,5.0292,3374.08,87.2198,-534.371,3417.24
1.58825,5.69976,5671.88,141.875,-808.808,5731.02
1.58825,6.37032,8797.61,214.944,-1158,8876.1
1.6057,0.33528,-24.3546,-0.878693,0.523268,24.3761
1.6057,1.00584,-94.7282,-3.63684,6.09958,94.994
1.6057,1.6764,-203.079,-8.41533,24.551,204.731
1.6057,2.34696,-143.748,-4.63703,-7.09916,143.997
1.6057,3.01752,144.948,8.97121,-72.5134,162.323
1.6057,3.68808,759.546,36.1022,-177.656,780.881
