Azimuth Angle,Radius Location,Lift_X,Lift_Y,Lift_Z,Lift_Mag
0.558505,1.6764,0,5.21133,-64.3405,64.5512
0.558505,2.34696,0,0.0510819,-2.36051,2.36107
0.558505,3.01752,0,1.28994,109.038,109.045
0.558505,3.68808,0,8.96331,269.031,269.18
0.558505,4.35864,0,23.043,477.29,477.846
0.558505,5.0292,0,43.728,737.452,738.748
0.558505,5.69976,0,72.0493,1063.51,1065.94
0.558505,6.37032,0,108.018,1451.17,1455.19
0.575959,0.33528,0,6.43322,-7.97394,10.2455
0.575959,1.00584,0,7.27693,-33.827,34.6009
0.575959,1.6764,0,5.21007,-64.3409,64.5515
0.575959,2.34696,0,0.0509932,-2.35665,2.3572
0.575959,3.01752,0,1.28935,109.041,109.048
0.575959,3.68808,0,8.96051,269.028,269.177
0.575959,4.35864,0,23.0363,477.276,477.832
0.575959,5.0292,0,43.7162,737.431,738.725
0.575959,5.69976,0,72.0301,1063.47,1065.9
0.575959,6.37032,0,107.989,1451.11,1455.13
0.593412,0.33528,0,6.4351,-7.9825,10.2533
0.593412,1.00584,0,7.27885,-33.8482,34.622
0.593412,1.6764,0,5.20879,-64.3411,64.5516
0.593412,2.34696,0,0.0508968,-2.35245,2.353
0.593412,3.01752,0,1.28878,109.044,109.052
0.593412,3.68808,0,8.9578,269.026,269.175
0.593412,4.35864,0,23.0298,477.263,477.819
0.593412,5.0292,0,43.7046,737.41,738.704
0.593412,5.69976,0,72.0113,1063.43,1065.86
0.593412,6.37032,0,107.962,1451.05,1455.06
0.610865,0.33528,0,6.43696,-7.99096,10.2611
0.610865,1.00584,0,7.28074,-33.8692,34.6429
0.610865,1.6764,0,5.2075,-64.341,64.5514
0.610865,2.34696,0,0.050793,-2.34792,2.34847
0.610865,3.01752,0,1.28825,109.048,109.055
0.610865,3.68808,0,8.95519,269.024,269.173
0.610865,4.35864,0,23.0235,477.252,477.807
0.610865,5.0292,0,43.6933,737.391,738.685
0.610865,5.69976,0,71.9929,1063.39,1065.82
0.610865,6.37032,0,107.934,1451,1455.01
0.628319,0.33528,0,6.43878,-7.99932,10.2687
0.628319,1.00584,0,7.2826,-33.89,34.6636
0.628319,1.6764,0,5.20618,-64.3407,64.551
0.628319,2.34696,0,0.0506822,-2.34308,2.34363
0.628319,3.01752,0,1.28774,109.052,109.06
0.628319,3.68808,0,8.95266,269.023,269.172
0.628319,4.35864,0,23.0173,477.241,477.796
0.628319,5.0292,0,43.6823,737.373,738.666
0.628319,5.69976,0,71.975,1063.36,1065.79
0.628319,6.37032,0,107.908,1450.94,1454.95
0.645772,0.33528,0,6.44058,-8.00758,10.2763
0.645772,1.00584,0,7.28443,-33.9105,34.684
0.645772,1.6764,0,5.20485,-64.3401,64.5503
0.645772,2.34696,0,0.0505647,-2.33795,2.33849
0.645772,3.01752,0,1.28726,109.057,109.064
0.645772,3.68808,0,8.95021,269.023,269.172
0.645772,4.35864,0,23.0113,477.231,477.786
0.645772,5.0292,0,43.6716,737.357,738.649
0.645772,5.69976,0,71.9574,1063.32,1065.75
0.645772,6.37032,0,107.882,1450.89,1454.89
0.663225,0.33528,0,6.44233,-8.01572,10.2837
0.663225,1.00584,0,7.28622,-33.9307,34.7042
0.663225,1.6764,0,5.2035,-64.3393,64.5494
0.663225,2.34696,0,0.0504409,-2.33253,2.33308
0.663225,3.01752,0,1.28681,109.062,109.07
0.663225,3.68808,0,8.94785,269.023,269.172
0.663225,4.35864,0,23.0055,477.222,477.776
0.663225,5.0292,0,43.6611,737.341,738.633
0.663225,5.69976,0,71.9402,1063.29,1065.72
0.663225,6.37032,0,107.856,1450.84,1454.84
0.680678,0.33528,0,6.44406,-8.02375,10.2911
0.680678,1.00584,0,7.28798,-33.9507,34.7241
