Azimuth Angle,Radius Location,Pitch_X,Pitch_Y,Pitch_Z,Pitch_Mag
0.191986,1.6764,0.529947,0,0,0.529947
0.191986,2.34696,0.837187,0,0,0.837187
0.191986,3.01752,1.31091,0,0,1.31091
0.191986,3.68808,1.89422,0,0,1.89422
0.191986,4.35864,2.56864,0,0,2.56864
0.191986,5.0292,3.31351,0,0,3.31351
0.191986,5.69976,4.06196,0,0,4.06196
0.191986,6.37032,4.75025,0,0,4.75025
0.20944,0.33528,-0.694946,0,0,0.694946
0.20944,1.00584,-0.571195,0,0,0.571195
0.20944,1.6764,0.530101,0,0,0.530101
0.20944,2.34696,0.837422,0,0,0.837422
0.20944,3.01752,1.31122,0,0,1.31122
0.20944,3.68808,1.89461,0,0,1.89461
0.20944,4.35864,2.56913,0,0,2.56913
0.20944,5.0292,3.31414,0,0,3.31414
0.20944,5.69976,4.06276,0,0,4.06276
0.20944,6.37032,4.75148,0,0,4.75148
0.226893,0.33528,-0.694984,0,0,0.694984
0.226893,1.00584,-0.57148,0,0,0.57148
0.226893,1.6764,0.530253,0,0,0.530253
0.226893,2.34696,0.837656,0,0,0.837656
0.226893,3.01752,1.31152,0,0,1.31152
0.226893,3.68808,1.895,0,0,1.895
0.226893,4.35864,2.56962,0,0,2.56962
0.226893,5.0292,3.31478,0,0,3.31478
0.226893,5.69976,4.06355,0,0,4.06355
0.226893,6.37032,4.7527,0,0,4.7527
0.244346,0.33528,-0.695021,0,0,0.695021
0.244346,1.00584,-0.571765,0,0,0.571765
0.244346,1.6764,0.530405,0,0,0.530405
0.244346,2.34696,0.83789,0,0,0.83789
0.244346,3.01752,1.31183,0,0,1.31183
0.244346,3.68808,1.89539,0,0,1.89539
0.244346,4.35864,2.57011,0,0,2.57011
0.244346,5.0292,3.31541,0,0,3.31541
0.244346,5.69976,4.06435,0,0,4.06435
0.244346,6.37032,4.75391,0,0,4.75391
0.261799,0.33528,-0.695056,0,0,0.695056
0.261799,1.00584,-0.572049,0,0,0.572049
0.261799,1.6764,0.530555,0,0,0.530555
0.261799,2.34696,0.838123,0,0,0.838123
0.261799,3.01752,1.31214,0,0,1.31214
0.261799,3.68808,1.89578,0,0,1.89578
0.261799,4.35864,2.57061,0,0,2.57061
0.261799,5.0292,3.31604,0,0,3.31604
0.261799,5.69976,4.06515,0,0,4.06515
0.261799,6.37032,4.75512,0,0,4.75512
0.279253,0.33528,-0.69509,0,0,0.69509
0.279253,1.00584,-0.572332,0,0,0.572332
0.279253,1.6764,0.530705,0,0,0.530705
0.279253,2.34696,0.838356,0,0,0.838356
0.279253,3.01752,1.31244,0,0,1.31244
0.279253,3.68808,1.89617,0,0,1.89617
0.279253,4.35864,2.5711,0,0,2.5711
0.279253,5.0292,3.31668,0,0,3.31668
0.279253,5.69976,4.06594,0,0,4.06594
0.279253,6.37032,4.75633,0,0,4.75633
0.296706,0.33528,-0.695123,0,0,0.695123
0.296706,1.00584,-0.572614,0,0,0.572614
0.296706,1.6764,0.530854,0,0,0.530854
0.296706,2.34696,0.838588,0,0,0.838588
0.296706,3.01752,1.31275,0,0,1.31275
0.296706,3.68808,1.89656,0,0,1.89656
0.296706,4.35864,2.57159,0,0,2.57159
0.296706,5.0292,3.31731,0,0,3.31731
0.296706,5.69976,4.06673,0,0,4.06673
0.296706,6.37032,4.75753,0,0,4.75753
0.314159,0.33528,-0.695155,0,0,0.695155
0.314159,1.00584,-0.572895,0,0,0.572895
0.314159,1.6764,0.531001,0,0,0.531001
0.314159,2.34696,0.83882,0,0,0.83882
0.314159,3.01752,1.31305,0,0,1.31305
0.314159,3.68808,1.89694,0,0,1.89694
0.314159,4.35864,2.57209,0,0,2.57209
0.314159,5.0292,3.31794,0,0,3.31794
0.314159,5.69976,4.06752,0,0,4.06752
0.314159,6.37032,4.75872,0,0,4.75872
0.331613,0.33528,-0.695186,0,0,0.695186
0.331613,1.00584,-0.573174,0,0,0.573174
0.331613,1.6764,0.531148,0,0,0.531148
0.331613,2.34696,0.839051,0,0,0.839051
0.331613,3.01752,1.31335,0,0,1.31335
0.331613,3.68808,1.89733,0,0,1.89733
0.331613,4.35864,2.57258,0,0,2.57258
0.331613,5.0292,3.31857,0,0,3.31857
0.331613,5.69976,4.06831,0,0,4.06831
0.331613,6.37032,4.75991,0,0,4.75991
0.349066,0.33528,-0.695215,0,0,0.695215
0.349066,1.00584,-0.573452,0,0,0.573452
0.349066,1.6764,0.531293,0,0,0.531293
0.349066,2.34696,0.83928,0,0,0.83928
0.349066,3.01752,1.31366,0,0,1.31366
0.349066,3.68808,1.89772,0,0,1.89772
0.349066,4.35864,2.57307,0,0,2.57307
0.349066,5.0292,3.31919,0,0,3.31919
0.349066,5.69976,4.0691,0,0,4.0691
0.349066,6.37032,4.76109,0,0,4.76109
0.366519,0.33528,-0.695243,0,0,0.695243
0.366519,1.00584,-0.573728,0,0,0.573728
0.366519,1.6764,0.531437,0,0,0.531437
0.366519,2.34696,0.839509,0,0,0.839509
0.366519,3.01752,1.31396,0,0,1.31396
0.366519,3.68808,1.8981,0,0,1.8981
0.366519,4.35864,2.57356,0,0,2.57356
0.366519,5.0292,3.31982,0,0,3.31982
0.366519,5.69976,4.06988,0,0,4.06988
0.366519,6.37032,4.76226,0,0,4.76226
0.383972,0.33528,-0.695269,0,0,0.695269
0.383972,1.00584,-0.574003,0,0,0.574003
0.383972,1.6764,0.531579,0,0,0.531579
0.383972,2.34696,0.839737,0,0,0.839737
0.383972,3.01752,1.31426,0,0,1.31426
0.383972,3.68808,1.89849,0,0,1.89849
0.383972,4.35864,2.57405,0,0,2.57405
0.383972,5.0292,3.32044,0,0,3.32044
0.383972,5.69976,4.07066,0,0,4.07066
0.383972,6.37032,4.76343,0,0,4.76343
0.401426,0.33528,-0.695294,0,0,0.695294
0.401426,1.00584,-0.574276,0,0,0.574276
0.401426,1.6764,0.531721,0,0,0.531721
0.401426,2.34696,0.839963,0,0,0.839963
0.401426,3.01752,1.31456,0,0,1.31456
0.401426,3.68808,1.89887,0,0,1.89887
0.401426,4.35864,2.57453,0,0,2.57453
0.401426,5.0292,3.32106,0,0,3.32106
0.401426,5.69976,4.07143,0,0,4.07143
0.401426,6.37032,4.76458,0,0,4.76458
0.418879,0.33528,-0.695318,0,0,0.695318
0.418879,1.00584,-0.574547,0,0,0.574547
0.418879,1.6764,0.531861,0,0,0.531861
0.418879,2.34696,0.840188,0,0,0.840188
0.418879,3.01752,1.31486,0,0,1.31486
0.418879,3.68808,1.89925,0,0,1.89925
0.418879,4.35864,2.57502,0,0,2.57502
0.418879,5.0292,3.32168,0,0,3.32168
0.418879,5.69976,4.0722,0,0,4.0722
0.418879,6.37032,4.76573,0,0,4.76573
0.436332,0.33528,-0.695341,0,0,0.695341
0.436332,1.00584,-0.574817,0,0,0.574817
0.436332,1.6764,0.531999,0,0,0.531999
0.436332,2.34696,0.840412,0,0,0.840412
0.436332,3.01752,1.31515,0,0,1.31515
0.436332,3.68808,1.89963,0,0,1.89963
0.436332,4.35864,2.5755,0,0,2.5755
0.436332,5.0292,3.32229,0,0,3.32229
0.436332,5.69976,4.07297,0,0,4.07297
0.436332,6.37032,4.76687,0,0,4.76687
0.453786,0.33528,-0.695362,0,0,0.695362
0.453786,1.00584,-0.575084,0,0,0.575084
0.453786,1.6764,0.532136,0,0,0.532136
0.453786,2.34696,0.840634,0,0,0.840634
0.453786,3.01752,1.31545,0,0,1.31545
0.453786,3.68808,1.90001,0,0,1.90001
0.453786,4.35864,2.57598,0,0,2.57598
0.453786,5.0292,3.3229,0,0,3.3229
0.453786,5.69976,4.07373,0,0,4.07373
0.453786,6.37032,4.768,0,0,4.768
0.471239,0.33528,-0.695382,0,0,0.695382
0.471239,1.00584,-0.575349,0,0,0.575349
0.471239,1.6764,0.532271,0,0,0.532271
0.471239,2.34696,0.840854,0,0,0.840854
0.471239,3.01752,1.31574,0,0,1.31574
0.471239,3.68808,1.90039,0,0,1.90039
0.471239,4.35864,2.57646,0,0,2.57646
0.471239,5.0292,3.3235,0,0,3.3235
0.471239,5.69976,4.07448,0,0,4.07448
0.471239,6.37032,4.76911,0,0,4.76911
0.488692,0.33528,-0.695401,0,0,0.695401
0.488692,1.00584,-0.575612,0,0,0.575612
0.488692,1.6764,0.532405,0,0,0.532405
0.488692,2.34696,0.841072,0,0,0.841072
0.488692,3.01752,1.31603,0,0,1.31603
0.488692,3.68808,1.90076,0,0,1.90076
