cl,0.0,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9
-180.0,0.04138661,0.04138661,0.04138661,0.04138661,0.048793890,0.06117486,0.08155783,0.11880652,0.22476676,0.14331073
-150.0,0.55184758,0.55184758,0.55184758,0.55184758,0.567040503,0.59741175,0.66524720,0.80936527,0.97461522,1.63415718
-120.0,0.48295814,0.48295814,0.48295814,0.48295814,0.493853152,0.51331049,0.54367995,0.61059380,0.69315553,1.01591635
-90.0,-0.10635138,-0.10635138,-0.10635138,-0.10635138,-0.108513355,-0.10969982,-0.10884235,-0.10137151,-0.09780675,-0.09848130
-60.0,-0.70613492,-0.70613492,-0.70613492,-0.70613492,-0.722581565,-0.74533302,-0.77677995,-0.82087404,-0.89123595,-1.21287119
-30.0,-0.75866723,-0.75866723,-0.75866723,-0.75866723,-0.779190421,-0.80994779,-0.85726214,-0.93585539,-1.08552802,-1.75822353
-25.0,-0.69022775,-0.69022775,-0.69022775,-0.69022775,-0.708249450,-0.73552793,-0.77852094,-0.85321027,-1.00892699,-1.80711436
-24.0,-0.67439091,-0.67439091,-0.67439091,-0.67439091,-0.691757619,-0.71802890,-0.75965822,-0.83259618,-0.98814660,-1.78212893
-23.0,-0.65782023,-0.65782023,-0.65782023,-0.65782023,-0.674445510,-0.69962412,-0.73966295,-0.81051856,-0.96546996,-1.75382209
-22.0,-0.64066589,-0.64066589,-0.64066589,-0.64066589,-0.656479061,-0.68045676,-0.71873736,-0.78704274,-0.94069558,-1.72180080
-21.0,-0.62295359,-0.62295359,-0.62295359,-0.62295359,-0.637997270,-0.66073597,-0.69699484,-0.76234835,-0.91361666,-1.68607879
-20.0,-0.60475791,-0.60475791,-0.60475791,-0.60475791,-0.619038284,-0.64034915,-0.67437708,-0.73625588,-0.88407910,-1.64633882
-19.0,-0.58602107,-0.58602107,-0.58602107,-0.58602107,-0.599478364,-0.61943066,-0.65106356,-0.70891744,-0.85213435,-1.60242295
-18.0,-0.56745136,-0.56745136,-0.56745136,-0.56745136,-0.580103993,-0.59841597,-0.62715799,-0.68042374,-0.81736928,-1.55377841
-17.0,-0.54871661,-0.54871661,-0.54871661,-0.54871661,-0.560717225,-0.57730746,-0.60268933,-0.65058142,-0.77982414,-1.50045049
-16.0,-0.52882016,-0.52882016,-0.52882016,-0.52882016,-0.542311549,-0.55703396,-0.57847464,-0.61987126,-0.73952609,-1.44202745
-15.0,-0.53001362,-0.53001362,-0.53001362,-0.53001362,-0.526073039,-0.53825790,-0.55417782,-0.58783996,-0.69635940,-1.37782693
-14.0,-0.51337302,-0.51337302,-0.51337302,-0.51337302,-0.512196779,-0.52216256,-0.53040254,-0.55514944,-0.65004271,-1.30676627
-13.0,-0.52712202,-0.52712202,-0.52712202,-0.52712202,-0.533418357,-0.50936574,-0.50755513,-0.52217645,-0.60093176,-1.22935247
-12.0,-0.54333657,-0.54333657,-0.54333657,-0.54333657,-0.510385990,-0.50200754,-0.48570114,-0.48943782,-0.54865980,-1.14685023
-11.0,-0.87447006,-0.87447006,-0.87447006,-0.87447006,-0.595462143,-0.50784916,-0.46518603,-0.45754242,-0.49448338,-1.05456579
-10.0,-0.93661201,-0.93661201,-0.93661201,-0.93661201,-0.753377855,-0.50356656,-0.45362598,-0.42797595,-0.44383773,-0.96275365
-9.0,-0.85615319,-0.85615319,-0.85615319,-0.85615319,-0.733087718,-0.53036785,-0.44563952,-0.40323144,-0.40979138,-0.86245489
-8.0,-0.75947440,-0.75947440,-0.75947440,-0.75947440,-0.757509530,-0.56319726,-0.44629273,-0.38859028,-0.46134758,-0.76120663
-7.0,-0.65548849,-0.65548849,-0.65548849,-0.65548849,-0.682393909,-0.58219349,-0.47988805,-0.42925730,-0.43128258,-0.65997869
-6.0,-0.54731834,-0.54731834,-0.54731834,-0.54731834,-0.571910739,-0.55494231,-0.50339210,-0.64271939,-0.40288705,-0.55457366
-5.0,-0.43648225,-0.43648225,-0.43648225,-0.43648225,-0.456407160,-0.47789413,-0.46238750,-0.60694313,-0.38012135,-0.43690187
-4.0,-0.32381493,-0.32381493,-0.32381493,-0.32381493,-0.338565826,-0.36012244,-0.36764401,-0.46572790,-0.36829892,-0.31959409
-3.0,-0.20989986,-0.20989986,-0.20989986,-0.20989986,-0.219388485,-0.23333907,-0.25177476,-0.28595513,-0.34428316,-0.20766676
-2.0,-0.09515800,-0.09515800,-0.09515800,-0.09515800,-0.099353418,-0.10547952,-0.11498064,-0.12693223,-0.18816915,-0.10986968
-1.0,0.02006082,0.02006082,0.02006082,0.02006082,0.021148998,0.02285660,0.02581820,0.03242176,0.05928100,-0.01665496
0.0,0.13540359,0.13540359,0.13540359,0.13540359,0.141742587,0.15127239,0.16677125,0.19581357,0.21533914,0.10032915
1.0,0.25057262,0.25057262,0.25057262,0.25057262,0.262165248,0.27958345,0.30798084,0.35707510,0.25716028,0.20504984
2.0,0.36535385,0.36535385,0.36535385,0.36535385,0.382238597,0.40764237,0.44956249,0.50114447,0.27655679,0.31310853
3.0,0.47950086,0.47950086,0.47950086,0.47950086,0.501680255,0.53520882,0.58926857,0.58928311,0.30705443,0.42301339
4.0,0.59268147,0.59268147,0.59268147,0.59268147,0.620193481,0.66205043,0.71116573,0.57890344,0.34506482,0.53103906
5.0,0.70461547,0.70461547,0.70461547,0.70461547,0.737484813,0.78784883,0.80801582,0.54669011,0.38765150,0.63577032
6.0,0.81487358,0.81487358,0.81487358,0.81487358,0.853076100,0.91203117,0.84128159,0.54025203,0.43452853,0.74282372
7.0,0.92303371,0.92303371,0.92303371,0.92303371,0.966431141,1.02706921,0.81127214,0.55490029,0.48337221,0.84694880
8.0,1.02847564,1.02847564,1.02847564,1.02847564,1.076801060,1.12568700,0.76882184,0.57770622,0.53266013,0.94270450
9.0,1.13065577,1.13065577,1.13065577,1.13065577,1.183297750,1.17428946,0.79883206,0.60597724,0.58795536,1.04321289
10.0,1.22838426,1.22838426,1.22838426,1.22838426,1.283141260,1.16269469,0.78093284,0.63830918,0.64580900,1.12938893
11.0,1.32007885,1.32007885,1.32007885,1.32007885,1.361287240,1.10368443,0.76223052,0.66777301,0.70000374,1.21099663
12.0,1.40345025,1.40345025,1.40345025,1.40345025,1.410013910,0.98138112,0.76590455,0.69467533,0.74898058,1.28804564
13.0,1.47408617,1.47408617,1.47408617,1.47408617,1.403748990,0.98900336,0.77141589,0.72062242,0.79341066,1.35891151
14.0,1.52176166,1.52176166,1.52176166,1.52176166,1.310009600,0.96568430,0.77101129,0.74619389,0.83424789,1.42413437
15.0,1.51639867,1.51639867,1.51639867,1.51639867,1.156457660,0.92377937,0.77957106,0.77113956,0.87227309,1.48421860
16.0,1.29890931,1.29890931,1.29890931,1.29890931,1.062741400,0.90351754,0.78849351,0.79437769,0.90788746,1.53947270
17.0,1.05740476,1.05740476,1.05740476,1.05740476,1.000507590,0.88324994,0.79682809,0.81607592,0.94050884,1.59027374
18.0,0.99112499,0.99112499,0.99112499,0.99112499,0.962588429,0.87378216,0.80948466,0.83785713,0.97088081,1.63683069
19.0,0.95116425,0.95116425,0.95116425,0.95116425,0.936012566,0.87301922,0.82383883,0.85958040,0.99778903,1.67937982
20.0,0.92246521,0.92246521,0.92246521,0.92246521,0.916299462,0.87450045,0.83794278,0.88046730,1.02160287,1.71823561
21.0,0.90111417,0.90111417,0.90111417,0.90111417,0.899299979,0.87188196,0.85128844,0.89969838,1.04280877,1.75361180
