Azimuth Angle,Radius Location,Pitch_X,Pitch_Y,Pitch_Z,Pitch_Mag
1.5708,1.00584,7.17862e-17,1.17236,0.0522839,1.17352
1.5708,1.6764,1.10391e-16,1.80282,0.0804007,1.80461
1.5708,2.34696,1.57241e-16,2.56795,0.114523,2.5705
1.5708,3.01752,2.12436e-16,3.46934,0.154723,3.47279
1.5708,3.68808,2.78455e-16,4.54752,0.202807,4.55204
1.5708,4.35864,3.54595e-16,5.79098,0.258261,5.79673
1.5708,5.0292,4.40913e-16,7.20066,0.321129,7.20782
1.5708,5.69976,5.38542e-16,8.79506,0.392235,8.8038
1.5708,6.37032,6.47144e-16,10.5687,0.471332,10.5792
1.58825,0.33528,-0.0117079,0.670743,0.0315672,0.671588
1.58825,1.00584,-0.0204278,1.17031,0.0550782,1.17178
1.58825,1.6764,-0.0314252,1.80035,0.0847298,1.80262
1.58825,2.34696,-0.0447659,2.56464,0.120699,2.56787
1.58825,3.01752,-0.060486,3.46524,0.163084,3.4696
1.58825,3.68808,-0.0792792,4.5419,0.213755,4.54762
1.58825,4.35864,-0.100952,5.78354,0.27219,5.79082
1.58825,5.0292,-0.125508,7.19033,0.338398,7.19939
1.58825,5.69976,-0.15327,8.78085,0.413253,8.79191
1.58825,6.37032,-0.184138,10.5492,0.496479,10.5625
1.6057,0.33528,-0.0233387,0.668333,0.0331096,0.66956
1.6057,1.00584,-0.0407636,1.16732,0.0578295,1.16946
1.6057,1.6764,-0.062739,1.79661,0.0890049,1.79991
1.6057,2.34696,-0.089385,2.55965,0.126806,2.56435
1.6057,3.01752,-0.120791,3.45901,0.171361,3.46536
1.6057,3.68808,-0.158316,4.53359,0.224596,4.54191
1.6057,4.35864,-0.201589,5.77275,0.285985,5.78335
1.6057,5.0292,-0.250587,7.17586,0.355496,7.18903
1.6057,5.69976,-0.30596,8.76155,0.434052,8.77763
1.6057,6.37032,-0.36749,10.5235,0.521342,10.5429
1.62316,0.33528,-0.0348649,0.665263,0.0346147,0.667074
1.62316,1.00584,-0.0609704,1.16338,0.0605328,1.16655
1.62316,1.6764,-0.0938939,1.7916,0.09322,1.79648
1.62316,2.34696,-0.133797,2.55301,0.132837,2.55996
1.62316,3.01752,-0.180841,3.45065,0.179543,3.46005
1.62316,3.68808,-0.237019,4.52259,0.235317,4.5349
1.62316,4.35864,-0.301797,5.75864,0.299631,5.77432
1.62316,5.0292,-0.375098,7.15729,0.372405,7.17678
1.62316,5.69976,-0.457897,8.7372,0.454611,8.761
1.62316,6.37032,-0.54982,10.4912,0.545874,10.5198
1.64061,0.33528,-0.0462594,0.66154,0.0360791,0.664136
1.64061,1.00584,-0.0810118,1.15852,0.0631835,1.16307
1.64061,1.6764,-0.124843,1.78534,0.0973691,1.79235
1.64061,2.34696,-0.177943,2.54471,0.138783,2.5547
1.64061,3.01752,-0.240562,3.4402,0.187622,3.4537
1.64061,3.68808,-0.315295,4.50893,0.245908,4.52662
1.64061,4.35864,-0.401466,5.74123,0.313115,5.76376
1.64061,5.0292,-0.498904,7.13466,0.38911,7.16266
1.64061,5.69976,-0.608914,8.70787,0.47491,8.74204
1.64061,6.37032,-0.730932,10.4528,0.570076,10.4938
1.65806,0.33528,-0.0574953,0.657174,0.0374994,0.660749
1.65806,1.00584,-0.100852,1.15274,0.0657772,1.15901
1.65806,1.6764,-0.155541,1.77784,0.101446,1.78751
1.65806,2.34696,-0.221765,2.53478,0.144639,2.54857
1.65806,3.01752,-0.299882,3.42767,0.195588,3.44631
1.65806,3.68808,-0.393055,4.49264,0.256357,4.51708
1.65806,4.35864,-0.500484,5.72056,0.326424,5.75168
1.65806,5.0292,-0.621872,7.10803,0.405595,7.1467
1.65806,5.69976,-0.758844,8.67363,0.49493,8.72081
1.65806,6.37032,-0.910626,10.4085,0.593925,10.4651
1.67552,0.33528,-0.0685464,0.652176,0.0388723,0.656919
1.67552,1.00584,-0.120455,1.14605,0.0683094,1.15439
1.67552,1.6764,-0.185941,1.76911,0.105446,1.78198
1.67552,2.34696,-0.265203,2.52324,0.150395,2.54159
1.67552,3.01752,-0.358729,3.41308,0.203433,3.4379
1.67552,3.68808,-0.47021,4.47375,0.266654,4.50629
1.67552,4.35864,-0.598744,5.69667,0.339544,5.7381
1.67552,5.0292,-0.74387,7.07745,0.421845,7.12893
1.67552,5.69976,-0.907527,8.63454,0.514654,8.69734
1.67552,6.37032,-1.08871,10.3584,0.617402,10.4337
1.69297,0.33528,-0.0793873,0.646558,0.0401948,0.652652
1.69297,1.00584,-0.139787,1.13847,0.0707759,1.1492
1.69297,1.6764,-0.216,1.75918,0.109363,1.77576
1.69297,2.34696,-0.308202,2.5101,0.156047,2.53376
1.69297,3.01752,-0.417033,3.39646,0.211149,3.42847
1.69297,3.68808,-0.546674,4.4523,0.276788,4.49427
1.69297,4.35864,-0.696139,5.6696,0.352464,5.72304
1.69297,5.0292,-0.864771,7.04299,0.437844,7.10938
1.69297,5.69976,-1.05481,8.5907,0.534062,8.67168
1.69297,6.37032,-1.265,10.3026,0.640487,10.3997
1.71042,0.33528,-0.089993,0.640333,0.0414639,0.647954
1.71042,1.00584,-0.158813,1.13002,0.0731726,1.14347
1.71042,1.6764,-0.245673,1.74805,0.113193,1.76886
1.71042,2.34696,-0.350706,2.4954,0.161586,2.5251
1.71042,3.01752,-0.474717,3.37779,0.218724,3.41799
1.71042,3.68808,-0.62236,4.42832,0.28675,4.48103
1.71042,4.35864,-0.792567,5.6394,0.365171,5.70652
1.71042,5.0292,-0.984449,7.00472,0.453581,7.08809
1.71042,5.69976,-1.20053,8.5422,0.553138,8.64386
1.71042,6.37032,-1.43932,10.2413,0.663162,10.3632
1.72788,0.33528,-0.100339,0.633518,0.0426767,0.642833
1.72788,1.00584,-0.177502,1.1207,0.0754956,1.13718
1.72788,1.6764,-0.274917,1.73576,0.116928,1.76128
1.72788,2.34696,-0.392659,2.47915,0.167007,2.51561
1.72788,3.01752,-0.531662,3.35678,0.226128,3.40614
1.72788,3.68808,-0.697187,4.40186,0.29653,4.46659
1.72788,4.35864,-0.887925,5.60614,0.377655,5.68857
1.72788,5.0292,-1.10279,6.96271,0.46904,7.06509
1.72788,5.69976,-1.34455,8.48913,0.571866,8.61395
1.72788,6.37032,-1.61151,10.1746,0.685411,10.3243
1.74533,0.33528,-0.110403,0.626129,0.0438306,0.637297
1.74533,1.00584,-0.19582,1.11055,0.0777412,1.13036
1.74533,1.6764,-0.303691,1.72231,0.120566,1.75303
1.74533,2.34696,-0.43401,2.46139,0.172304,2.5053
1.74533,3.01752,-0.587846,3.33384,0.233377,3.3933
1.74533,3.68808,-0.771072,4.37297,0.306119,4.45097
1.74533,4.35864,-0.982115,5.56985,0.389903,5.6692
1.74533,5.0292,-1.21966,6.91705,0.48421,7.04042
1.74533,5.69976,-1.48672,8.43159,0.590232,8.58198
1.74533,6.37032,-1.78139,10.1028,0.707218,10.283
1.76278,0.33528,-0.120163,0.618184,0.044923,0.631354
1.76278,1.00584,-0.213737,1.09958,0.0799058,1.12301
1.76278,1.6764,-0.331953,1.70775,0.124101,1.74414
1.76278,2.34696,-0.474706,2.44215,0.17747,2.49418
1.76278,3.01752,-0.643204,3.309,0.240463,3.3795
1.76278,3.68808,-0.843938,4.34169,0.315508,4.43419
1.76278,4.35864,-1.07504,5.53061,0.401906,5.64844
1.76278,5.0292,-1.33497,6.86781,0.499079,7.01413
1.76278,5.69976,-1.6269,8.36969,0.60822,8.54801
1.76278,6.37032,-1.94882,10.0258,0.72857,10.2394
1.78024,0.33528,-0.129596,0.609701,0.0459517,0.625013
1.78024,1.00584,-0.231222,1.08781,0.0819859,1.11513
1.78024,1.6764,-0.359666,1.6921,0.127529,1.73459
1.78024,2.34696,-0.514697,2.42146,0.1825,2.48227
1.78024,3.01752,-0.697676,3.28231,0.24738,3.36474
1.78024,3.68808,-0.915708,4.30807,0.324689,4.41627
1.78024,4.35864,-1.16661,5.48848,0.413654,5.62632
1.78024,5.0292,-1.44859,6.81508,0.513636,6.98624
1.78024,5.69976,-1.76497,8.30355,0.625819,8.51209
1.78024,6.37032,-2.11366,9.94399,0.749455,10.1937
1.79769,0.33528,-0.138683,0.600701,0.0469144,0.618284
1.79769,1.00584,-0.248247,1.07528,0.0839785,1.10675
1.79769,1.6764,-0.386651,1.67477,0.130798,1.72379
1.79769,2.34696,-0.553934,2.39935,0.187388,2.46958
1.79769,3.01752,-0.751201,3.25381,0.25412,3.34905
1.79769,3.68808,-0.986309,4.27217,0.333654,4.39723
1.79769,4.35864,-1.25674,5.44353,0.425136,5.60287
1.79769,5.0292,-1.56043,6.75897,0.527871,6.95681
1.79769,5.69976,-1.9008,8.23328,0.643014,8.47428
1.79769,6.37032,-2.27577,9.85746,0.769862,10.146
1.81514,0.33528,-0.147404,0.591205,0.0478091,0.611177
1.81514,1.00584,-0.264785,1.062,0.0858806,1.09787
1.81514,1.6764,-0.412947,1.65624,0.133935,1.71219
1.81514,2.34696,-0.59237,2.37586,0.192129,2.45612
1.81514,3.01752,-0.803722,3.22355,0.260679,3.33245
1.81514,3.68808,-1.05548,4.23328,0.342333,4.37629
1.81514,4.35864,-1.34533,5.39582,0.436345,5.5781
1.81514,5.0292,-1.67039,6.69955,0.541774,6.92587
1.81514,5.69976,-2.03427,8.159,0.659795,8.43463
1.81514,6.37032,-2.43504,9.76641,0.789782,10.0963
1.8326,0.33528,-0.155694,0.581057,0.048619,0.603516
1.8326,1.00584,-0.280809,1.04799,0.0876892,1.0885
1.8326,1.6764,-0.438551,1.63669,0.136948,1.69996
1.8326,2.34696,-0.629959,2.35104,0.196719,2.44191
1.8326,3.01752,-0.855184,3.19159,0.267051,3.31495
1.8326,3.68808,-1.12326,4.19205,0.350763,4.35409
1.8326,4.35864,-1.43231,5.34544,0.447271,5.55205
1.8326,5.0292,-1.77836,6.63695,0.555335,6.89348
1.8326,5.69976,-2.16526,8.08085,0.676151,8.39319
1.8326,6.37032,-2.59134,9.67102,0.809206,10.0448
1.85005,0.33528,-0.163298,0.569487,0.0492723,0.594482
1.85005,1.00584,-0.296295,1.0333,0.0894019,1.07866
1.85005,1.6764,-0.463428,1.61617,0.139832,1.6871
1.85005,2.34696,-0.666659,2.32491,0.201153,2.42696
1.85005,3.01752,-0.905598,3.1582,0.273249,3.29681
1.85005,3.68808,-1.18963,4.14873,0.35895,4.33082
1.85005,4.35864,-1.51759,5.29246,0.457906,5.52475
1.85005,5.0292,-1.88427,6.57125,0.568548,6.85966
1.85005,5.69976,-2.29366,7.99894,0.692073,8.35003
1.85005,6.37032,-2.74458,9.57148,0.82813,9.99159
1.8675,0.33528,-0.170438,0.557479,0.049845,0.585078
1.8675,1.00584,-0.311047,1.01739,0.0909662,1.06776
1.8675,1.6764,-0.487547,1.59469,0.142584,1.67364
1.8675,2.34696,-0.702427,2.29753,0.205426,2.41128
1.8675,3.01752,-0.954872,3.12324,0.279254,3.27787
1.8675,3.68808,-1.25453,4.10337,0.366888,4.30652
1.8675,4.35864,-1.6011,5.23696,0.468244,5.49622
1.8675,5.0292,-1.98803,6.50256,0.581403,6.82448
1.8675,5.69976,-2.41938,7.91342,0.707551,8.3052
1.8675,6.37032,-2.89465,9.46799,0.846547,9.93672
1.88496,0.33528,-0.177102,0.545063,0.050336,0.575319
1.88496,1.00584,-0.324989,1.00021,0.0923688,1.05574
1.88496,1.6764,-0.510875,1.57231,0.145202,1.65959
1.88496,2.34696,-0.737224,2.26894,0.209535,2.39489
1.88496,3.01752,-1.00294,3.08673,0.285056,3.25807
1.88496,3.68808,-1.31789,4.05605,0.374572,4.2812
1.88496,4.35864,-1.68225,5.17742,0.47813,5.46482
1.88496,5.0292,-2.08956,6.43099,0.593896,6.78798
1.88496,5.69976,-2.54231,7.82443,0.722578,8.25876
1.88496,6.37032,-3.04149,9.36073,0.864455,9.88035
1.90241,0.33528,-0.183275,0.532268,0.0507444,0.56522
1.90241,1.00584,-0.338279,0.982433,0.0936612,1.04325
1.90241,1.6764,-0.533386,1.54906,0.147682,1.64497
1.90241,2.34696,-0.771012,2.23918,0.213475,2.37781
1.90241,3.01752,-1.04975,3.0487,0.290651,3.23744
1.90241,3.68808,-1.37967,4.00684,0.381996,4.2549
1.90241,4.35864,-1.7614,5.11548,0.48769,5.43218
1.90241,5.0292,-2.18877,6.35666,0.606019,6.75019
1.90241,5.69976,-2.66237,7.73209,0.737146,8.21077
1.90241,6.37032,-3.185,9.24991,0.88185,9.82256
1.91986,0.33528,-0.188946,0.519125,0.0510693,0.554797
1.91986,1.00584,-0.350896,0.964079,0.0948419,1.03033
1.91986,1.6764,-0.555051,1.52499,0.150022,1.62978
1.91986,2.34696,-0.803561,2.20777,0.21719,2.35947
1.91986,3.01752,-1.09527,3.00922,0.296034,3.216
1.91986,3.68808,-1.4398,3.95582,0.389157,4.22765
1.91986,4.35864,-1.83852,5.05128,0.496923,5.39838
1.91986,5.0292,-2.28561,6.27968,0.617767,6.71118
1.91986,5.69976,-2.77948,7.63655,0.75125,8.16129
1.91986,6.37032,-3.32513,9.13572,0.898732,9.76348
1.93732,0.33528,-0.194106,0.505664,0.0513103,0.544065
1.93732,1.00584,-0.362824,0.945189,0.0959094,1.01697
1.93732,1.6764,-0.575845,1.50013,0.15222,1.61405
1.93732,2.34696,-0.834774,2.17466,0.220665,2.33981
1.93732,3.01752,-1.13944,2.96834,0.301201,3.19376
1.93732,3.68808,-1.49825,3.90307,0.396049,4.19947
1.93732,4.35864,-1.91353,4.98492,0.505826,5.36348
1.93732,5.0292,-2.37886,6.19715,0.628831,6.66776
1.93732,5.69976,-2.89355,7.53795,0.764884,8.11039
1.93732,6.37032,-3.46182,9.01835,0.915102,9.70321
1.95477,0.33528,-0.198748,0.491918,0.0514673,0.533041
1.95477,1.00584,-0.374048,0.9258,0.0968626,1.0032
1.95477,1.6764,-0.595746,1.47452,0.154273,1.59779
1.95477,2.34696,-0.864832,2.14054,0.223955,2.31948
1.95477,3.01752,-1.18223,2.92613,0.306148,3.17074
1.95477,3.68808,-1.55496,3.84866,0.402669,4.1704
1.95477,4.35864,-1.98639,4.9165,0.514392,5.32751
1.95477,5.0292,-2.46945,6.11209,0.639482,6.62305
1.95477,5.69976,-3.00452,7.43645,0.778044,8.05812
1.95477,6.37032,-3.59503,8.89801,0.930961,9.64186
1.97222,0.33528,-0.202863,0.477916,0.05154,0.521741
1.97222,1.00584,-0.384553,0.90595,0.0977006,0.989026
1.97222,1.6764,-0.614733,1.44822,0.156181,1.58102
1.97222,2.34696,-0.893706,2.10544,0.227057,2.29851
1.97222,3.01752,-1.22361,2.88264,0.310873,3.14697
1.97222,3.68808,-1.60989,3.79267,0.409014,4.14046
1.97222,4.35864,-2.05705,4.8461,0.522619,5.29049
1.97222,5.0292,-2.55738,6.02481,0.649735,6.57728
1.97222,5.69976,-3.11111,7.32931,0.790417,8.00141
1.97222,6.37032,-3.72472,8.77488,0.946312,9.57954
1.98968,0.33528,-0.206392,0.463564,0.0515146,0.510042
1.98968,1.00584,-0.394329,0.885676,0.0984228,0.974477
1.98968,1.6764,-0.632786,1.42126,0.157941,1.56376
1.98968,2.34696,-0.92137,2.06943,0.22997,2.27692
1.98968,3.01752,-1.26353,2.83793,0.315371,3.12247
1.98968,3.68808,-1.66301,3.73519,0.415081,4.10969
1.98968,4.35864,-2.12545,4.77384,0.530504,5.25248
1.98968,5.0292,-2.64262,5.93543,0.659588,6.53053
1.98968,5.69976,-3.21305,7.21663,0.801965,7.94019
1.98968,6.37032,-3.85086,8.64917,0.961158,9.51636
2.00713,0.33528,-0.208605,0.447354,0.0512139,0.49625
2.00713,1.00584,-0.403364,0.865018,0.0990288,0.959565
2.00713,1.6764,-0.649888,1.39369,0.159552,1.54602
2.00713,2.34696,-0.947799,2.03256,0.232691,2.25472
2.00713,3.01752,-1.30178,2.79167,0.319595,3.0968
2.00713,3.68808,-1.71428,3.67629,0.420868,4.07811
2.00713,4.35864,-2.19156,4.69981,0.538042,5.2135
2.00713,5.0292,-2.72514,5.84408,0.66904,6.48284
2.00713,5.69976,-3.31153,7.1016,0.813004,7.87782
2.00713,6.37032,-3.96972,8.5131,0.974594,9.44359
2.02458,0.33528,-0.210218,0.43101,0.0508208,0.482228
2.02458,1.00584,-0.411653,0.844013,0.0995184,0.944309
2.02458,1.6764,-0.665492,1.36446,0.160885,1.5266
2.02458,2.34696,-0.972972,1.99489,0.235219,2.23194
2.02458,3.01752,-1.33794,2.74319,0.323452,3.06917
2.02458,3.68808,-1.76367,3.61606,0.426373,4.04577
2.02458,4.35864,-2.25533,4.62411,0.545233,5.1736
2.02458,5.0292,-2.8049,5.75089,0.678094,6.43429
2.02458,5.69976,-3.40651,6.98439,0.823536,7.81436
2.02458,6.37032,-4.08127,8.36783,0.98666,9.3622
2.04204,0.33528,-0.211234,0.41457,0.0503368,0.467998
2.04204,1.00584,-0.419177,0.82268,0.0998893,0.928703
2.04204,1.6764,-0.679727,1.33404,0.161978,1.50596
2.04204,2.34696,-0.99687,1.95647,0.237553,2.20861
2.04204,3.01752,-1.37251,2.6937,0.327067,3.04085
2.04204,3.68808,-1.81115,3.55458,0.431595,4.01268
2.04204,4.35864,-2.31673,4.54684,0.552074,5.13281
2.04204,5.0292,-2.88188,5.656,0.686748,6.38492
2.04204,5.69976,-3.49797,6.86516,0.833563,7.74991
2.04204,6.37032,-4.1884,8.22021,0.998092,9.27959
2.05949,0.33528,-0.211658,0.398071,0.0497634,0.453581
2.05949,1.00584,-0.424939,0.799193,0.0999084,0.91064
2.05949,1.6764,-0.692907,1.30317,0.162911,1.48489
2.05949,2.34696,-1.01948,1.91736,0.239692,2.18473
2.05949,3.01752,-1.40545,2.64327,0.330439,3.01187
2.05949,3.68808,-1.8567,3.49194,0.436532,3.97888
2.05949,4.35864,-2.37574,4.46811,0.558565,5.09118
2.05949,5.0292,-2.95605,5.55953,0.695006,6.3348
2.05949,5.69976,-3.58589,6.74407,0.843087,7.68452
2.05949,6.37032,-4.29112,8.07042,1.0089,9.19583
2.07694,0.33528,-0.211496,0.381549,0.0491025,0.439
2.07694,1.00584,-0.429873,0.775511,0.0998025,0.892283
2.07694,1.6764,-0.705025,1.2719,0.163684,1.46341
2.07694,2.34696,-1.04078,1.87761,0.241635,2.16033
2.07694,3.01752,-1.43675,2.59197,0.333567,2.98225
2.07694,3.68808,-1.89994,3.42758,0.441104,3.94369
2.07694,4.35864,-2.43232,4.38801,0.564705,5.04873
2.07694,5.0292,-3.02742,5.46161,0.702868,6.28398
2.07694,5.69976,-3.67024,6.62129,0.852111,7.61829
2.07694,6.37032,-4.38939,7.91867,1.01907,9.11102
2.0944,0.33528,-0.210757,0.365041,0.0483561,0.424278
2.0944,1.00584,-0.433981,0.751677,0.0995728,0.873655
2.0944,1.6764,-0.716077,1.24028,0.164297,1.44155
2.0944,2.34696,-1.06076,1.8373,0.243382,2.13544
2.0944,3.01752,-1.46639,2.53986,0.33645,2.95202
2.0944,3.68808,-1.94008,3.36031,0.445132,3.9056
2.0944,4.35864,-2.48645,4.30666,0.570493,5.00552
2.0944,5.0292,-3.09596,5.36236,0.710339,6.23254
2.0944,5.69976,-3.75103,6.49698,0.86064,7.55127
2.0944,6.37032,-4.48322,7.76517,1.02863,9.02526
2.11185,0.33528,-0.209334,0.348391,0.0475004,0.409211
2.11185,1.00584,-0.437268,0.727735,0.0992211,0.854779
2.11185,1.6764,-0.72606,1.20837,0.164751,1.41932
2.11185,2.34696,-1.07942,1.79646,0.244933,2.11007
2.11185,3.01752,-1.49436,2.48703,0.339087,2.9212
2.11185,3.68808,-1.97816,3.29221,0.448868,3.86695
2.11185,4.35864,-2.53812,4.22415,0.575929,4.96157
2.11185,5.0292,-3.16168,5.26192,0.717422,6.18051
2.11185,5.69976,-3.82826,6.3713,0.868677,7.48356
2.11185,6.37032,-4.57262,7.61011,1.03758,8.93863
2.1293,0.33528,-0.206039,0.329731,0.0462686,0.391555
2.1293,1.00584,-0.439738,0.703729,0.098749,0.835677
2.1293,1.6764,-0.734974,1.1762,0.165048,1.39674
2.1293,2.34696,-1.0963,1.75444,0.246188,2.0834
2.1293,3.01752,-1.52064,2.43353,0.341479,2.88981
2.1293,3.68808,-2.01419,3.22338,0.452313,3.82776
2.1293,4.35864,-2.58732,4.14057,0.581015,4.91692
2.1293,5.0292,-3.22457,5.16039,0.72412,6.12796
2.1293,5.69976,-3.90193,6.2444,0.87623,7.41521
2.1293,6.37032,-4.65758,7.45368,1.04592,8.85124
2.14675,0.33528,-0.202133,0.311258,0.0449502,0.373844
2.14675,1.00584,-0.441402,0.679699,0.0981586,0.816371
2.14675,1.6764,-0.742821,1.14384,0.165188,1.37385
2.14675,2.34696,-1.11077,1.71043,0.247012,2.05436
2.14675,3.01752,-1.54522,2.37943,0.343625,2.85788
2.14675,3.68808,-2.04817,3.1539,0.45547,3.78807
2.14675,4.35864,-2.63135,4.05193,0.585158,4.86667
2.14675,5.0292,-3.28465,5.05791,0.730438,6.07495
2.14675,5.69976,-3.97206,6.11643,0.883303,7.3463
2.14675,6.37032,-4.73813,7.29608,1.05366,8.76316
2.16421,0.33528,-0.197638,0.293011,0.0435489,0.356108
2.16421,1.00584,-0.442268,0.655689,0.0974523,0.796885
2.16421,1.6764,-0.749606,1.11134,0.165173,1.35065
2.16421,2.34696,-1.12382,1.66613,0.24763,2.02491
2.16421,3.01752,-1.56811,2.32482,0.345528,2.82544
2.16421,3.68808,-2.08009,3.08385,0.45834,3.74793
2.16421,4.35864,-2.67279,3.96257,0.588941,4.81587
2.16421,5.0292,-3.34192,4.9546,0.736381,6.02152
2.16421,5.69976,-4.03865,5.98754,0.889904,7.2769
2.16421,6.37032,-4.8143,7.13749,1.06082,8.67448
2.18166,0.33528,-0.192576,0.275027,0.042069,0.338372
2.18166,1.00584,-0.442348,0.631738,0.0966325,0.777241
2.18166,1.6764,-0.755334,1.07873,0.165005,1.32718
2.18166,2.34696,-1.13546,1.6216,0.248044,1.99509
2.18166,3.01752,-1.58929,2.26974,0.347187,2.79251
2.18166,3.68808,-2.10996,3.01333,0.460928,3.70737
2.18166,4.35864,-2.71164,3.87262,0.592367,4.76457
2.18166,5.0292,-3.39496,4.84851,0.741642,5.96522
2.18166,5.69976,-4.10174,5.85789,0.89604,7.20708
2.18166,6.37032,-4.88611,6.97809,1.06739,8.58529
2.19911,0.33528,-0.186971,0.257344,0.0405146,0.320664
2.19911,1.00584,-0.440064,0.605697,0.095357,0.75473
2.19911,1.6764,-0.758519,1.04401,0.164363,1.30089
2.19911,2.34696,-1.14568,1.5769,0.248257,1.9649
2.19911,3.01752,-1.60877,2.21429,0.348603,2.75912
2.19911,3.68808,-2.1378,2.94242,0.463236,3.66642
2.19911,4.35864,-2.74791,3.78217,0.595441,4.71279
2.19911,5.0292,-3.44214,4.7377,0.745874,5.90343
2.19911,5.69976,-4.16135,5.72761,0.901718,7.13691
2.19911,6.37032,-4.95362,6.81807,1.07339,8.49568
2.21657,0.33528,-0.180217,0.239157,0.0387545,0.301954
2.21657,1.00584,-0.436702,0.579524,0.0939098,0.731694
2.21657,1.6764,-0.760252,1.00889,0.163487,1.2738
2.21657,2.34696,-1.15452,1.53209,0.248271,1.93439
2.21657,3.01752,-1.62563,2.15728,0.349579,2.72373
2.21657,3.68808,-2.16361,2.8712,0.465268,3.62512
2.21657,4.35864,-2.78162,3.69134,0.598168,4.6606
2.21657,5.0292,-3.48651,4.62676,0.749751,5.84165
2.21657,5.69976,-4.21703,5.59618,0.906842,7.06561
2.21657,6.37032,-5.01685,6.65759,1.07884,8.40572
2.23402,0.33528,-0.171508,0.219521,0.0366183,0.280972
2.23402,1.00584,-0.432536,0.55362,0.0923497,0.708598
2.23402,1.6764,-0.76089,0.973894,0.162456,1.24652
2.23402,2.34696,-1.16196,1.48724,0.248087,1.90357
2.23402,3.01752,-1.63946,2.09842,0.350038,2.68584
2.23402,3.68808,-2.18741,2.79975,0.467028,3.5835
2.23402,4.35864,-2.81279,3.60021,0.600552,4.60803
2.23402,5.0292,-3.52813,4.5158,0.753283,5.77993
2.23402,5.69976,-4.2613,5.45422,0.909821,6.98105
2.23402,6.37032,-5.07587,6.49682,1.08374,8.3155
2.25147,0.33528,-0.162281,0.2004,0.0344158,0.260154
2.25147,1.00584,-0.427589,0.528029,0.090681,0.685471
2.25147,1.6764,-0.76045,0.939077,0.161272,1.21908
2.25147,2.34696,-1.16803,1.4424,0.24771,1.87248
2.25147,3.01752,-1.65152,2.03946,0.350247,2.64757
2.25147,3.68808,-2.20922,2.72815,0.46852,3.54161
2.25147,4.35864,-2.84144,3.50889,0.602598,4.55513
2.25147,5.0292,-3.56612,4.40379,0.756285,5.71686
2.25147,5.69976,-4.30205,5.31259,0.912358,6.89665
2.25147,6.37032,-5.129,6.33379,1.08773,8.22232
2.26893,0.33528,-0.152574,0.18183,0.0321531,0.23953
2.26893,1.00584,-0.42189,0.502789,0.0889084,0.662338
2.26893,1.6764,-0.758954,0.904486,0.159941,1.19151
2.26893,2.34696,-1.17274,1.39762,0.247142,1.84113
2.26893,3.01752,-1.66182,1.98049,0.35021,2.60895
2.26893,3.68808,-2.22905,2.65648,0.469747,3.49946
2.26893,4.35864,-2.8676,3.41747,0.604313,4.50193
2.26893,5.0292,-3.59929,4.28946,0.758508,5.65064
2.26893,5.69976,-4.33935,5.17144,0.914469,6.81249
2.26893,6.37032,-5.16584,6.15641,1.08864,8.11002
2.28638,0.33528,-0.142425,0.163842,0.0298369,0.219133
2.28638,1.00584,-0.415465,0.477938,0.0870365,0.639227
2.28638,1.6764,-0.756427,0.870169,0.158465,1.16382
2.28638,2.34696,-1.17612,1.35297,0.246387,1.80956
2.28638,3.01752,-1.67038,1.92156,0.349931,2.57002
2.28638,3.68808,-2.24529,2.58291,0.47037,3.45457
2.28638,4.35864,-2.89129,3.32605,0.605702,4.44849
2.28638,5.0292,-3.62939,4.17514,0.760327,5.58412
2.28638,5.69976,-4.37329,5.0309,0.916168,6.72867
2.28638,6.37032,-5.19836,5.98003,1.08901,7.9981
2.30383,0.33528,-0.131006,0.145497,0.0272924,0.197679
2.30383,1.00584,-0.408274,0.453434,0.0850553,0.616056
2.30383,1.6764,-0.752892,0.836172,0.156849,1.13606
2.30383,2.34696,-1.1766,1.30674,0.245119,1.7754
2.30383,3.01752,-1.67722,1.86274,0.349414,2.5308
2.30383,3.68808,-2.25788,2.50763,0.470382,3.40698
2.30383,4.35864,-2.91256,3.23473,0.606771,4.39484
2.30383,5.0292,-3.65647,4.06093,0.76175,5.51735
2.30383,5.69976,-4.40396,4.89109,0.917472,6.64525
2.30383,6.37032,-5.22667,5.8048,1.08887,7.88666
2.32129,0.33528,-0.117715,0.126234,0.024396,0.174319
2.32129,1.00584,-0.397762,0.426548,0.0824344,0.589027
2.32129,1.6764,-0.748378,0.802538,0.155098,1.10824
2.32129,2.34696,-1.1745,1.25949,0.243409,1.73926
2.32129,3.01752,-1.68236,1.80411,0.348661,2.49133
2.32129,3.68808,-2.26854,2.43271,0.470145,3.35938
2.32129,4.35864,-2.93144,3.14358,0.607527,4.34103
2.32129,5.0292,-3.68058,3.94694,0.762784,5.4504
2.32129,5.69976,-4.43145,4.75214,0.918397,6.56232
2.32129,6.37032,-5.25088,5.63088,1.08822,7.77579
2.33874,0.33528,-0.104078,0.107776,0.0214648,0.151356
2.33874,1.00584,-0.386565,0.4003,0.079724,0.562165
2.33874,1.6764,-0.740955,0.767281,0.152812,1.07754
2.33874,2.34696,-1.17105,1.21266,0.241514,1.70301
2.33874,3.01752,-1.68583,1.74572,0.347679,2.45162
2.33874,3.68808,-2.27732,2.35824,0.469667,3.31181
2.33874,4.35864,-2.94659,3.05128,0.607695,4.28509
