Azimuth Angle,Radius Location,Lift_X,Lift_Y,Lift_Z,Lift_Mag
0.925025,6.37032,0,15.9082,943.615,943.749
0.942478,0.33528,0,7.58543,112.19,112.446
0.942478,1.00584,0,8.18685,165.197,165.4
0.942478,1.6764,0,8.77428,224.677,224.849
0.942478,2.34696,0,9.3551,290.707,290.858
0.942478,3.01752,0,9.92834,363.218,363.354
0.942478,3.68808,0,10.6112,447.099,447.225
0.942478,4.35864,0,11.3944,543.815,543.934
0.942478,5.0292,0,12.2123,651.663,651.777
0.942478,5.69976,0,13.1473,776.195,776.306
0.942478,6.37032,0,14.1087,913.656,913.765
0.959931,0.33528,0,7.43903,112.581,112.826
0.959931,1.00584,0,7.92415,164.485,164.676
0.959931,1.6764,0,8.38768,222.4,222.558
0.959931,2.34696,0,8.83471,286.345,286.481
0.959931,3.01752,0,9.26668,356.318,356.439
0.959931,3.68808,0,9.79654,437.326,437.435
0.959931,4.35864,0,10.4011,530.3,530.402
0.959931,5.0292,0,11.0268,633.923,634.019
0.959931,5.69976,0,11.7387,753.164,753.256
0.959931,6.37032,0,12.4583,884.615,884.702
0.977384,0.33528,0,7.2973,112.945,113.181
0.977384,1.00584,0,7.67325,163.775,163.954
0.977384,1.6764,0,8.02161,220.169,220.315
0.977384,2.34696,0,8.34539,282.096,282.219
0.977384,3.01752,0,8.64823,349.616,349.723
0.977384,3.68808,0,9.03846,427.84,427.936
0.977384,4.35864,0,9.48138,517.201,517.288
0.977384,5.0292,0,9.9324,616.679,616.759
0.977384,5.69976,0,10.445,730.87,730.945
0.977384,6.37032,0,10.9486,856.52,856.59
0.994838,0.33528,0,7.16066,113.287,113.513
0.994838,1.00584,0,7.43426,163.071,163.24
0.994838,1.6764,0,7.67577,217.994,218.129
0.994838,2.34696,0,7.88623,277.97,278.082
0.994838,3.01752,0,8.07129,343.124,343.219
0.994838,3.68808,0,8.33447,418.658,418.741
0.994838,4.35864,0,8.63118,504.521,504.594
0.994838,5.0292,0,8.92539,600.012,600.078
0.994838,5.69976,0,9.25962,709.338,709.398
0.994838,6.37032,0,9.5708,829.401,829.456
1.01229,0.33528,0,7.02947,113.61,113.827
1.01229,1.00584,0,7.2073,162.38,162.54
1.01229,1.6764,0,7.34916,215.862,215.988
1.01229,2.34696,0,7.45629,273.978,274.08
1.01229,3.01752,0,7.53416,336.855,336.94
1.01229,3.68808,0,7.68204,409.795,409.867
1.01229,4.35864,0,7.84662,492.257,492.32
1.01229,5.0292,0,8.00081,583.942,583.997
1.01229,5.69976,0,8.1761,688.59,688.638
1.01229,6.37032,0,8.31669,803.282,803.325
1.02974,0.33528,0,6.90408,113.919,114.128
1.02974,1.00584,0,6.99242,161.708,161.859
1.02974,1.6764,0,7.04193,213.798,213.913
1.02974,2.34696,0,7.0546,270.13,270.222
1.02974,3.01752,0,7.03517,330.821,330.896
1.02974,3.68808,0,7.07867,401.265,401.327
1.02974,4.35864,0,7.12475,480.464,480.517
1.02974,5.0292,0,7.15384,568.491,568.536
1.02974,5.69976,0,7.18809,668.649,668.687
1.02974,6.37032,0,7.17812,778.19,778.223
1.0472,0.33528,0,6.78481,114.218,114.419
1.0472,1.00584,0,6.78965,161.062,161.205
1.0472,1.6764,0,6.7539,211.813,211.921
1.0472,2.34696,0,6.68022,266.436,266.52
1.0472,3.01752,0,6.57262,325.032,325.098
1.0472,3.68808,0,6.52143,393.052,393.106
1.0472,4.35864,0,6.46206,469.155,469.199
1.0472,5.0292,0,6.3798,553.675,553.711
1.0472,5.69976,0,6.28939,649.535,649.566
1.0472,6.37032,0,6.14721,754.147,754.172
1.06465,0.33528,0,6.67195,114.51,114.704
1.06465,1.00584,0,6.59901,160.447,160.583
1.06465,1.6764,0,6.48467,209.916,210.016
1.06465,2.34696,0,6.33217,262.904,262.981
1.06465,3.01752,0,6.14489,319.499,319.559
1.06465,3.68808,0,6.00838,385.193,385.24
1.06465,4.35864,0,5.8551,458.346,458.383
1.06465,5.0292,0,5.67411,539.512,539.542
1.06465,5.69976,0,5.47402,631.269,631.293
1.06465,6.37032,0,5.21635,731.174,731.192
1.0821,0.33528,0,6.56577,114.8,114.987
1.0821,1.00584,0,6.42049,159.869,159.998
1.0821,1.6764,0,6.23381,208.115,208.208
1.0821,2.34696,0,6.0095,259.544,259.614
1.0821,3.01752,0,5.75035,314.233,314.286
1.0821,3.68808,0,5.53726,377.708,377.749
1.0821,4.35864,0,5.30056,448.05,448.081
1.0821,5.0292,0,5.03236,526.019,526.043
1.0821,5.69976,0,4.73621,613.867,613.886
1.0821,6.37032,0,4.37819,709.29,709.304
1.09956,0.33528,0,6.46652,115.091,115.273
1.09956,1.00584,0,6.25407,159.334,159.457
1.09956,1.6764,0,6.0009,206.415,206.503
1.09956,2.34696,0,5.71128,256.364,256.428
1.09956,3.01752,0,5.38742,309.242,309.289
1.09956,3.68808,0,5.1058,370.608,370.643
1.09956,4.35864,0,4.79521,438.281,438.307
1.09956,5.0292,0,4.45029,513.209,513.229
1.09956,5.69976,0,4.07041,597.347,597.361
1.09956,6.37032,0,3.62592,688.554,688.564
1.11701,0.33528,0,6.37444,115.388,115.564
1.11701,1.00584,0,6.09969,158.846,158.964
1.11701,1.6764,0,5.78551,204.825,204.907
1.11701,2.34696,0,5.43658,253.372,253.431
1.11701,3.01752,0,5.05422,304.514,304.556
1.11701,3.68808,0,4.71178,363.903,363.934
1.11701,4.35864,0,4.33597,429.05,429.071
1.11701,5.0292,0,3.92381,501.098,501.113
1.11701,5.69976,0,3.4713,581.722,581.732
1.11701,6.37032,0,2.95351,669.16,669.167
1.13446,0.33528,0,6.28972,115.693,115.864
1.13446,1.00584,0,5.95731,158.412,158.524
1.13446,1.6764,0,5.58721,203.351,203.427
1.13446,2.34696,0,5.1845,250.575,250.629
1.13446,3.01752,0,4.7497,300.08,300.117
1.13446,3.68808,0,4.35307,357.603,357.63
1.13446,4.35864,0,3.91985,420.367,420.385
1.13446,5.0292,0,3.44901,489.695,489.707
1.13446,5.69976,0,2.93382,567.005,567.012
1.13446,6.37032,0,2.35314,650.878,650.882
1.15192,0.33528,0,6.21259,116.011,116.177
1.15192,1.00584,0,5.82686,158.035,158.143
1.15192,1.6764,0,5.4056,201.997,202.07
1.15192,2.34696,0,4.95418,247.98,248.03
1.15192,3.01752,0,4.47244,295.947,295.981
1.15192,3.68808,0,4.02764,351.718,351.741
1.15192,4.35864,0,3.54405,412.242,412.257
1.15192,5.0292,0,3.02218,479.013,479.023
1.15192,5.69976,0,2.45317,553.208,553.213
1.15192,6.37032,0,1.81889,633.722,633.725
1.16937,0.33528,0,6.14321,116.345,116.507
1.16937,1.00584,0,5.70828,157.722,157.825
1.16937,1.6764,0,5.24026,200.771,200.84
1.16937,2.34696,0,4.74479,245.594,245.64
1.16937,3.01752,0,4.2211,292.123,292.154
1.16937,3.68808,0,3.73358,346.255,346.275
1.16937,4.35864,0,3.20592,404.684,404.697
1.16937,5.0292,0,2.63985,469.061,469.069
1.16937,5.69976,0,2.02485,540.341,540.344
1.16937,6.37032,0,1.34517,617.705,617.707
1.18682,0.33528,0,6.08155,116.695,116.853
1.18682,1.00584,0,5.60152,157.475,157.574
1.18682,1.6764,0,5.09082,199.678,199.743
1.18682,2.34696,0,4.55556,243.422,243.465
1.18682,3.01752,0,3.99442,288.614,288.642
1.18682,3.68808,0,3.46909,341.221,341.239
1.18682,4.35864,0,2.90295,397.701,397.712
1.18682,5.0292,0,2.29874,459.849,459.854
1.18682,5.69976,0,1.64463,528.412,528.415
1.18682,6.37032,0,0.926746,602.838,602.839
1.20428,0.33528,0,6.02776,117.062,117.217
1.20428,1.00584,0,5.5065,157.299,157.396
1.20428,1.6764,0,4.95691,198.722,198.784
1.20428,2.34696,0,4.38575,241.471,241.511
1.20428,3.01752,0,3.79122,285.427,285.452
1.20428,3.68808,0,3.23247,336.624,336.64
1.20428,4.35864,0,2.63282,391.3,391.309
1.20428,5.0292,0,1.99578,451.382,451.387
1.20428,5.69976,0,1.30857,517.43,517.432
1.20428,6.37032,0,0.558742,589.128,589.129
1.22173,0.33528,0,5.98227,117.456,117.608
1.22173,1.00584,0,5.42295,157.192,157.286
1.22173,1.6764,0,4.83819,197.908,197.967
1.22173,2.34696,0,4.23466,239.744,239.781
1.22173,3.01752,0,3.61037,282.565,282.588
1.22173,3.68808,0,3.02214,332.47,332.484
1.22173,4.35864,0,2.39336,385.487,385.494
1.22173,5.0292,0,1.72813,443.668,443.671
1.22173,5.69976,0,1.01303,507.4,507.401
1.22173,6.37032,0,0.236636,576.584,576.584
1.23918,0.33528,0,5.94523,117.879,118.029
1.23918,1.00584,0,5.35102,157.164,157.255
1.23918,1.6764,0,4.73436,197.24,197.297
1.23918,2.34696,0,4.10158,238.242,238.277
1.23918,3.01752,0,3.45088,280.034,280.056
1.23918,3.68808,0,2.83665,328.762,328.774
1.23918,4.35864,0,2.18257,380.265,380.271
1.23918,5.0292,0,1.4932,436.711,436.713
1.23918,5.69976,0,0.754644,498.326,498.327
1.23918,6.37032,0,-0.0437261,565.208,565.208
1.25664,0.33528,0,5.91677,118.333,118.481
1.25664,1.00584,0,5.29072,157.218,157.307
1.25664,1.6764,0,4.64511,196.722,196.777
1.25664,2.34696,0,3.98596,236.969,237.003
1.25664,3.01752,0,3.31179,277.838,277.857
1.25664,3.68808,0,2.67468,325.506,325.517
1.25664,4.35864,0,1.99863,375.639,375.644
1.25664,5.0292,0,1.28859,430.514,430.516
1.25664,5.69976,0,0.530365,490.211,490.211
1.25664,6.37032,0,-0.286126,554.998,554.999
1.27409,0.33528,0,5.89706,118.822,118.969
1.27409,1.00584,0,5.24202,157.358,157.445
1.27409,1.6764,0,4.5702,196.358,196.411
1.27409,2.34696,0,3.88735,235.934,235.966
1.27409,3.01752,0,3.19227,275.978,275.997
1.27409,3.68808,0,2.53502,322.704,322.714
1.27409,4.35864,0,1.83989,371.611,371.615
1.27409,5.0292,0,1.11214,425.08,425.082
1.27409,5.69976,0,0.337429,483.055,483.055
1.27409,6.37032,0,-0.493982,545.964,545.964
1.29154,0.33528,0,5.88622,119.348,119.493
1.29154,1.00584,0,5.20489,157.587,157.673
1.29154,1.6764,0,4.50941,196.15,196.202
1.29154,2.34696,0,3.80528,235.14,235.171
1.29154,3.01752,0,3.09237,274.531,274.548
1.29154,3.68808,0,2.4166,320.358,320.367
1.29154,4.35864,0,1.70487,368.182,368.186
1.29154,5.0292,0,0.96194,420.41,420.411
1.29154,5.69976,0,0.173369,476.858,476.858
1.29154,6.37032,0,-0.670352,538.104,538.104
1.309,0.33528,0,5.88441,119.912,120.056
1.309,1.00584,0,5.17935,157.907,157.992
1.309,1.6764,0,4.46255,196.1,196.151
1.309,2.34696,0,3.73936,234.588,234.618
1.309,3.01752,0,3.01058,273.423,273.44
1.309,3.68808,0,2.31846,318.471,318.479
1.309,4.35864,0,1.59227,365.354,365.357
1.309,5.0292,0,0.836281,416.502,416.503
1.309,5.69976,0,0.036007,471.619,471.619
1.309,6.37032,0,-0.817934,531.415,531.415
1.32645,0.33528,0,5.89177,120.516,120.66
1.32645,1.00584,0,5.16539,158.32,158.405
1.32645,1.6764,0,4.42947,196.211,196.261
1.32645,2.34696,0,3.68922,234.281,234.31
1.32645,3.01752,0,2.94628,272.653,272.669
1.32645,3.68808,0,2.2398,317.041,317.049
1.32645,4.35864,0,1.50098,363.125,363.128
1.32645,5.0292,0,0.733692,413.356,413.357
1.32645,5.69976,0,-0.0765414,467.33,467.33
1.32645,6.37032,0,-0.939066,525.892,525.893
1.3439,0.33528,0,5.90844,121.163,121.307
1.3439,1.00584,0,5.16305,158.829,158.912
1.3439,1.6764,0,4.41006,196.484,196.534
1.3439,2.34696,0,3.6546,234.219,234.247
1.3439,3.01752,0,2.89904,272.221,272.236
1.3439,3.68808,0,2.17993,316.07,316.078
1.3439,4.35864,0,1.43003,361.494,361.497
1.3439,5.0292,0,0.652926,410.969,410.969
1.3439,5.69976,0,-0.165877,463.989,463.989
1.3439,6.37032,0,-1.03574,521.529,521.531
1.36136,0.33528,0,5.93458,121.853,121.997
1.36136,1.00584,0,5.17237,159.433,159.517
1.36136,1.6764,0,4.40424,196.921,196.97
1.36136,2.34696,0,3.63528,234.403,234.431
1.36136,3.01752,0,2.86848,272.126,272.141
1.36136,3.68808,0,2.13828,315.556,315.564
1.36136,4.35864,0,1.37865,360.459,360.462
1.36136,5.0292,0,0.592951,409.336,409.336
1.36136,5.69976,0,-0.233327,461.592,461.592
1.36136,6.37032,0,-1.10959,518.319,518.321
1.37881,0.33528,0,5.97034,122.587,122.733
1.37881,1.00584,0,5.19344,160.135,160.219
1.37881,1.6764,0,4.41198,197.521,197.571
1.37881,2.34696,0,3.63109,234.833,234.861
1.37881,3.01752,0,2.85431,272.369,272.384
1.37881,3.68808,0,2.11443,315.497,315.504
1.37881,4.35864,0,1.34622,360.016,360.018
1.37881,5.0292,0,0.552948,408.452,408.453
1.37881,5.69976,0,-0.279949,460.131,460.132
1.37881,6.37032,0,-1.16194,516.252,516.253
1.39626,0.33528,0,6.01589,123.367,123.514
1.39626,1.00584,0,5.22633,160.935,161.02
1.39626,1.6764,0,4.43329,198.286,198.336
1.39626,2.34696,0,3.64196,235.509,235.537
1.39626,3.01752,0,2.85636,272.949,272.963
1.39626,3.68808,0,2.10804,315.891,315.898
1.39626,4.35864,0,1.33227,360.16,360.162
1.39626,5.0292,0,0.532306,408.311,408.312
1.39626,5.69976,0,-0.306537,459.598,459.599
1.39626,6.37032,0,-1.19378,515.316,515.317
1.41372,0.33528,0,6.07139,124.193,124.342
1.41372,1.00584,0,5.27115,161.834,161.919
1.41372,1.6764,0,4.4682,199.215,199.266
1.41372,2.34696,0,3.66783,236.429,236.458
1.41372,3.01752,0,2.87451,273.861,273.877
1.41372,3.68808,0,2.11893,316.733,316.74
1.41372,4.35864,0,1.33652,360.886,360.888
1.41372,5.0292,0,0.530613,408.906,408.907
1.41372,5.69976,0,-0.313634,459.983,459.983
1.41372,6.37032,0,-1.2058,515.498,515.5
1.43117,0.33528,0,6.13702,125.066,125.216
1.43117,1.00584,0,5.32803,162.831,162.918
1.43117,1.6764,0,4.51679,200.308,200.359
1.43117,2.34696,0,3.70875,237.592,237.621
1.43117,3.01752,0,2.90873,275.106,275.121
1.43117,3.68808,0,2.14701,318.02,318.027
1.43117,4.35864,0,1.35882,362.188,362.19
1.43117,5.0292,0,0.547651,410.228,410.228
1.43117,5.69976,0,-0.301543,461.273,461.273
1.43117,6.37032,0,-1.19837,516.784,516.786
1.44862,0.33528,0,6.21295,125.985,126.138
1.44862,1.00584,0,5.39712,163.926,164.015
1.44862,1.6764,0,4.57918,201.563,201.615
1.44862,2.34696,0,3.7648,238.997,239.026
1.44862,3.01752,0,2.9591,276.677,276.693
1.44862,3.68808,0,2.19231,319.746,319.754
1.44862,4.35864,0,1.39914,364.059,364.061
1.44862,5.0292,0,0.583385,412.267,412.267
1.44862,5.69976,0,-0.270333,463.457,463.457
1.44862,6.37032,0,-1.1716,519.159,519.16
1.46608,0.33528,0,6.29937,126.95,127.106
1.46608,1.00584,0,5.47859,165.119,165.21
1.46608,1.6764,0,4.65553,202.979,203.033
1.46608,2.34696,0,3.83611,240.639,240.67
1.46608,3.01752,0,3.02574,278.573,278.589
1.46608,3.68808,0,2.25496,321.906,321.914
1.46608,4.35864,0,1.45765,366.49,366.493
1.46608,5.0292,0,0.637956,415.012,415.013
1.46608,5.69976,0,-0.219852,466.52,466.52
1.46608,6.37032,0,-1.12532,522.604,522.605
1.48353,0.33528,0,6.39648,127.962,128.122
1.48353,1.00584,0,5.57262,166.409,166.502
1.48353,1.6764,0,4.74601,204.555,204.61
1.48353,2.34696,0,3.92289,242.517,242.549
1.48353,3.01752,0,3.10886,280.788,280.805
1.48353,3.68808,0,2.33519,324.493,324.501
1.48353,4.35864,0,1.53458,369.473,369.476
1.48353,5.0292,0,0.71167,418.453,418.454
1.48353,5.69976,0,-0.149742,470.447,470.448
1.48353,6.37032,0,-1.0591,527.101,527.102
1.50098,0.33528,0,6.50446,129.019,129.183
1.50098,1.00584,0,5.67942,167.794,167.89
1.50098,1.6764,0,4.85085,206.287,206.345
1.50098,2.34696,0,4.02537,244.627,244.66
1.50098,3.01752,0,3.20875,283.317,283.335
1.50098,3.68808,0,2.43334,327.5,327.509
1.50098,4.35864,0,1.63035,372.998,373.002
1.50098,5.0292,0,0.804994,422.576,422.577
1.50098,5.69976,0,-0.0594492,475.224,475.224
1.50098,6.37032,0,-0.972294,532.63,532.631
1.51844,0.33528,0,6.62353,130.12,130.289
1.51844,1.00584,0,5.7992,169.273,169.373
1.51844,1.6764,0,4.97029,208.174,208.234
1.51844,2.34696,0,4.14384,246.964,246.999
1.51844,3.01752,0,3.32574,286.154,286.173
1.51844,3.68808,0,2.54982,330.919,330.928
1.51844,4.35864,0,1.74544,377.055,377.059
1.51844,5.0292,0,0.918536,427.369,427.37
1.51844,5.69976,0,0.0517657,480.829,480.829
1.51844,6.37032,0,-0.864003,539.171,539.171
1.53589,0.33528,0,6.75388,131.265,131.439
1.53589,1.00584,0,5.93221,170.844,170.947
1.53589,1.6764,0,5.10462,210.212,210.274
1.53589,2.34696,0,4.27865,249.525,249.562
1.53589,3.01752,0,3.46024,289.293,289.314
1.53589,3.68808,0,2.68514,334.741,334.752
1.53589,4.35864,0,1.88048,381.633,381.638
1.53589,5.0292,0,1.05305,432.816,432.817
1.53589,5.69976,0,0.184808,487.245,487.245
1.53589,6.37032,0,-0.733139,546.7,546.7
1.55334,0.33528,0,6.89572,132.452,132.632
1.55334,1.00584,0,6.0785,172.499,172.606
1.55334,1.6764,0,5.25414,212.398,212.463
1.55334,2.34696,0,4.43014,252.302,252.34
1.55334,3.01752,0,3.61271,292.727,292.749
1.55334,3.68808,0,2.83986,338.958,338.97
1.55334,4.35864,0,2.03617,386.72,386.725
1.55334,5.0292,0,1.2094,438.902,438.904
1.55334,5.69976,0,0.340742,494.455,494.455
1.55334,6.37032,0,-0.578418,555.193,555.194
1.5708,0.33528,0,7.04901,133.675,133.861
1.5708,1.00584,0,6.23836,174.237,174.349
1.5708,1.6764,0,5.41918,214.728,214.797
1.5708,2.34696,0,4.59861,255.284,255.325
1.5708,3.01752,0,3.78367,296.449,296.473
1.5708,3.68808,0,3.01463,343.559,343.572
1.5708,4.35864,0,2.21333,392.303,392.309
1.5708,5.0292,0,1.38858,445.613,445.615
1.5708,5.69976,0,0.520774,502.439,502.439
1.5708,6.37032,0,-0.398383,564.628,564.628
1.58825,0.33528,0,7.21388,134.93,135.123
1.58825,1.00584,0,6.41219,176.058,176.175
1.58825,1.6764,0,5.60009,217.198,217.27
1.58825,2.34696,0,4.78464,258.472,258.516
1.58825,3.01752,0,3.97368,300.451,300.477
1.58825,3.68808,0,3.21018,348.535,348.55
1.58825,4.35864,0,2.41284,398.369,398.376
1.58825,5.0292,0,1.59168,452.931,452.934
1.58825,5.69976,0,0.726243,511.177,511.177
1.58825,6.37032,0,-0.191418,574.978,574.978
1.6057,0.33528,0,7.39082,136.221,136.421
1.6057,1.00584,0,6.60027,177.959,178.082
1.6057,1.6764,0,5.79724,219.804,219.88
1.6057,2.34696,0,4.98869,261.86,261.908
1.6057,3.01752,0,4.18333,304.725,304.753
1.6057,3.68808,0,3.42726,353.874,353.891
1.6057,4.35864,0,2.63565,404.905,404.914
1.6057,5.0292,0,1.81989,460.839,460.843
1.6057,5.69976,0,0.958603,520.648,520.648
1.6057,6.37032,0,0.044232,586.216,586.216
1.62316,0.33528,0,7.58003,137.545,137.753
1.62316,1.00584,0,6.80287,179.938,180.066
1.62316,1.6764,0,6.01101,222.54,222.621
1.62316,2.34696,0,5.21128,265.443,265.494
1.62316,3.01752,0,4.41327,309.261,309.293
1.62316,3.68808,0,3.66669,359.566,359.585
1.62316,4.35864,0,2.88281,411.897,411.907
1.62316,5.0292,0,2.07448,469.319,469.324
1.62316,5.69976,0,1.21941,530.829,530.831
1.62316,6.37032,0,0.310443,598.31,598.31
1.64061,0.33528,0,7.78172,138.9,139.118
1.64061,1.00584,0,7.02029,181.989,182.125
1.64061,1.6764,0,6.2418,225.401,225.488
1.64061,2.34696,0,5.45293,269.212,269.267
1.64061,3.01752,0,4.66416,314.051,314.086
1.64061,3.68808,0,3.92933,365.599,365.62
1.64061,4.35864,0,3.15539,419.329,419.341
1.64061,5.0292,0,2.35679,478.353,478.358
1.64061,5.69976,0,1.51032,541.699,541.701
1.64061,6.37032,0,0.609201,611.238,611.238
1.65806,0.33528,0,7.99609,140.283,140.511
1.65806,1.00584,0,7.25281,184.11,184.253
1.65806,1.6764,0,6.49002,228.383,228.475
1.65806,2.34696,0,5.71419,273.161,273.221
1.65806,3.01752,0,4.9367,319.085,319.124
1.65806,3.68808,0,4.21609,371.96,371.983
1.65806,4.35864,0,3.45453,427.187,427.201
1.65806,5.0292,0,2.66822,487.921,487.928
1.65806,5.69976,0,1.83304,553.234,553.237
1.65806,6.37032,0,0.942585,624.97,624.971
1.67552,0.33528,0,8.22334,141.692,141.93
1.67552,1.00584,0,7.50074,186.296,186.447
1.67552,1.6764,0,6.75609,231.479,231.578
1.67552,2.34696,0,5.99561,277.282,277.347
1.67552,3.01752,0,5.2316,324.354,324.396
1.67552,3.68808,0,4.52788,378.636,378.663
1.67552,4.35864,0,3.7814,435.455,435.471
1.67552,5.0292,0,3.01023,498.004,498.013
1.67552,5.69976,0,2.18938,565.41,565.414
1.67552,6.37032,0,1.31275,639.477,639.478
1.69297,0.33528,0,8.46366,143.123,143.373
1.69297,1.00584,0,7.76436,188.542,188.702
1.69297,1.6764,0,7.04041,234.684,234.79
1.69297,2.34696,0,6.29777,281.568,281.638
1.69297,3.01752,0,5.54959,329.846,329.893
1.69297,3.68808,0,4.86566,385.616,385.646
1.69297,4.35864,0,4.1372,444.117,444.136
1.69297,5.0292,0,3.3843,508.582,508.594
1.69297,5.69976,0,2.58117,578.203,578.209
1.69297,6.37032,0,1.7219,654.729,654.732
1.71042,0.33528,0,8.71722,144.573,144.835
1.71042,1.00584,0,8.04395,190.845,191.015
1.71042,1.6764,0,7.34341,237.991,238.104
1.71042,2.34696,0,6.62123,286.01,286.086
1.71042,3.01752,0,5.89136,335.549,335.601
1.71042,3.68808,0,5.23039,392.885,392.919
1.71042,4.35864,0,4.52317,453.156,453.178
1.71042,5.0292,0,3.79196,519.635,519.649
1.71042,5.69976,0,3.01029,591.589,591.596
1.71042,6.37032,0,2.17232,670.697,670.7
1.72788,0.33528,0,8.98418,146.039,146.315
1.72788,1.00584,0,8.3398,193.199,193.379
1.72788,1.6764,0,7.6655,241.394,241.515
1.72788,2.34696,0,6.96657,290.6,290.683
1.72788,3.01752,0,6.25732,341.435,341.492
1.72788,3.68808,0,5.62305,400.429,400.469
1.72788,4.35864,0,4.94055,462.555,462.582
1.72788,5.0292,0,4.23476,531.142,531.159
1.72788,5.69976,0,3.47865,605.542,605.552
1.72788,6.37032,0,2.66628,687.348,687.353
1.74533,0.33528,0,9.26471,147.516,147.807
1.74533,1.00584,0,8.65215,195.6,195.791
1.74533,1.6764,0,8.00708,244.886,245.017
1.74533,2.34696,0,7.33437,295.329,295.42
1.74533,3.01752,0,6.64854,347.511,347.574
1.74533,3.68808,0,6.04461,408.236,408.281
1.74533,4.35864,0,5.39059,472.298,472.329
1.74533,5.0292,0,4.71425,543.081,543.102
1.74533,5.69976,0,3.98817,620.038,620.051
1.74533,6.37032,0,3.2061,704.652,704.659
1.76278,0.33528,0,9.55895,149.003,149.309
1.76278,1.00584,0,8.98128,198.042,198.245
1.76278,1.6764,0,8.36856,248.46,248.601
1.76278,2.34696,0,7.72519,300.189,300.289
1.76278,3.01752,0,7.06573,353.766,353.836
1.76278,3.68808,0,6.49604,416.291,416.341
1.76278,4.35864,0,5.87455,482.368,482.403
1.76278,5.0292,0,5.23198,555.432,555.457
1.76278,5.69976,0,4.54079,635.05,635.066
1.76278,6.37032,0,3.7941,722.577,722.587
1.78024,0.33528,0,9.867,150.493,150.817
1.78024,1.00584,0,9.32741,200.519,200.736
1.78024,1.6764,0,8.75032,252.109,252.261
1.78024,2.34696,0,8.13958,305.171,305.28
1.78024,3.01752,0,7.50963,360.188,360.266
1.78024,3.68808,0,6.97832,424.578,424.636
1.78024,4.35864,0,6.39366,492.746,492.787
1.78024,5.0292,0,5.78951,568.173,568.202
1.78024,5.69976,0,5.13844,650.553,650.574
1.78024,6.37032,0,4.43258,741.092,741.105
1.79769,0.33528,0,10.189,151.985,152.326
1.79769,1.00584,0,9.69077,203.027,203.258
1.79769,1.6764,0,9.15195,255.805,255.968
1.79769,2.34696,0,8.57808,310.266,310.384
1.79769,3.01752,0,7.98092,366.766,366.853
1.79769,3.68808,0,7.49238,433.085,433.15
1.79769,4.35864,0,6.94916,503.415,503.462
1.79769,5.0292,0,6.38836,581.281,581.317
1.79769,5.69976,0,5.78302,666.521,666.547
1.79769,6.37032,0,5.12382,760.164,760.181
1.81514,0.33528,0,10.525,153.473,153.833
1.81514,1.00584,0,10.0716,205.56,205.807
1.81514,1.6764,0,9.5743,259.555,259.731
1.81514,2.34696,0,9.04122,315.463,315.592
1.81514,3.01752,0,8.4803,373.487,373.583
1.81514,3.68808,0,8.03868,441.768,441.842
1.81514,4.35864,0,7.54225,514.356,514.412
1.81514,5.0292,0,7.03004,594.736,594.778
1.81514,5.69976,0,6.47641,682.928,682.959
1.81514,6.37032,0,5.87009,779.762,779.784
1.8326,0.33528,0,10.8747,154.948,155.329
1.8326,1.00584,0,10.4699,208.112,208.375
1.8326,1.6764,0,10.0179,263.357,263.547
1.8326,2.34696,0,9.5295,320.754,320.895
1.8326,3.01752,0,9.00841,380.34,380.447
1.8326,3.68808,0,8.61841,450.634,450.717
1.8326,4.35864,0,8.17412,525.553,525.617
1.8326,5.0292,0,7.71604,608.515,608.564
1.8326,5.69976,0,7.22048,699.748,699.785
1.8326,6.37032,0,6.6736,799.854,799.882
1.85005,0.33528,0,11.2366,156.385,156.789
1.85005,1.00584,0,10.8861,210.676,210.957
1.85005,1.6764,0,10.483,267.204,267.409
1.85005,2.34696,0,10.0434,326.129,326.284
1.85005,3.01752,0,9.56801,387.399,387.517
1.85005,3.68808,0,9.23256,459.674,459.766
1.85005,4.35864,0,8.84592,536.987,537.06
1.85005,5.0292,0,8.44779,622.595,622.653
1.85005,5.69976,0,8.01704,716.954,716.998
1.85005,6.37032,0,7.5365,820.407,820.442
1.8675,0.33528,0,11.6126,157.806,158.233
1.8675,1.00584,0,11.3193,213.232,213.532
1.8675,1.6764,0,10.9699,271.088,271.31
1.8675,2.34696,0,10.5833,331.578,331.747
1.8675,3.01752,0,10.1586,394.599,394.73
1.8675,3.68808,0,9.88193,468.871,468.975
1.8675,4.35864,0,9.55875,548.639,548.722
1.8675,5.0292,0,9.22668,636.956,637.023
1.8675,5.69976,0,8.86784,734.519,734.573
1.8675,6.37032,0,8.4609,841.39,841.433
1.88496,0.33528,0,12.0024,159.205,159.657
1.88496,1.00584,0,11.7693,215.769,216.09
1.88496,1.6764,0,11.4788,275,275.24
1.88496,2.34696,0,11.1497,337.092,337.276
1.88496,3.01752,0,10.7803,401.904,402.049
1.88496,3.68808,0,10.5673,478.21,478.327
1.88496,4.35864,0,10.3129,560.451,560.545
1.88496,5.0292,0,10.054,651.573,651.651
1.88496,5.69976,0,9.77457,752.419,752.482
1.88496,6.37032,0,9.4488,862.77,862.821
1.90241,0.33528,0,12.4061,160.578,161.057
1.90241,1.00584,0,12.2373,218.301,218.644
1.90241,1.6764,0,12.0099,278.935,279.193
1.90241,2.34696,0,11.7429,342.66,342.861
1.90241,3.01752,0,11.4336,409.303,409.463
1.90241,3.68808,0,11.2895,487.678,487.808
