Azimuth Angle,Radius Location,Moment_X,Moment_Y,Moment_Z,Moment_Mag
0.785398,3.01752,786.309,-797.634,-137.35,1128.44
0.785398,3.68808,1252.21,-1270.48,-221.522,1797.56
0.785398,4.35864,1892.21,-1919.9,-335.786,2716.48
0.785398,5.0292,2718.16,-2758.03,-483.536,3902.42
0.785398,5.69976,3787.35,-3842.93,-674.184,5437.52
0.785398,6.37032,5122.72,-5197.9,-911.823,7354.71
0.802851,0.33528,11.761,-11.5159,-2.01893,16.5835
0.802851,1.00584,79.9176,-78.2309,-13.4421,112.639
0.802851,1.6764,220.709,-216.089,-37.6159,311.162
0.802851,2.34696,449.654,-440.352,-78.0295,634.183
0.802851,3.01752,782.693,-766.684,-138.142,1104.31
0.802851,3.68808,1243.64,-1218.41,-222.1,1755.13
0.802851,4.35864,1874.36,-1836.41,-335.727,2645.44
0.802851,5.0292,2686.67,-2632.35,-482.33,3792.11
0.802851,5.69976,3738.1,-3662.55,-671.346,5276.21
0.802851,6.37032,5048.15,-4946.1,-906.374,7125.25
0.820305,0.33528,12.1361,-11.4753,-2.11857,16.8362
0.820305,1.00584,80.8985,-76.469,-13.7921,112.171
0.820305,1.6764,221.527,-209.431,-38.206,307.238
0.820305,2.34696,448.943,-424.527,-78.7488,622.876
0.820305,3.01752,778.414,-736.247,-138.785,1080.39
0.820305,3.68808,1233.99,-1167.32,-222.447,1713.14
0.820305,4.35864,1854.81,-1754.68,-335.334,2575.2
0.820305,5.0292,2652.97,-2509.83,-480.624,3683.55
0.820305,5.69976,3685.78,-3486.92,-667.814,5117.58
0.820305,6.37032,4969.49,-4701.34,-899.996,6899.89
0.837758,0.33528,12.5001,-11.4124,-2.21578,17.0706
0.837758,1.00584,81.8079,-74.6623,-14.1264,111.654
0.837758,1.6764,222.157,-202.781,-38.7542,303.275
0.837758,2.34696,447.866,-408.892,-79.3856,611.62
0.837758,3.01752,773.526,-706.367,-139.289,1056.74
0.837758,3.68808,1223.15,-1117.12,-222.598,1671.41
0.837758,4.35864,1833.84,-1674.93,-334.615,2506.06
0.837758,5.0292,2617.3,-2390.57,-478.461,3576.87
0.837758,5.69976,3630.72,-3316.2,-663.648,4961.82
0.837758,6.37032,4887.2,-4463.79,-892.775,6678.86
0.855211,0.33528,12.8529,-11.3284,-2.31043,17.2878
0.855211,1.00584,82.6486,-72.8175,-14.4451,111.094
0.855211,1.6764,222.611,-196.155,-39.262,299.289
0.855211,2.34696,446.452,-393.475,-79.9441,600.444
0.855211,3.01752,768.075,-677.076,-139.664,1033.38
0.855211,3.68808,1211.44,-1068.06,-222.544,1630.3
0.855211,4.35864,1811.6,-1597.25,-333.598,2438.11
0.855211,5.0292,2579.87,-2274.68,-475.881,3472.23
0.855211,5.69976,3573.23,-3150.5,-658.909,4809.13
0.855211,6.37032,4801.72,-4233.61,-884.795,6462.42
0.872665,0.33528,13.1946,-11.2247,-2.40246,17.4889
0.872665,1.00584,83.4238,-70.941,-14.7486,110.497
0.872665,1.6764,222.9,-189.568,-39.7312,295.294
0.872665,2.34696,444.73,-378.3,-80.429,589.376
0.872665,3.01752,761.979,-648.296,-139.931,1010.19
0.872665,3.68808,1198.94,-1020.2,-222.302,1589.87
0.872665,4.35864,1788.24,-1521.69,-332.308,2371.45
0.872665,5.0292,2541.62,-2162.82,-473.038,3370.67
0.872665,5.69976,3513.63,-2989.95,-653.656,4659.69
0.872665,6.37032,4713.5,-4010.94,-876.142,6250.78
0.890118,0.33528,13.5252,-11.1027,-2.49179,17.6751
0.890118,1.00584,84.1371,-69.0391,-15.0371,109.871
0.890118,1.6764,223.037,-183.032,-40.1633,291.307
0.890118,2.34696,442.73,-363.388,-80.8449,578.443
0.890118,3.01752,755.439,-620.185,-140.086,987.391
0.890118,3.68808,1185.77,-973.588,-221.889,1550.21
0.890118,4.35864,1763.91,-1448.32,-330.774,2306.17
0.890118,5.0292,2502.2,-2054.56,-469.882,3271.55
0.890118,5.69976,3452.26,-2834.63,-647.949,4513.65
0.890118,6.37032,4622.99,-3795.87,-866.898,6044.18
0.907571,0.33528,13.845,-10.9636,-2.57837,17.8475
0.907571,1.00584,84.7923,-67.1177,-15.311,109.22
0.907571,1.6764,223.037,-176.562,-40.5604,287.341
0.907571,2.34696,440.483,-348.76,-81.1967,567.672
0.907571,3.01752,748.514,-592.773,-140.138,965.034
0.907571,3.68808,1172,-928.256,-221.321,1511.37
0.907571,4.35864,1738.78,-1377.19,-329.022,2242.38
0.907571,5.0292,2461.66,-1949.79,-466.427,3174.75
0.907571,5.69976,3389.43,-2684.62,-641.847,4371.2
0.907571,6.37032,4530.65,-3588.48,-857.148,5842.83
0.925025,0.33528,14.1519,-10.8068,-2.66232,18.0042
0.925025,1.00584,85.3716,-65.1659,-15.572,108.524
0.925025,1.6764,222.913,-170.168,-40.9242,283.411
0.925025,2.34696,437.943,-334.377,-81.4964,556.996
0.925025,3.01752,741.264,-566.083,-140.096,943.159
0.925025,3.68808,1157.75,-884.243,-220.614,1473.41
0.925025,4.35864,1712.99,-1308.34,-327.078,2180.15
0.925025,5.0292,2420.24,-1848.56,-462.712,3080.39
0.925025,5.69976,3325.49,-2539.96,-635.408,4232.5
0.925025,6.37032,4436.78,-3388.7,-847.04,5646.75
0.942478,0.33528,14.4452,-10.633,-2.74364,18.1453
0.942478,1.00584,85.9001,-63.2055,-15.8193,107.815
0.942478,1.6764,222.68,-163.861,-41.2569,279.533
0.942478,2.34696,435.216,-320.313,-81.7418,546.531
0.942478,3.01752,733.749,-540.138,-139.971,921.808
0.942478,3.68808,1143.12,-841.576,-219.786,1436.41
0.942478,4.35864,1686.7,-1241.8,-324.97,2119.58
0.942478,5.0292,2378.16,-1750.91,-458.777,2988.61
0.942478,5.69976,3260.64,-2400.61,-628.73,4097.56
0.942478,6.37032,4341.75,-3196.54,-836.683,5456.07
0.959931,0.33528,14.729,-10.4462,-2.82212,18.2765
0.959931,1.00584,86.3841,-61.2427,-16.0534,107.101
0.959931,1.6764,222.354,-157.651,-41.5605,275.722
0.959931,2.34696,432.341,-306.587,-81.9374,536.309
0.959931,3.01752,726.032,-514.955,-139.773,901.02
0.959931,3.68808,1128.2,-800.278,-218.852,1400.42
0.959931,4.35864,1660.07,-1177.59,-322.722,2060.75
0.959931,5.0292,2335.65,-1656.85,-454.665,2899.51
0.959931,5.69976,3195.12,-2266.53,-621.894,3966.44
0.959931,6.37032,4246.27,-3012.16,-826.055,5271.27
0.977384,0.33528,15.0038,-10.2475,-2.89776,18.399
0.977384,1.00584,86.829,-59.2822,-16.2747,106.389
0.977384,1.6764,221.951,-151.547,-41.8371,271.991
0.977384,2.34696,429.35,-293.208,-82.0881,526.357
0.977384,3.01752,718.174,-490.546,-139.509,880.836
0.977384,3.68808,1113.09,-760.365,-217.829,1365.5
0.977384,4.35864,1633.26,-1115.73,-320.362,2003.75
0.977384,5.0292,2292.69,-1566.24,-450.472,2812.91
0.977384,5.69976,3129.46,-2137.88,-614.888,3839.55
0.977384,6.37032,4150.77,-2835.56,-815.233,5092.53
0.994838,0.33528,15.2703,-10.0381,-2.97057,18.5141
0.994838,1.00584,87.2402,-57.3283,-16.4839,105.684
0.994838,1.6764,221.486,-145.555,-42.0889,268.354
0.994838,2.34696,426.279,-280.189,-82.199,516.698
0.994838,3.01752,710.236,-466.922,-139.191,861.293
0.994838,3.68808,1097.91,-721.847,-216.733,1331.7
0.994838,4.35864,1606.36,-1056.18,-317.926,1948.58
0.994838,5.0292,2249.77,-1479.26,-446.172,2729.24
0.994838,5.69976,3064.01,-2014.63,-607.766,3717.02
0.994838,6.37032,4055.7,-2666.68,-804.292,4920.04
1.01229,0.33528,15.5295,-9.81898,-3.04058,18.6232
1.01229,1.00584,87.6236,-55.3847,-16.6816,104.993
1.01229,1.6764,220.948,-139.666,-42.3204,264.794
1.01229,2.34696,423.162,-267.535,-82.275,507.356
1.01229,3.01752,702.279,-444.088,-138.827,842.427
1.01229,3.68808,1082.73,-684.728,-215.58,1299.09
1.01229,4.35864,1579.45,-998.893,-315.454,1895.25
1.01229,5.0292,2207.11,-1395.88,-441.802,2648.59
1.01229,5.69976,2999.06,-1896.75,-600.58,3598.99
1.01229,6.37032,3961.5,-2505.45,-793.303,4753.95
1.02974,0.33528,15.782,-9.59119,-3.10783,18.7276
1.02974,1.00584,87.9848,-53.4549,-16.8685,104.323
1.02974,1.6764,220.374,-133.897,-42.532,261.346
1.02974,2.34696,420.033,-255.252,-82.321,498.355
1.02974,3.01752,694.364,-422.044,-138.426,824.272
1.02974,3.68808,1067.68,-649.003,-214.384,1267.72
1.02974,4.35864,1552.83,-943.947,-312.94,1843.97
1.02974,5.0292,2164.94,-1316.08,-437.397,2571.06
1.02974,5.69976,2934.93,-1784.18,-593.38,3485.58
1.02974,6.37032,3868.58,-2351.76,-782.338,4594.43
1.0472,0.33528,16.0289,-9.35564,-3.17237,18.8286
1.0472,1.00584,88.3299,-51.5419,-17.0451,103.679
1.0472,1.6764,219.787,-128.259,-42.725,258.035
1.0472,2.34696,416.926,-243.343,-82.3418,489.717
1.0472,3.01752,686.551,-400.79,-137.998,806.863
1.0472,3.68808,1052.74,-614.609,-213.179,1237.52
1.0472,4.35864,1526.62,-891.314,-310.409,1794.82
1.0472,5.0292,2123.46,-1239.81,-432.991,2496.74
1.0472,5.69976,2871.93,-1676.84,-586.214,3376.89
1.0472,6.37032,3777.36,-2205.51,-771.462,4441.6
1.06465,0.33528,16.271,-9.11317,-3.23423,18.9276
1.06465,1.00584,88.6648,-49.648,-17.2121,103.066
1.06465,1.6764,219.204,-122.754,-42.9016,254.872
1.06465,2.34696,413.874,-231.808,-82.3421,481.463
1.06465,3.01752,678.898,-380.318,-137.55,790.23
1.06465,3.68808,1038.09,-581.582,-211.964,1208.63
1.06465,4.35864,1500.99,-840.961,-307.883,1747.85
1.06465,5.0292,2082.89,-1167.02,-428.617,2425.71
1.06465,5.69976,2810.34,-1574.63,-579.131,3273.05
1.06465,6.37032,3688.23,-2066.53,-760.74,4295.62
1.0821,0.33528,16.5093,-8.86455,-3.29349,19.0259
1.0821,1.00584,88.9958,-47.7755,-17.3702,102.491
1.0821,1.6764,218.642,-117.384,-43.0638,251.869
1.0821,2.34696,410.911,-220.645,-82.3264,473.614
1.0821,3.01752,671.463,-360.619,-137.092,774.404
1.0821,3.68808,1023.84,-549.911,-210.749,1181.13
1.0821,4.35864,1476.06,-792.847,-305.382,1703.12
1.0821,5.0292,2043.43,-1097.64,-424.306,2358.06
1.0821,5.69976,2750.46,-1477.45,-572.174,3174.15
1.0821,6.37032,3601.59,-1934.68,-750.232,4156.59
1.09956,0.33528,16.7449,-8.61044,-3.3502,19.1247
1.09956,1.00584,89.3287,-45.9256,-17.5201,101.959
1.09956,1.6764,218.118,-112.149,-43.2137,249.039
1.09956,2.34696,408.07,-209.85,-82.2993,466.188
1.09956,3.01752,664.298,-341.677,-136.631,759.41
1.09956,3.68808,1010.08,-519.571,-209.546,1155.04
1.09956,4.35864,1451.98,-746.919,-302.927,1660.7
1.09956,5.0292,2005.28,-1031.58,-420.089,2293.86
1.09956,5.69976,2692.55,-1385.17,-565.385,3080.29
1.09956,6.37032,3518.02,-1809.86,-740.031,4024.89
1.11701,0.33528,16.9788,-8.35144,-3.40442,19.2254
1.11701,1.00584,89.6696,-44.0997,-17.6623,101.476
1.11701,1.6764,217.646,-107.049,-43.3532,246.391
1.11701,2.34696,405.38,-199.417,-82.2648,459.203
1.11701,3.01752,657.4,-323.449,-136.186,745.212
1.11701,3.68808,996.906,-490.529,-208.37,1130.42
1.11701,4.35864,1428.88,-703.121,-300.537,1620.62
1.11701,5.0292,1968.63,-968.759,-415.994,2233.17
1.11701,5.69976,2636.88,-1297.64,-558.804,2991.53
1.11701,6.37032,3438.91,-1692.36,-730.346,3901.74
1.13446,0.33528,17.2119,-8.08802,-3.45624,19.329
1.13446,1.00584,90.0243,-42.2982,-17.7976,101.046
1.13446,1.6764,217.242,-102.081,-43.4843,243.938
1.13446,2.34696,402.873,-189.337,-82.2271,452.677
1.13446,3.01752,650.883,-305.946,-135.751,731.901
1.13446,3.68808,984.393,-462.746,-207.23,1107.3
1.13446,4.35864,1406.88,-661.384,-298.231,1582.93
1.13446,5.0292,1933.65,-909.065,-412.047,2176.05
1.13446,5.69976,2583.69,-1214.7,-552.467,2907.95
1.13446,6.37032,3363.22,-1581.23,-721.022,3785.69
1.15192,0.33528,17.4454,-7.82059,-3.5057,19.4369
1.15192,1.00584,90.3988,-40.5212,-17.9265,100.674
1.15192,1.6764,216.922,-97.244,-43.6087,241.688
1.15192,2.34696,400.577,-179.6,-82.19,446.625
1.15192,3.01752,644.796,-289.143,-135.335,719.501
1.15192,3.68808,972.622,-436.179,-206.139,1085.7
1.15192,4.35864,1386.09,-621.636,-296.026,1547.68
1.15192,5.0292,1900.52,-852.386,-408.272,2122.55
1.15192,5.69976,2533.23,-1136.19,-546.411,2829.62
1.15192,6.37032,3291.29,-1476.22,-712.105,3676.81
1.16937,0.33528,17.6802,-7.54944,-3.55289,19.5501
1.16937,1.00584,90.7987,-38.7685,-18.0497,100.365
1.16937,1.6764,216.699,-92.5325,-43.7283,239.651
1.16937,2.34696,398.522,-170.195,-82.1571,441.062
1.16937,3.01752,639.189,-273.015,-134.943,708.032
1.16937,3.68808,961.67,-410.782,-205.107,1065.65
1.16937,4.35864,1366.63,-583.795,-293.937,1514.89
1.16937,5.0292,1869.4,-798.6,-404.693,2072.73
1.16937,5.69976,2485.72,-1061.92,-540.667,2756.59
1.16937,6.37032,3223.42,-1377.1,-703.64,3575.19
1.18682,0.33528,17.9162,-7.27431,-3.59793,19.6685
1.18682,1.00584,91.2293,-37.0393,-18.1676,100.124
1.18682,1.6764,216.587,-87.9419,-43.8446,237.836
1.18682,2.34696,396.733,-161.106,-82.1318,436.002
1.18682,3.01752,634.105,-257.531,-134.581,697.512
1.18682,3.68808,951.61,-386.501,-204.144,1047.2
1.18682,4.35864,1348.62,-547.775,-291.979,1484.61
1.18682,5.0292,1840.45,-747.573,-401.332,2026.62
1.18682,5.69976,2441.37,-991.69,-535.264,2688.91
1.18682,6.37032,3159.91,-1283.59,-695.669,3480.88
1.20428,0.33528,18.154,-6.99528,-3.64088,19.7928
1.20428,1.00584,91.6961,-35.3325,-18.2809,99.9537
1.20428,1.6764,216.6,-83.4663,-43.9593,236.251
1.20428,2.34696,395.236,-152.317,-82.1173,431.457
1.20428,3.01752,629.588,-242.658,-134.255,687.96
1.20428,3.68808,942.508,-363.281,-203.258,1030.34
1.20428,4.35864,1332.14,-513.482,-290.165,1456.87
1.20428,5.0292,1813.8,-699.164,-398.208,1984.26
1.20428,5.69976,2400.38,-925.294,-530.23,2626.62
1.20428,6.37032,3101.01,-1195.4,-688.228,3393.95
1.22173,0.33528,18.3963,-6.71307,-3.68174,19.9259
1.22173,1.00584,92.1975,-33.644,-18.3905,99.8524
1.22173,1.6764,216.75,-79.0985,-44.0737,234.903
1.22173,2.34696,394.055,-143.812,-82.1165,427.439
1.22173,3.01752,625.677,-228.36,-133.971,679.388
1.22173,3.68808,934.427,-341.059,-202.458,1015.12
1.22173,4.35864,1317.29,-480.818,-288.508,1431.67
1.22173,5.0292,1789.59,-653.224,-395.338,1945.67
1.22173,5.69976,2362.92,-862.513,-525.589,2569.74
1.22173,6.37032,3046.99,-1112.23,-681.352,3314.43
1.23918,0.33528,18.6439,-6.42763,-3.72055,20.0687
1.23918,1.00584,92.7441,-31.9742,-18.4964,99.8295
1.23918,1.6764,217.048,-74.8309,-44.189,233.8
1.23918,2.34696,393.2,-135.566,-82.1338,423.946
1.23918,3.01752,622.408,-214.6,-133.731,671.811
1.23918,3.68808,927.425,-319.773,-201.752,1001.54
1.23918,4.35864,1304.16,-449.677,-287.018,1409.05
1.23918,5.0292,1767.94,-609.597,-392.738,1910.88
1.23918,5.69976,2329.16,-803.118,-521.363,2518.3
1.23918,6.37032,2998.05,-1033.77,-675.081,3242.34
1.25664,0.33528,18.8978,-6.1388,-3.75737,20.222
1.25664,1.00584,93.3415,-30.3212,-18.599,99.8896
1.25664,1.6764,217.506,-70.6546,-44.3066,232.946
1.25664,2.34696,392.694,-127.562,-82.171,420.99
1.25664,3.01752,619.816,-201.338,-133.541,665.238
1.25664,3.68808,921.555,-299.352,-201.145,989.613
1.25664,4.35864,1292.82,-419.951,-285.706,1389.02
1.25664,5.0292,1748.96,-568.118,-390.421,1879.91
1.25664,5.69976,2299.26,-746.872,-517.57,2472.3
1.25664,6.37032,2954.38,-959.673,-669.485,3177.66
1.27409,0.33528,19.1588,-5.84635,-3.79224,20.3867
1.27409,1.00584,93.9938,-28.6822,-18.6986,100.036
1.27409,1.6764,218.133,-66.5602,-44.4273,232.349
1.27409,2.34696,392.567,-119.78,-82.2286,418.59
1.27409,3.01752,617.929,-188.53,-133.404,659.679
1.27409,3.68808,916.863,-279.727,-200.644,979.359
1.27409,4.35864,1283.34,-391.525,-284.579,1371.58
1.27409,5.0292,1732.74,-528.619,-388.401,1852.75
1.27409,5.69976,2273.34,-693.528,-514.227,2431.76
1.27409,6.37032,2916.19,-889.629,-664.524,3120.45
1.29154,0.33528,19.4275,-5.54997,-3.82519,20.5636
1.29154,1.00584,94.7047,-27.054,-18.7955,100.27
1.29154,1.6764,218.938,-62.5374,-44.5522,232.012
1.29154,2.34696,392.834,-112.196,-82.3082,416.751
1.29154,3.01752,616.984,-176.193,-133.337,655.357
1.29154,3.68808,913.392,-260.823,-200.253,970.78
1.29154,4.35864,1275.78,-364.283,-283.645,1356.75
1.29154,5.0292,1719.38,-490.924,-386.686,1829.42
1.29154,5.69976,2251.52,-642.834,-511.347,2396.67
1.29154,6.37032,2883.65,-823.288,-660.217,3070.69
1.309,0.33528,19.7047,-5.24929,-3.85625,20.7533
1.309,1.00584,95.4774,-25.4334,-18.8899,100.596
1.309,1.6764,219.928,-58.5753,-44.6819,231.939
1.309,2.34696,393.511,-104.788,-82.4115,415.479
1.309,3.01752,616.791,-164.212,-133.329,652.053
1.309,3.68808,911.176,-242.564,-199.976,963.882
1.309,4.35864,1270.19,-338.104,-282.909,1344.52
1.309,5.0292,1708.94,-454.854,-385.285,1809.92
1.309,5.69976,2233.89,-594.534,-508.941,2367.01
1.309,6.37032,2856.89,-760.296,-656.579,3028.36
1.32645,0.33528,19.9909,-4.94385,-3.88544,20.9565
1.32645,1.00584,96.3148,-23.8164,-18.9822,101.015
1.32645,1.6764,221.11,-54.6626,-44.817,232.134
1.32645,2.34696,394.608,-97.5277,-82.5395,414.777
1.32645,3.01752,617.361,-152.537,-133.379,649.763
1.32645,3.68808,910.247,-224.87,-199.816,958.667
1.32645,4.35864,1266.62,-312.864,-282.376,1334.89
1.32645,5.0292,1701.48,-420.227,-384.204,1794.22
1.32645,5.69976,2220.51,-548.358,-507.033,2342.74
1.32645,6.37032,2836.01,-700.294,-653.621,2993.42
1.3439,0.33528,20.2866,-4.63315,-3.91277,21.1737
1.3439,1.00584,97.2194,-22.1993,-19.0723,101.529
1.3439,1.6764,222.491,-50.7871,-44.958,232.6
1.3439,2.34696,396.136,-90.3904,-82.6931,414.648
1.3439,3.01752,618.708,-141.121,-133.49,648.487
1.3439,3.68808,910.628,-207.662,-199.776,955.132
1.3439,4.35864,1265.09,-288.437,-282.048,1327.86
1.3439,5.0292,1697.05,-386.856,-383.447,1782.32
1.3439,5.69976,2211.47,-504.046,-505.616,2323.85
1.3439,6.37032,2821.11,-642.916,-651.35,2965.84
1.36136,0.33528,20.5923,-4.31663,-3.93824,21.4053
1.36136,1.00584,98.1931,-20.5777,-19.1606,102.139
1.36136,1.6764,224.074,-46.9365,-45.1053,233.338
1.36136,2.34696,398.104,-83.3486,-82.873,415.092
1.36136,3.01752,620.847,-129.915,-133.664,648.225
1.36136,3.68808,912.338,-190.858,-199.856,953.273
1.36136,4.35864,1265.64,-264.696,-281.928,1323.4
1.36136,5.0292,1695.68,-354.555,-383.016,1774.19
1.36136,5.69976,2206.81,-461.332,-504.686,2310.32
1.36136,6.37032,2812.23,-587.794,-649.77,2945.57
1.37881,0.33528,20.9082,-3.99367,-3.96182,21.6517
1.37881,1.00584,99.2374,-18.9475,-19.2468,102.847
1.37881,1.6764,225.862,-43.0981,-45.2588,234.349
1.37881,2.34696,400.516,-76.3748,-83.0794,416.111
1.37881,3.01752,623.786,-118.87,-133.899,648.974
1.37881,3.68808,915.389,-174.375,-200.058,953.083
1.37881,4.35864,1268.28,-241.512,-282.016,1321.51
1.37881,5.0292,1697.41,-323.132,-382.913,1769.81
1.37881,5.69976,2206.58,-419.946,-504.241,2302.09
1.37881,6.37032,2809.43,-534.557,-648.882,2932.53
1.39626,0.33528,21.2345,-3.66363,-3.98351,21.9133
1.39626,1.00584,100.353,-17.3039,-19.3312,103.653
1.39626,1.6764,227.858,-39.2587,-45.4188,235.634
1.39626,2.34696,403.377,-69.4409,-83.3125,417.703
1.39626,3.01752,627.529,-107.936,-134.197,650.732
1.39626,3.68808,919.788,-158.13,-200.382,954.552
1.39626,4.35864,1273.02,-218.756,-282.312,1322.17
1.39626,5.0292,1702.23,-292.398,-383.137,1769.15
1.39626,5.69976,2210.77,-379.617,-504.282,2299.11
1.39626,6.37032,2812.72,-482.835,-648.684,2926.65
1.41372,0.33528,21.5713,-3.32583,-4.00325,22.1903
1.41372,1.00584,101.541,-15.6425,-19.4135,104.557
1.41372,1.6764,230.063,-35.4052,-45.585,237.193
1.41372,2.34696,406.687,-62.5187,-83.5718,419.866
1.41372,3.01752,632.079,-97.0616,-134.556,653.491
1.41372,3.68808,925.536,-142.039,-200.826,957.666
1.41372,4.35864,1279.85,-196.298,-282.815,1325.34
1.41372,5.0292,1710.15,-262.164,-383.684,1772.16
1.41372,5.69976,2219.38,-340.074,-504.803,2301.33
1.41372,6.37032,2822.07,-432.258,-649.17,2927.86
1.43117,0.33528,21.9187,-2.97955,-4.02101,22.4828
1.43117,1.00584,102.801,-13.9585,-19.4936,105.56
1.43117,1.6764,232.476,-31.524,-45.7571,239.025
1.43117,2.34696,410.446,-55.5797,-83.8568,422.596
1.43117,3.01752,637.432,-86.1974,-134.976,657.243
1.43117,3.68808,932.628,-126.018,-201.389,962.41
1.43117,4.35864,1288.78,-174.01,-283.521,1331.02
1.43117,5.0292,1721.14,-232.239,-384.552,1778.8
1.43117,5.69976,2232.39,-301.047,-505.8,2308.69
1.43117,6.37032,2837.47,-382.458,-650.33,2936.06
1.44862,0.33528,22.2765,-2.62408,-4.03673,22.7909
1.44862,1.00584,104.133,-12.2471,-19.5714,106.661
1.44862,1.6764,235.097,-27.6017,-45.9347,241.127
1.44862,2.34696,414.65,-48.5956,-84.1668,425.888
1.44862,3.01752,643.582,-75.293,-135.456,661.978
1.44862,3.68808,941.052,-109.984,-202.068,968.765
1.44862,4.35864,1299.77,-151.762,-284.426,1339.16
1.44862,5.0292,1735.19,-202.436,-385.733,1789.04
1.44862,5.69976,2249.76,-262.272,-507.262,2321.11
1.44862,6.37032,2858.85,-333.07,-652.154,2951.15
1.46608,0.33528,22.6445,-2.25869,-4.05033,23.1145
1.46608,1.00584,105.535,-10.5036,-19.6465,107.86
1.46608,1.6764,237.922,-23.625,-46.1173,243.499
1.46608,2.34696,419.294,-41.5381,-84.5006,429.736
1.46608,3.01752,650.52,-64.2983,-135.993,667.686
1.46608,3.68808,950.791,-93.8549,-202.86,976.711
1.46608,4.35864,1312.81,-129.428,-285.526,1349.72
1.46608,5.0292,1752.25,-172.569,-387.22,1802.8
1.46608,5.69976,2271.43,-223.483,-509.18,2338.51
1.46608,6.37032,2886.14,-283.734,-654.626,2973.02
1.48353,0.33528,23.0223,-1.88264,-4.06173,23.4536
1.48353,1.00584,107.006,-8.72316,-19.7186,109.157
1.48353,1.6764,240.947,-19.5805,-46.3041,246.136
1.48353,2.34696,424.37,-34.3793,-84.8568,434.135
1.48353,3.01752,658.231,-53.1641,-136.585,674.352
1.48353,3.68808,961.824,-77.5494,-203.762,986.224
1.48353,4.35864,1327.86,-106.884,-286.816,1362.68
1.48353,5.0292,1772.28,-142.455,-389.006,1820.05
1.48353,5.69976,2297.33,-184.423,-511.542,2360.81
1.48353,6.37032,2919.23,-234.098,-657.73,3001.55
1.50098,0.33528,23.4096,-1.49521,-4.07085,23.8079
1.50098,1.00584,108.544,-6.90115,-19.7875,110.548
1.50098,1.6764,244.168,-15.455,-46.4943,249.035
1.50098,2.34696,429.869,-27.0916,-85.2338,439.074
1.50098,3.01752,666.699,-41.8419,-137.23,681.961
1.50098,3.68808,974.123,-60.9875,-204.768,997.278
1.50098,4.35864,1344.88,-84.0054,-288.287,1378
1.50098,5.0292,1795.2,-111.916,-391.079,1840.71
1.50098,5.69976,2327.38,-144.837,-514.333,2387.93
1.50098,6.37032,2958.01,-183.813,-661.446,3036.63
1.51844,0.33528,23.8057,-1.0957,-4.07757,24.1772
1.51844,1.00584,110.146,-5.03294,-19.8526,112.034
1.51844,1.6764,247.579,-11.2358,-46.6868,252.193
1.51844,2.34696,435.779,-19.6481,-85.6299,444.547
1.51844,3.01752,675.902,-30.2843,-137.923,690.495
1.51844,3.68808,987.653,-44.091,-205.874,1009.85
1.51844,4.35864,1363.82,-60.6735,-289.933,1395.62
1.51844,5.0292,1820.95,-80.7751,-393.429,1864.72
1.51844,5.69976,2361.44,-104.477,-517.548,2419.75
1.51844,6.37032,3002.33,-132.544,-665.752,3078.12
1.53589,0.33528,24.21,-0.683407,-4.08178,24.5611
1.53589,1.00584,111.81,-3.11405,-19.9135,113.613
1.53589,1.6764,251.172,-6.91021,-46.8807,255.603
1.53589,2.34696,442.085,-12.0225,-86.043,450.541
1.53589,3.01752,685.818,-18.4451,-138.662,699.938
1.53589,3.68808,1002.38,-26.7841,-207.075,1023.89
1.53589,4.35864,1384.61,-36.7712,-291.744,1415.49
1.53589,5.0292,1849.45,-48.8633,-396.044,1892.01
1.53589,5.69976,2399.41,-63.1013,-521.177,2456.17
1.53589,6.37032,3052.04,-79.9595,-670.624,3125.87
1.55334,0.33528,24.6217,-0.257694,-4.08335,24.9593
1.55334,1.00584,113.527,-1.14005,-19.9701,115.276
1.55334,1.6764,254.939,-2.46618,-47.0747,259.261
1.55334,2.34696,448.767,-4.1892,-86.4715,457.041
1.55334,3.01752,696.417,-6.27964,-139.443,710.268
1.55334,3.68808,1018.25,-8.99292,-208.363,1039.39
1.55334,4.35864,1407.21,-12.1854,-293.712,1437.58
1.55334,5.0292,1880.59,-16.0152,-398.908,1922.5
1.55334,5.69976,2441.16,-20.4784,-525.186,2497.09
1.55334,6.37032,3106.95,-25.7427,-676.036,3179.75
1.5708,0.33528,25.0383,0.182056,-4.08223,25.3695
1.5708,1.00584,115.293,0.892914,-20.0217,117.022
1.5708,1.6764,258.871,2.108,-47.2675,263.16
1.5708,2.34696,455.793,3.87617,-86.9152,464.022
1.5708,3.01752,707.67,6.25529,-140.262,721.464
1.5708,3.68808,1035.23,9.3535,-209.733,1056.3
1.5708,4.35864,1431.52,13.193,-295.826,1461.83
1.5708,5.0292,1914.28,17.9285,-402.009,1956.12
1.5708,5.69976,2486.55,23.6167,-529.556,2542.42
1.5708,6.37032,3166.86,30.4135,-681.96,3239.6
1.58825,0.33528,25.4583,0.636313,-4.07829,25.7908
1.58825,1.00584,117.108,2.98857,-20.0675,118.853
1.58825,1.6764,262.958,6.82344,-47.4577,267.293
1.58825,2.34696,463.16,12.1963,-87.3688,471.486
1.58825,3.01752,719.544,19.2009,-141.113,733.502
1.58825,3.68808,1053.26,28.3233,-211.177,1074.59
1.58825,4.35864,1457.48,39.4688,-298.077,1488.18
1.58825,5.0292,1950.4,53.1205,-405.33,1992.78
1.58825,5.69976,2535.42,69.4,-534.265,2592.03
