Azimuth Angle,Radius Location,Cl,Cd,Cm,AoA,Mach
1.37881,6.37032,0.136288,0.0104376,-0.00914381,-0.00225072,0.511354
1.39626,0.33528,0.455731,0.0117094,-0.00800586,0.0487255,0.13678
1.39626,1.00584,0.349286,0.0114255,-0.00823581,0.0324633,0.178389
1.39626,1.6764,0.282804,0.0113,-0.00834909,0.0223543,0.220028
1.39626,2.34696,0.237439,0.011226,-0.00842364,0.015463,0.261681
1.39626,3.01752,0.204773,0.0111793,-0.00847949,0.0104644,0.303344
1.39626,3.68808,0.183196,0.0109831,-0.00860617,0.00667321,0.345013
1.39626,4.35864,0.166273,0.0107907,-0.00873589,0.0036991,0.386685
1.39626,5.0292,0.153607,0.0106465,-0.0088654,0.00130368,0.42836
1.39626,5.69976,0.143599,0.0105292,-0.00900627,-0.000666966,0.470038
1.39626,6.37032,0.135849,0.0104371,-0.0091464,-0.0023166,0.511716
1.41372,0.33528,0.456531,0.0117116,-0.00800406,0.0488477,0.137117
1.41372,1.00584,0.349921,0.0114267,-0.00823473,0.0325599,0.178725
1.41372,1.6764,0.28327,0.0113008,-0.0083483,0.0224252,0.220361
1.41372,2.34696,0.237764,0.0112263,-0.00842315,0.0155122,0.262013
1.41372,3.01752,0.205011,0.0111781,-0.00847982,0.0104958,0.303674
1.41372,3.68808,0.183335,0.0109819,-0.00860667,0.00668984,0.345341
1.41372,4.35864,0.166327,0.0107894,-0.00873657,0.00370343,0.387012
1.41372,5.0292,0.153598,0.0106457,-0.00886625,0.00129764,0.428686
1.41372,5.69976,0.143522,0.0105284,-0.00900743,-0.000681839,0.470361
1.41372,6.37032,0.135726,0.0104367,-0.00914764,-0.00233909,0.512038
1.43117,0.33528,0.45773,0.011715,-0.00800138,0.049031,0.137419
1.43117,1.00584,0.350905,0.0114285,-0.00823305,0.0327096,0.179023
1.43117,1.6764,0.284061,0.0113023,-0.00834695,0.0225454,0.220657
1.43117,2.34696,0.238399,0.0112269,-0.00842221,0.0156085,0.262307
1.43117,3.01752,0.205548,0.0111775,-0.00847962,0.0105728,0.303966
1.43117,3.68808,0.183772,0.0109811,-0.00860656,0.00675106,0.345631
1.43117,4.35864,0.166679,0.0107885,-0.00873655,0.00375167,0.387299
1.43117,5.0292,0.153889,0.0106452,-0.00886623,0.00133499,0.428971
1.43117,5.69976,0.143751,0.0105277,-0.00900749,-0.000653719,0.470645
1.43117,6.37032,0.135915,0.0104365,-0.00914754,-0.00231889,0.51232
1.44862,0.33528,0.459326,0.0117195,-0.0079978,0.0492752,0.137683
1.44862,1.00584,0.352238,0.011431,-0.00823078,0.0329122,0.179285
1.44862,1.6764,0.285172,0.0113044,-0.00834505,0.0227144,0.220916
1.44862,2.34696,0.239341,0.0112279,-0.0084208,0.0157512,0.262563
1.44862,3.01752,0.206378,0.0111772,-0.00847889,0.0106947,0.304219
1.44862,3.68808,0.184501,0.0109808,-0.00860583,0.00685628,0.345881
1.44862,4.35864,0.167326,0.0107882,-0.00873585,0.00384317,0.387548
1.44862,5.0292,0.154477,0.0106452,-0.00886535,0.00141507,0.429217
1.44862,5.69976,0.144282,0.0105272,-0.00900647,-0.000583296,0.470888
1.44862,6.37032,0.136411,0.0104363,-0.00914612,-0.00225672,0.51256
1.46608,0.33528,0.461321,0.0117251,-0.00799333,0.0495801,0.137912
1.46608,1.00584,0.353916,0.0114342,-0.00822792,0.0331674,0.17951
1.46608,1.6764,0.286603,0.0113071,-0.00834262,0.0229319,0.221138
1.46608,2.34696,0.240587,0.0112291,-0.00841894,0.01594,0.262781
1.46608,3.01752,0.207499,0.0111775,-0.00847763,0.0108611,0.304434
1.46608,3.68808,0.185521,0.010981,-0.00860451,0.0070049,0.346093
1.46608,4.35864,0.168262,0.0107883,-0.00873446,0.0039773,0.387756
1.46608,5.0292,0.155357,0.0106456,-0.00886362,0.0015372,0.429422
1.46608,5.69976,0.145111,0.0105269,-0.00900437,-0.00047126,0.47109
1.46608,6.37032,0.137209,0.0104363,-0.00914338,-0.00215329,0.51276
1.48353,0.33528,0.463713,0.0117318,-0.00798797,0.0499458,0.138104
1.48353,1.00584,0.355939,0.011438,-0.00822447,0.033475,0.179698
1.48353,1.6764,0.288349,0.0113104,-0.00833964,0.0231975,0.221322
1.48353,2.34696,0.242133,0.0112307,-0.00841662,0.0161743,0.262962
1.48353,3.01752,0.208907,0.0111781,-0.00847585,0.0110715,0.304611
1.48353,3.68808,0.186825,0.0109816,-0.00860259,0.00719631,0.346266
1.48353,4.35864,0.169484,0.0107888,-0.00873241,0.00415342,0.387926
1.48353,5.0292,0.156524,0.0106465,-0.00886104,0.00170072,0.429588
1.48353,5.69976,0.146232,0.0105267,-0.00900122,-0.000318298,0.471253
1.48353,6.37032,0.138304,0.0104364,-0.00913934,-0.0020093,0.512919
1.50098,0.33528,0.466501,0.0117396,-0.00798172,0.0503722,0.13826
1.50098,1.00584,0.358304,0.0114425,-0.00822044,0.0338346,0.179848
1.50098,1.6764,0.290409,0.0113143,-0.00833613,0.0235106,0.221468
1.50098,2.34696,0.243976,0.0112325,-0.00841387,0.0164536,0.263104
1.50098,3.01752,0.210598,0.0111793,-0.00847356,0.0113252,0.304749
1.50098,3.68808,0.18841,0.0109827,-0.00860007,0.00742992,0.3464
1.50098,4.35864,0.170986,0.0107899,-0.00872969,0.0043709,0.388056
1.50098,5.0292,0.157974,0.0106477,-0.00885764,0.00190496,0.429714
1.50098,5.69976,0.14764,0.0105267,-0.00899702,-0.000125097,0.471375
1.50098,6.37032,0.139691,0.0104367,-0.00913403,-0.00182545,0.513037
1.51844,0.33528,0.469686,0.0117485,-0.00797458,0.0508592,0.138379
1.51844,1.00584,0.36101,0.0114476,-0.00821583,0.034246,0.179962
1.51844,1.6764,0.292779,0.0113188,-0.00833209,0.0238711,0.221577
1.51844,2.34696,0.246114,0.0112347,-0.00841067,0.0167775,0.263208
1.51844,3.01752,0.212569,0.0111808,-0.00847076,0.0116217,0.304849
1.51844,3.68808,0.190273,0.0109842,-0.00859698,0.00770514,0.346496
1.51844,4.35864,0.172766,0.0107914,-0.00872632,0.00462911,0.388146
1.51844,5.0292,0.159701,0.0106494,-0.00885341,0.00214928,0.4298
1.51844,5.69976,0.14933,0.0105276,-0.00899181,0.000107659,0.471457
1.51844,6.37032,0.141364,0.010437,-0.00912747,-0.00160247,0.513114
1.53589,0.33528,0.473267,0.0117586,-0.00796655,0.0514068,0.138461
1.53589,1.00584,0.364054,0.0114533,-0.00821064,0.034709,0.180039
1.53589,1.6764,0.295458,0.0113239,-0.00832753,0.0242784,0.221649
1.53589,2.34696,0.248542,0.0112371,-0.00840705,0.0171455,0.263274
1.53589,3.01752,0.214815,0.0111828,-0.00846747,0.0119604,0.30491
1.53589,3.68808,0.192409,0.0109861,-0.00859331,0.00802137,0.346552
1.53589,4.35864,0.174817,0.0107933,-0.0087223,0.00492742,0.388198
1.53589,5.0292,0.161702,0.0106514,-0.00884839,0.00243301,0.429847
1.53589,5.69976,0.151296,0.0105297,-0.0089856,0.000379292,0.471498
1.53589,6.37032,0.143317,0.0104375,-0.00911969,-0.00134103,0.513151
1.55334,0.33528,0.477245,0.0117697,-0.00795764,0.0520149,0.138507
1.55334,1.00584,0.367425,0.0114616,-0.00820379,0.0352233,0.180079
1.55334,1.6764,0.298442,0.0113295,-0.00832244,0.0247322,0.221683
1.55334,2.34696,0.251255,0.0112404,-0.00840285,0.0175571,0.263303
1.55334,3.01752,0.217334,0.0111853,-0.00846367,0.0123409,0.304933
1.55334,3.68808,0.194814,0.0109885,-0.00858908,0.00837801,0.346569
1.55334,4.35864,0.177137,0.0107957,-0.00871764,0.0052652,0.38821
1.55334,5.0292,0.163971,0.0106539,-0.00884257,0.00275549,0.429853
1.55334,5.69976,0.153534,0.0105323,-0.00897841,0.000689126,0.471499
1.55334,6.37032,0.145546,0.0104381,-0.00911071,-0.00104183,0.513147
1.5708,0.33528,0.4816,0.011784,-0.00794574,0.0526837,0.138517
1.5708,1.00584,0.371123,0.011472,-0.0081955,0.0357886,0.180082
1.5708,1.6764,0.301729,0.0113357,-0.00831684,0.025232,0.221679
1.5708,2.34696,0.254246,0.0112461,-0.00839775,0.0180118,0.263293
1.5708,3.01752,0.220121,0.0111881,-0.00845939,0.0127626,0.304917
1.5708,3.68808,0.197484,0.0109914,-0.00858429,0.0087745,0.346547
1.5708,4.35864,0.17972,0.0107985,-0.00871237,0.00564183,0.388182
1.5708,5.0292,0.166504,0.0106568,-0.00883598,0.00311609,0.42982
1.5708,5.69976,0.156039,0.0105352,-0.00897025,0.00103649,0.47146
1.5708,6.37032,0.148045,0.0104388,-0.00910056,-0.000705567,0.513102
1.58825,0.33528,0.48633,0.011802,-0.00793032,0.053413,0.13849
1.58825,1.00584,0.375152,0.0114833,-0.00818647,0.0364048,0.180048
1.58825,1.6764,0.305317,0.0113425,-0.00831073,0.0257776,0.221638
1.58825,2.34696,0.257516,0.0112522,-0.00839218,0.0185091,0.263245
1.58825,3.01752,0.223173,0.0111914,-0.00845463,0.0132249,0.304863
1.58825,3.68808,0.200415,0.0109946,-0.00857895,0.00921023,0.346487
1.58825,4.35864,0.182562,0.0108018,-0.00870648,0.00605671,0.388115
1.58825,5.0292,0.169297,0.01066,-0.00882864,0.00351416,0.429747
1.58825,5.69976,0.158806,0.0105386,-0.00896114,0.00142073,0.471381
1.58825,6.37032,0.150809,0.0104397,-0.00908928,-0.000332913,0.513016
1.6057,0.33528,0.491453,0.0118214,-0.00791362,0.0542031,0.138426
1.6057,1.00584,0.379513,0.0114955,-0.00817669,0.0370716,0.179976
1.6057,1.6764,0.309203,0.0113498,-0.00830411,0.0263685,0.22156
1.6057,2.34696,0.261065,0.0112589,-0.00838613,0.0190487,0.26316
1.6057,3.01752,0.226486,0.0111951,-0.00844939,0.0137274,0.304771
1.6057,3.68808,0.203603,0.0109983,-0.00857308,0.00968465,0.346388
1.6057,4.35864,0.185659,0.0108055,-0.00869999,0.00650922,0.388009
1.6057,5.0292,0.172343,0.0106636,-0.00882056,0.00394906,0.429634
1.6057,5.69976,0.16183,0.0105424,-0.00895112,0.00184117,0.471261
1.6057,6.37032,0.153832,0.0104411,-0.00907681,7.54535e-05,0.51289
1.62316,0.33528,0.496971,0.0118424,-0.00789564,0.0550538,0.138326
1.62316,1.00584,0.384204,0.0115087,-0.00816618,0.0377888,0.179868
1.62316,1.6764,0.313385,0.0113577,-0.00829698,0.0270044,0.221444
1.62316,2.34696,0.264887,0.0112661,-0.00837962,0.0196299,0.263037
1.62316,3.01752,0.230056,0.0111993,-0.0084437,0.0142694,0.30464
1.62316,3.68808,0.207043,0.0110024,-0.00856668,0.0101972,0.34625
1.62316,4.35864,0.189007,0.0108096,-0.0086929,0.00699875,0.387864
1.62316,5.0292,0.175639,0.0106676,-0.00881177,0.00442016,0.429482
1.62316,5.69976,0.165107,0.0105465,-0.0089402,0.00229718,0.471102
1.62316,6.37032,0.157108,0.0104453,-0.0090628,0.000518867,0.512724
1.64061,0.33528,0.502882,0.0118648,-0.00787637,0.0559655,0.13819
1.64061,1.00584,0.389223,0.0115228,-0.00815493,0.0385562,0.179723
1.64061,1.6764,0.31786,0.0113661,-0.00828936,0.0276849,0.221291
1.64061,2.34696,0.268981,0.0112739,-0.00837264,0.0202524,0.262876
1.64061,3.01752,0.233881,0.0112038,-0.00843755,0.0148505,0.304471
1.64061,3.68808,0.210733,0.011007,-0.00855976,0.0107473,0.346074
1.64061,4.35864,0.192601,0.0108141,-0.00868524,0.00752471,0.38768
1.64061,5.0292,0.17918,0.010672,-0.00880228,0.00492684,0.429291
1.64061,5.69976,0.16863,0.010551,-0.0089284,0.0027881,0.470903
1.64061,6.37032,0.160632,0.0104498,-0.00904775,0.000996668,0.512518
1.65806,0.33528,0.509189,0.0118888,-0.00785582,0.0569381,0.138018
1.65806,1.00584,0.394569,0.0115378,-0.00814295,0.0393736,0.179542
1.65806,1.6764,0.322627,0.0113751,-0.00828123,0.0284096,0.2211
1.65806,2.34696,0.273343,0.0112821,-0.00836521,0.0209157,0.262677
1.65806,3.01752,0.237956,0.0112088,-0.00843095,0.0154702,0.304264
1.65806,3.68808,0.214667,0.0110119,-0.00855233,0.0113343,0.345859
1.65806,4.35864,0.196437,0.0108191,-0.00867701,0.00808651,0.387458
1.65806,5.0292,0.182961,0.0106767,-0.00879212,0.0054685,0.42906
1.65806,5.69976,0.172396,0.010556,-0.00891575,0.00331331,0.470665
1.65806,6.37032,0.164399,0.0104546,-0.00903169,0.00150821,0.512271
1.67552,0.33528,0.515893,0.0119142,-0.00783397,0.0579718,0.137809
1.67552,1.00584,0.40024,0.0115537,-0.00813023,0.0402408,0.179323
1.67552,1.6764,0.327682,0.0113847,-0.00827262,0.0291783,0.220873
1.67552,2.34696,0.277971,0.0112908,-0.00835732,0.0216194,0.262441
1.67552,3.01752,0.242277,0.0112141,-0.00842392,0.0161279,0.30402
1.67552,3.68808,0.218842,0.0110172,-0.00854441,0.0119578,0.345605
1.67552,4.35864,0.20051,0.0108245,-0.00866823,0.00868357,0.387196
1.67552,5.0292,0.186978,0.0106818,-0.0087813,0.00604451,0.42879
1.67552,5.69976,0.176399,0.0105612,-0.00890228,0.00387218,0.470386
1.67552,6.37032,0.168404,0.0104598,-0.00901468,0.00205284,0.511984
1.69297,0.33528,0.522994,0.0119412,-0.00781083,0.0590669,0.137564
1.69297,1.00584,0.406237,0.0115705,-0.00811679,0.0411577,0.179068
1.69297,1.6764,0.333023,0.0113948,-0.00826352,0.0299905,0.220608
1.69297,2.34696,0.282862,0.0113001,-0.00834899,0.0223631,0.262167
1.69297,3.01752,0.246841,0.0112199,-0.00841647,0.0168232,0.303737
1.69297,3.68808,0.223254,0.011023,-0.00853601,0.0126172,0.345314
1.69297,4.35864,0.204817,0.0108302,-0.0086589,0.00931531,0.386896
1.69297,5.0292,0.191226,0.0106872,-0.00876986,0.00665428,0.428481
1.69297,5.69976,0.180635,0.0105669,-0.00888801,0.00446409,0.470069
1.69297,6.37032,0.17264,0.0104653,-0.00899676,0.00262994,0.511658
1.71042,0.33528,0.530494,0.0119696,-0.00778638,0.0602235,0.137283
1.71042,1.00584,0.412558,0.0115882,-0.00810263,0.0421241,0.178777
1.71042,1.6764,0.33865,0.0114054,-0.00825393,0.030846,0.220307
1.71042,2.34696,0.288012,0.0113098,-0.00834022,0.0231462,0.261856
1.71042,3.01752,0.251642,0.0112266,-0.00840845,0.0175555,0.303417
1.71042,3.68808,0.2279,0.0110291,-0.00852713,0.013312,0.344984
1.71042,4.35864,0.209354,0.0108364,-0.00864905,0.00998117,0.386557
1.71042,5.0292,0.1957,0.010693,-0.00875781,0.00729723,0.428133
1.71042,5.69976,0.185098,0.0105729,-0.00887297,0.00508843,0.469712
1.71042,6.37032,0.177104,0.0104711,-0.008978,0.00323889,0.511292
1.72788,0.33528,0.538395,0.0119996,-0.00776063,0.0614418,0.136966
1.72788,1.00584,0.419201,0.0116069,-0.00808774,0.04314,0.178449
1.72788,1.6764,0.344558,0.0114165,-0.00824386,0.0317445,0.219968
1.72788,2.34696,0.29342,0.01132,-0.008331,0.0239685,0.261508
1.72788,3.01752,0.256665,0.0112376,-0.0083991,0.0183245,0.303059
1.72788,3.68808,0.232774,0.0110357,-0.00851779,0.0140416,0.344617
1.72788,4.35864,0.214115,0.010843,-0.00863868,0.0106806,0.38618
1.72788,5.0292,0.200396,0.0106991,-0.00874517,0.00797277,0.427747
1.72788,5.69976,0.189784,0.0105793,-0.00885718,0.00574462,0.469316
1.72788,6.37032,0.18179,0.0104772,-0.00895845,0.00387907,0.510887
1.74533,0.33528,0.546699,0.0120311,-0.00773357,0.0627223,0.136613
1.74533,1.00584,0.426167,0.0116264,-0.00807212,0.0442051,0.178084
1.74533,1.6764,0.350748,0.0114282,-0.00823332,0.0326856,0.219594
1.74533,2.34696,0.299082,0.0113307,-0.00832135,0.0248295,0.261123
1.74533,3.01752,0.261919,0.0112492,-0.00838932,0.0191296,0.302663
1.74533,3.68808,0.237874,0.0110426,-0.008508,0.0148056,0.344212
1.74533,4.35864,0.219098,0.0108499,-0.0086278,0.011413,0.385765
1.74533,5.0292,0.20531,0.0107055,-0.00873198,0.00868034,0.427322
1.74533,5.69976,0.194689,0.010586,-0.00884068,0.00643205,0.468881
1.74533,6.37032,0.186691,0.0104835,-0.00893816,0.00454988,0.510443
1.76278,0.33528,0.555406,0.0120642,-0.00770519,0.0640651,0.136225
1.76278,1.00584,0.433455,0.0116469,-0.00805579,0.0453194,0.177684
1.76278,1.6764,0.357215,0.0114404,-0.0082223,0.033669,0.219182
1.76278,2.34696,0.304996,0.0113419,-0.00831128,0.0257287,0.260701
1.76278,3.01752,0.267401,0.0112614,-0.00837911,0.0199703,0.302231
1.76278,3.68808,0.243195,0.0110499,-0.00849777,0.0156033,0.343769
1.76278,4.35864,0.224298,0.0108573,-0.00861644,0.012178,0.385312
1.76278,5.0292,0.210437,0.0107123,-0.00871826,0.00941938,0.426859
1.76278,5.69976,0.199807,0.010593,-0.0088235,0.00715017,0.468408
1.76278,6.37032,0.191804,0.0104902,-0.0089172,0.00525074,0.509959
1.78024,0.33528,0.564521,0.0120988,-0.00767548,0.0654706,0.135801
1.78024,1.00584,0.441064,0.0116682,-0.00803873,0.0464827,0.177248
1.78024,1.6764,0.363959,0.0114532,-0.00821081,0.0346946,0.218735
1.78024,2.34696,0.311159,0.0113535,-0.00830078,0.0266658,0.260242
1.78024,3.01752,0.273108,0.0112742,-0.00836851,0.0208462,0.301761
1.78024,3.68808,0.248735,0.0110576,-0.00848712,0.0164344,0.343289
1.78024,4.35864,0.22971,0.010865,-0.0086046,0.0129748,0.384821
1.78024,5.0292,0.215772,0.0107194,-0.00870403,0.0101893,0.426357
1.78024,5.69976,0.205133,0.0106004,-0.00880565,0.0078984,0.467896
1.78024,6.37032,0.197123,0.0104972,-0.00889562,0.00598107,0.509437
1.79769,0.33528,0.574045,0.0121349,-0.00764444,0.0669393,0.135342
1.79769,1.00584,0.448993,0.0116905,-0.00802096,0.0476951,0.176776
1.79769,1.6764,0.370947,0.0114715,-0.00819589,0.0357619,0.218251
1.79769,2.34696,0.317569,0.0113656,-0.00828985,0.0276405,0.259747
1.79769,3.01752,0.279037,0.0112875,-0.00835751,0.0217568,0.301255
1.79769,3.68808,0.254488,0.0110656,-0.00847605,0.0172983,0.342771
1.79769,4.35864,0.235332,0.0108731,-0.0085923,0.0138032,0.384293
1.79769,5.0292,0.221311,0.0107268,-0.00868932,0.0109897,0.425818
1.79769,5.69976,0.210665,0.0106081,-0.00878717,0.0086762,0.467346
1.79769,6.37032,0.202643,0.0105044,-0.00887349,0.00674031,0.508876
1.81514,0.33528,0.583982,0.0121726,-0.00761205,0.0684716,0.134848
1.81514,1.00584,0.457243,0.0117136,-0.00800247,0.0489566,0.176269
1.81514,1.6764,0.378199,0.0114918,-0.00817964,0.0368707,0.217731
1.81514,2.34696,0.324223,0.0113782,-0.00827851,0.0286523,0.259215
1.81514,3.01752,0.285183,0.0113014,-0.00834613,0.0227018,0.300712
1.81514,3.68808,0.260437,0.0110784,-0.00846304,0.0181946,0.342217
1.81514,4.35864,0.241159,0.0108815,-0.00857955,0.0146624,0.383727
1.81514,5.0292,0.22705,0.0107345,-0.00867416,0.0118199,0.425242
1.81514,5.69976,0.216396,0.0106161,-0.0087681,0.00948301,0.466759
1.81514,6.37032,0.208359,0.0105118,-0.00885086,0.00752791,0.508278
1.8326,0.33528,0.594316,0.0122137,-0.00757597,0.070068,0.134319
1.8326,1.00584,0.465813,0.0117377,-0.00798326,0.0502669,0.175726
1.8326,1.6764,0.385722,0.0115129,-0.00816278,0.0380208,0.217176
1.8326,2.34696,0.331119,0.0113912,-0.00826676,0.0297009,0.258648
1.8326,3.01752,0.291545,0.0113159,-0.00833439,0.0236807,0.300133
1.8326,3.68808,0.266588,0.0110927,-0.00844926,0.0191227,0.341626
1.8326,4.35864,0.247188,0.0108904,-0.00856637,0.0155521,0.383125
1.8326,5.0292,0.232985,0.0107425,-0.00865857,0.0126794,0.424628
1.8326,5.69976,0.222323,0.0106244,-0.00874845,0.0103183,0.466133
1.8326,6.37032,0.214265,0.0105196,-0.00882782,0.00834332,0.507641
1.85005,0.33528,0.604968,0.0122662,-0.00752562,0.071729,0.133755
1.85005,1.00584,0.474703,0.0117626,-0.00796333,0.0516263,0.175148
1.85005,1.6764,0.393512,0.0115348,-0.00814532,0.0392121,0.216585
1.85005,2.34696,0.338255,0.0114046,-0.0082546,0.030786,0.258045
1.85005,3.01752,0.298185,0.011329,-0.00832288,0.0246931,0.299517
1.85005,3.68808,0.272942,0.0111075,-0.00843507,0.0200823,0.340999
1.85005,4.35864,0.253414,0.0108995,-0.00855276,0.0164718,0.382486
1.85005,5.0292,0.239112,0.0107508,-0.00864258,0.0135678,0.423976
1.85005,5.69976,0.22844,0.010633,-0.00872826,0.0111816,0.46547
1.85005,6.37032,0.220358,0.0105275,-0.00880441,0.00918604,0.506966
1.8675,0.33528,0.616039,0.0123208,-0.00747328,0.0734552,0.133157
1.8675,1.00584,0.483876,0.0117927,-0.00793832,0.0530346,0.174535
1.8675,1.6764,0.40157,0.0115574,-0.00812725,0.0404441,0.215959
1.8675,2.34696,0.345628,0.0114186,-0.00824204,0.0319072,0.257406
1.8675,3.01752,0.30506,0.011342,-0.00831117,0.0257385,0.298866
1.8675,3.68808,0.279496,0.0111228,-0.00842047,0.0210729,0.340335
1.8675,4.35864,0.259835,0.0109091,-0.00853875,0.0174209,0.38181
1.8675,5.0292,0.245426,0.0107594,-0.00862622,0.0144846,0.423289
1.8675,5.69976,0.234745,0.010642,-0.00870757,0.0120724,0.46477
1.8675,6.37032,0.226632,0.0105357,-0.0087807,0.0100555,0.506255
1.88496,0.33528,0.627532,0.0123775,-0.00741896,0.0752473,0.132524
1.88496,1.00584,0.493327,0.0118286,-0.00790752,0.0544919,0.173888
1.88496,1.6764,0.409893,0.0115808,-0.0081086,0.0417168,0.215298
1.88496,2.34696,0.353237,0.0114329,-0.00822908,0.0330641,0.256732
1.88496,3.01752,0.31215,0.0113554,-0.00829909,0.0268166,0.298179
1.88496,3.68808,0.286245,0.0111387,-0.00840549,0.022094,0.339635
1.88496,4.35864,0.266426,0.0109246,-0.00852171,0.018399,0.381098
1.88496,5.0292,0.251923,0.0107683,-0.00860952,0.0154292,0.422564
1.88496,5.69976,0.241233,0.0106512,-0.00868639,0.0129901,0.464034
1.88496,6.37032,0.233082,0.0105441,-0.00875677,0.0109513,0.505506
1.90241,0.33528,0.639452,0.0124362,-0.00736261,0.0771059,0.131858
1.90241,1.00584,0.503096,0.0118656,-0.00787568,0.0559984,0.173206
1.90241,1.6764,0.418482,0.0116049,-0.00808935,0.0430299,0.214602
1.90241,2.34696,0.361079,0.0114477,-0.00821571,0.0342565,0.256022
1.90241,3.01752,0.319452,0.0113691,-0.00828664,0.027927,0.297457
1.90241,3.68808,0.293187,0.0111551,-0.00839015,0.0231453,0.3389
1.90241,4.35864,0.273203,0.0109409,-0.00850416,0.0194057,0.38035
1.90241,5.0292,0.2586,0.0107774,-0.0085925,0.0164012,0.421804
1.90241,5.69976,0.247898,0.0106607,-0.00866477,0.0139344,0.463261
1.90241,6.37032,0.239703,0.0105528,-0.00873269,0.0118728,0.50472
1.91986,0.33528,0.651804,0.0124971,-0.00730422,0.0790318,0.131157
1.91986,1.00584,0.513183,0.0119039,-0.0078428,0.057554,0.17249
1.91986,1.6764,0.427333,0.0116297,-0.00806951,0.0443833,0.213871
1.91986,2.34696,0.369131,0.0114664,-0.00819996,0.0354841,0.255278
1.91986,3.01752,0.326965,0.0113833,-0.00827384,0.0290693,0.296699
1.91986,3.68808,0.300318,0.0111719,-0.00837445,0.0242263,0.33813
1.91986,4.35864,0.280163,0.0109577,-0.00848619,0.0204406,0.379566
1.91986,5.0292,0.265453,0.0107868,-0.0085752,0.0174001,0.421007
1.91986,5.69976,0.254739,0.0106705,-0.00864273,0.0149047,0.462451
1.91986,6.37032,0.246492,0.0105616,-0.00870851,0.0128197,0.503898
1.93732,0.33528,0.664592,0.0125602,-0.00724377,0.0810258,0.130423
1.93732,1.00584,0.523591,0.0119434,-0.00780888,0.0591589,0.17174
1.93732,1.6764,0.436447,0.0116553,-0.00804908,0.0457768,0.213107
1.93732,2.34696,0.377387,0.0114896,-0.00818146,0.0367465,0.254499
1.93732,3.01752,0.334685,0.0113979,-0.00826069,0.0302431,0.295907
1.93732,3.68808,0.307635,0.0111893,-0.00835842,0.0253365,0.337324
1.93732,4.35864,0.287302,0.010975,-0.00846783,0.0215031,0.378747
1.93732,5.0292,0.272458,0.0108026,-0.00855349,0.0184256,0.420175
1.93732,5.69976,0.26175,0.0106805,-0.00862031,0.0159005,0.461606
1.93732,6.37032,0.253443,0.0105706,-0.00868431,0.0137914,0.50304
1.95477,0.33528,0.677823,0.0126254,-0.00718122,0.0830889,0.129656
1.95477,1.00584,0.534319,0.0119841,-0.00777392,0.0608133,0.170956
1.95477,1.6764,0.445822,0.0116816,-0.00802807,0.0472103,0.212308
1.95477,2.34696,0.38587,0.0115134,-0.00816245,0.0380435,0.253686
1.95477,3.01752,0.34261,0.0114129,-0.00824718,0.0314482,0.29508
1.95477,3.68808,0.315136,0.0112072,-0.00834208,0.0264757,0.336483
1.95477,4.35864,0.294617,0.0109927,-0.00844909,0.022593,0.377893
1.95477,5.0292,0.279631,0.0108191,-0.00853132,0.0194771,0.419308
1.95477,5.69976,0.268927,0.0106908,-0.00859753,0.0169215,0.460725
1.95477,6.37032,0.260552,0.0105798,-0.00866015,0.0147875,0.502146
1.97222,0.33528,0.691504,0.0126929,-0.00711655,0.085222,0.128856
1.97222,1.00584,0.545369,0.0120261,-0.0077379,0.0625173,0.170139
1.97222,1.6764,0.455457,0.0117086,-0.00800647,0.0486836,0.211476
1.97222,2.34696,0.394577,0.0115378,-0.00814293,0.0393749,0.252839
1.97222,3.01752,0.350738,0.0114282,-0.00823333,0.0326841,0.294219
1.97222,3.68808,0.322816,0.0112255,-0.00832544,0.0276435,0.335608
1.97222,4.35864,0.302105,0.0110109,-0.00842999,0.0237097,0.377004
1.97222,5.0292,0.286967,0.0108359,-0.00850896,0.0205543,0.418405
1.97222,5.69976,0.276259,0.0107048,-0.00857107,0.0179672,0.459809
1.97222,6.37032,0.267815,0.0105892,-0.00863612,0.0158076,0.501216
1.98968,0.33528,0.705624,0.0127638,-0.00704777,0.0874261,0.128023
1.98968,1.00584,0.556742,0.0120692,-0.00770083,0.0642711,0.169289
1.98968,1.6764,0.465353,0.0117364,-0.00798429,0.0501966,0.21061
1.98968,2.34696,0.403507,0.0115629,-0.00812291,0.0407403,0.251959
1.98968,3.01752,0.359067,0.0114439,-0.00821914,0.0339506,0.293324
1.98968,3.68808,0.330673,0.0112443,-0.00830851,0.0288394,0.334699
1.98968,4.35864,0.309763,0.0110296,-0.00841055,0.0248529,0.376081
1.98968,5.0292,0.294463,0.0108532,-0.00848644,0.0216568,0.417468
1.98968,5.69976,0.283741,0.0107226,-0.00854077,0.0190373,0.458859
1.98968,6.37032,0.275228,0.0105987,-0.00861227,0.0168512,0.500252
2.00713,0.33528,0.720004,0.0128541,-0.00695081,0.0897024,0.127158
2.00713,1.00584,0.56844,0.0121136,-0.00766271,0.0660749,0.168406
2.00713,1.6764,0.475508,0.0117649,-0.00796153,0.0517493,0.209711
2.00713,2.34696,0.412658,0.0115885,-0.0081024,0.0421395,0.251045
2.00713,3.01752,0.367582,0.0114621,-0.00820344,0.0352473,0.292395
2.00713,3.68808,0.338705,0.0112636,-0.00829133,0.0300631,0.333756
2.00713,4.35864,0.317587,0.0110488,-0.00839079,0.0260222,0.375124
