Azimuth Angle,Radius Location,Drag_X,Drag_Y,Drag_Z,Drag_Mag
0.366519,1.6764,0,-4.22739,0.490665,4.25577
0.366519,2.34696,0,-6.78534,0.734942,6.82502
0.366519,3.01752,0,-9.95597,1.02918,10.009
0.366519,3.68808,0,-13.7533,1.37465,13.8218
0.366519,4.35864,0,-18.1285,1.76644,18.2144
0.366519,5.0292,0,-22.9463,2.19181,23.0507
0.366519,5.69976,0,-28.2693,2.65737,28.3939
0.366519,6.37032,0,-34.4178,3.19308,34.5656
0.383972,0.33528,0,-0.995848,0.157179,1.00818
0.383972,1.00584,0,-2.33505,0.29541,2.35367
0.383972,1.6764,0,-4.2924,0.484198,4.31963
0.383972,2.34696,0,-6.84959,0.719981,6.88733
0.383972,3.01752,0,-10.0348,1.00539,10.085
0.383972,3.68808,0,-13.8257,1.33791,13.8902
0.383972,4.35864,0,-18.1792,1.71347,18.2598
0.383972,5.0292,0,-22.9654,2.12033,23.0631
0.383972,5.69976,0,-28.2459,2.56481,28.3621
0.383972,6.37032,0,-34.3426,3.07599,34.4801
0.401426,0.33528,0,-1.03503,0.158816,1.04714
0.401426,1.00584,0,-2.38659,0.293774,2.4046
0.401426,1.6764,0,-4.35647,0.477454,4.38255
0.401426,2.34696,0,-6.92782,0.706395,6.96374
0.401426,3.01752,0,-10.1123,0.981479,10.1598
0.401426,3.68808,0,-13.8965,1.30123,13.9572
0.401426,4.35864,0,-18.2274,1.66082,18.3029
0.401426,5.0292,0,-22.9818,2.04957,23.073
0.401426,5.69976,0,-28.2194,2.47345,28.3276
0.401426,6.37032,0,-34.2927,2.96316,34.4205
0.418879,0.33528,0,-1.07386,0.160216,1.08574
0.418879,1.00584,0,-2.44334,0.292585,2.46079
0.418879,1.6764,0,-4.41956,0.470448,4.44453
0.418879,2.34696,0,-7.00507,0.692588,7.03923
0.418879,3.01752,0,-10.1885,0.957472,10.2334
0.418879,3.68808,0,-13.9657,1.26466,14.0229
0.418879,4.35864,0,-18.2732,1.60855,18.3439
0.418879,5.0292,0,-23.0174,1.98146,23.1025
0.418879,5.69976,0,-28.25,2.38841,28.3507
0.418879,6.37032,0,-34.2973,2.8568,34.4161
0.436332,0.33528,0,-1.11228,0.161383,1.12393
0.436332,1.00584,0,-2.5002,0.291206,2.5171
0.436332,1.6764,0,-4.4872,0.463773,4.5111
0.436332,2.34696,0,-7.0813,0.678583,7.11373
0.436332,3.01752,0,-10.2634,0.933405,10.3058
0.436332,3.68808,0,-14.0335,1.22823,14.0872
0.436332,4.35864,0,-18.3463,1.55922,18.4124
0.436332,5.0292,0,-23.0771,1.91626,23.1565
0.436332,5.69976,0,-28.2815,2.30465,28.3753
0.436332,6.37032,0,-34.2985,2.7518,34.4087
0.453786,0.33528,0,-1.15024,0.162321,1.16164
0.453786,1.00584,0,-2.55654,0.289573,2.57289
0.453786,1.6764,0,-4.55827,0.457287,4.58115
0.453786,2.34696,0,-7.15648,0.664404,7.18726
0.453786,3.01752,0,-10.337,0.909309,10.3769
0.453786,3.68808,0,-14.1261,1.19422,14.1765
0.453786,4.35864,0,-18.4238,1.51074,18.4857
0.453786,5.0292,0,-23.1347,1.8517,23.2087
0.453786,5.69976,0,-28.322,2.2228,28.4091
0.453786,6.37032,0,-34.2962,2.64823,34.3983
0.471239,0.33528,0,-1.19141,0.163546,1.20259
0.471239,1.00584,0,-2.61233,0.287697,2.62813
0.471239,1.6764,0,-4.62861,0.450566,4.65049
0.471239,2.34696,0,-7.23061,0.650072,7.25978
0.471239,3.01752,0,-10.4254,0.88658,10.463
0.471239,3.68808,0,-14.2178,1.16032,14.2651
0.471239,4.35864,0,-18.4996,1.4626,18.5573
0.471239,5.0292,0,-23.1904,1.78782,23.2592
0.471239,5.69976,0,-28.3623,2.14213,28.4431
0.471239,6.37032,0,-34.2906,2.54615,34.385
0.488692,0.33528,0,-1.23296,0.16465,1.24391
0.488692,1.00584,0,-2.66754,0.285589,2.68279
0.488692,1.6764,0,-4.69821,0.443628,4.71911
0.488692,2.34696,0,-7.30581,0.635796,7.33342
0.488692,3.01752,0,-10.5159,0.864063,10.5513
0.488692,3.68808,0,-14.3084,1.12654,14.3527
0.488692,4.35864,0,-18.5735,1.41485,18.6273
0.488692,5.0292,0,-23.2441,1.72467,23.308
0.488692,5.69976,0,-28.3996,2.06247,28.4744
0.488692,6.37032,0,-34.2819,2.44565,34.3691
0.506145,0.33528,0,-1.27421,0.165548,1.28492
0.506145,1.00584,0,-2.72415,0.283468,2.73885
0.506145,1.6764,0,-4.76705,0.436487,4.78699
0.506145,2.34696,0,-7.39104,0.622338,7.4172
0.506145,3.01752,0,-10.6053,0.841514,10.6386
0.506145,3.68808,0,-14.3978,1.09291,14.4392
0.506145,4.35864,0,-18.6457,1.36752,18.6957
0.506145,5.0292,0,-23.296,1.6623,23.3552
0.506145,5.69976,0,-28.437,1.98409,28.5062
0.506145,6.37032,0,-34.3067,2.34926,34.387
0.523599,0.33528,0,-1.31513,0.166247,1.32559
0.523599,1.00584,0,-2.78396,0.281516,2.79816
0.523599,1.6764,0,-4.8351,0.429163,4.85411
0.523599,2.34696,0,-7.47544,0.608742,7.50019
0.523599,3.01752,0,-10.6937,0.818962,10.725
0.523599,3.68808,0,-14.4861,1.05948,14.5248
0.523599,4.35864,0,-18.7161,1.32066,18.7626
0.523599,5.0292,0,-23.3658,1.6021,23.4206
0.523599,5.69976,0,-28.522,1.91018,28.5858
0.523599,6.37032,0,-34.3643,2.25671,34.4383
0.541052,0.33528,0,-1.35567,0.166752,1.36589
